,X10_24N_N_N_0,X11_24N_N_N_0,X12_24N_N_N_0,X13_24N_N_N_0,X14_24N_N_N_0,X15_24N_N_N_0,X16_24N_N_N_0,X17_24N_N_N_0,X18_24N_N_N_0,X19_24N_N_N_0,X20_24N_N_N_0
Otu31,0.344594594594595,0,0.361486486486487,0.0641891891891892,0.0405405405405405,0.0878378378378378,0.0202702702702703,0.10472972972973,0.118243243243243,0.0777027027027027,0.0439189189189189
Otu201,0,0,0,0.0135135135135135,0.0236486486486486,0,0,0.00337837837837838,0,0,0
Otu199,0.0304054054054054,0,0.0202702702702703,0,0,0.00337837837837838,0,0,0,0,0
Otu212,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu1856,0.0135135135135135,0.00337837837837838,0,0,0.00337837837837838,0.0202702702702703,0.0506756756756757,0.0371621621621622,0.0202702702702703,0.0135135135135135,0.0236486486486486
Otu117,0.0202702702702703,0,0,0.027027027027027,0.00675675675675676,0.0101351351351351,0.0168918918918919,0.0168918918918919,0.0337837837837838,0.0506756756756757,0.0135135135135135
Otu42,0.0135135135135135,0,0.0540540540540541,0.141891891891892,0.14527027027027,0.0540540540540541,0.0371621621621622,0.0371621621621622,0.0337837837837838,0,0.00337837837837838
Otu24,0.125,0.239864864864865,0.0304054054054054,0.027027027027027,0.0135135135135135,0.00337837837837838,0.0337837837837838,0.0337837837837838,0.0608108108108108,0.0236486486486486,0.0101351351351351
Otu114,0,0.00675675675675676,0,0.00337837837837838,0.00675675675675676,0,0,0.00337837837837838,0.0135135135135135,0.0202702702702703,0.00337837837837838
Otu198,0,0.00675675675675676,0,0.00675675675675676,0,0,0,0.00675675675675676,0,0,0
Otu1768,0.0135135135135135,0,0.00675675675675676,0,0,0,0,0,0,0,0
Otu57,0,0,0,0,0,0,0,0,0.0472972972972973,0,0.0101351351351351
Otu32,0.027027027027027,0,0,0.0101351351351351,0.0135135135135135,0.0337837837837838,0.0709459459459459,0.0540540540540541,0.0439189189189189,0.0405405405405405,0.0844594594594595
Otu3873,0.0202702702702703,0.00337837837837838,0,0.00337837837837838,0.0135135135135135,0,0,0.00675675675675676,0,0.00675675675675676,0.00337837837837838
Otu193,0,0,0,0.00675675675675676,0,0.00337837837837838,0.0472972972972973,0,0,0.0236486486486486,0.0101351351351351
Otu264,0,0,0,0,0,0,0,0,0,0,0.0101351351351351
Otu470,0.00675675675675676,0,0,0.00675675675675676,0,0.00337837837837838,0,0,0,0,0.00337837837837838
Otu9526,0.0236486486486486,0.476351351351351,0.0439189189189189,0.0101351351351351,0.00337837837837838,0.00337837837837838,0.00675675675675676,0,0.00337837837837838,0.0168918918918919,0
Otu5,0,0,0.0135135135135135,0.0405405405405405,0.243243243243243,0.0168918918918919,0,0.0405405405405405,0,0.0945945945945946,0.0574324324324324
Otu3234,0.0101351351351351,0,0.00675675675675676,0.00337837837837838,0.0101351351351351,0.0405405405405405,0.0168918918918919,0.0135135135135135,0.0135135135135135,0,0
Otu1213,0.0371621621621622,0.0202702702702703,0.0135135135135135,0,0,0,0,0,0,0.0135135135135135,0.00675675675675676
Otu1020,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu109,0,0,0,0.0101351351351351,0,0.0202702702702703,0,0.0405405405405405,0.027027027027027,0,0
Otu94,0,0,0,0,0.0101351351351351,0,0,0,0.0236486486486486,0.0236486486486486,0
Otu35,0,0,0,0,0,0.00675675675675676,0.0540540540540541,0.00675675675675676,0,0.0101351351351351,0
Otu5288,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu121,0.027027027027027,0.0574324324324324,0.0236486486486486,0.0168918918918919,0.00337837837837838,0.0101351351351351,0.0135135135135135,0.0405405405405405,0.027027027027027,0.0202702702702703,0
Otu451,0,0,0,0.00337837837837838,0,0.0202702702702703,0,0,0,0.00337837837837838,0.00337837837837838
Otu92,0,0,0.0101351351351351,0,0,0,0.00675675675675676,0,0,0,0.0337837837837838
Otu1298,0,0,0,0.00675675675675676,0,0,0,0.00337837837837838,0.00675675675675676,0,0
Otu123,0.0912162162162162,0,0,0.00337837837837838,0,0.00675675675675676,0,0,0,0,0.0101351351351351
