,X10_3S_N_C_1,X11_3S_N_C_1,X12_3S_N_C_1,X13_3S_N_C_1,X14_3S_N_C_1,X15_3S_N_C_1,X16_3S_N_C_1,X17_3S_N_C_1,X18_3S_N_C_1,X19_3S_N_C_1,X20_3S_N_C_1
Otu31,0.0844594594594595,0.0641891891891892,0.0641891891891892,0.0912162162162162,0.0506756756756757,0.0168918918918919,0.00675675675675676,0.128378378378378,0.0135135135135135,0.0439189189189189,0.138513513513514
Otu199,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu315,0.00675675675675676,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu212,0,0,0,0,0.0101351351351351,0,0,0,0,0.0168918918918919,0
Otu1856,0.0506756756756757,0,0,0,0,0.027027027027027,0.172297297297297,0.00337837837837838,0.0405405405405405,0.0236486486486486,0
Otu117,0.0168918918918919,0,0,0.0202702702702703,0.0101351351351351,0.0371621621621622,0.00337837837837838,0.0101351351351351,0.0101351351351351,0.0472972972972973,0.0304054054054054
Otu42,0,0.0371621621621622,0.0135135135135135,0.0168918918918919,0.0912162162162162,0,0,0.0168918918918919,0.00337837837837838,0.027027027027027,0
Otu24,0.0878378378378378,0.368243243243243,0.0371621621621622,0.0236486486486486,0.0439189189189189,0.0168918918918919,0,0.0540540540540541,0.0236486486486486,0.0574324324324324,0.0844594594594595
Otu114,0.0439189189189189,0,0.00675675675675676,0.0675675675675676,0.0168918918918919,0,0,0,0,0.0101351351351351,0
Otu198,0.00675675675675676,0,0.00675675675675676,0,0.0135135135135135,0,0,0.00675675675675676,0,0,0.00675675675675676
Otu1768,0.027027027027027,0,0,0.0101351351351351,0,0.0236486486486486,0,0,0,0.00337837837837838,0
Otu57,0,0,0.0101351351351351,0,0,0,0.00675675675675676,0,0,0.0135135135135135,0.0608108108108108
Otu32,0.0202702702702703,0,0,0.0168918918918919,0.0641891891891892,0.0945945945945946,0.0101351351351351,0.0810810810810811,0.148648648648649,0.0540540540540541,0.0506756756756757
Otu3873,0.0101351351351351,0.00675675675675676,0,0.0202702702702703,0.0168918918918919,0.0101351351351351,0,0.00675675675675676,0,0.00337837837837838,0
Otu193,0,0.0101351351351351,0.00337837837837838,0.0304054054054054,0,0,0,0,0,0.00337837837837838,0
Otu264,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu470,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu507,0.0236486486486486,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu9526,0.0337837837837838,0.0135135135135135,0.0743243243243243,0.00675675675675676,0.00337837837837838,0.0135135135135135,0,0.0304054054054054,0.00337837837837838,0.0202702702702703,0
Otu5,0.0506756756756757,0.0912162162162162,0.283783783783784,0.0743243243243243,0.0506756756756757,0.0574324324324324,0,0.108108108108108,0.155405405405405,0.131756756756757,0
Otu3234,0.00337837837837838,0,0,0.00675675675675676,0,0.00337837837837838,0,0,0.00675675675675676,0,0
Otu1213,0,0,0.00675675675675676,0.00337837837837838,0,0.00337837837837838,0,0.0236486486486486,0.00675675675675676,0.00675675675675676,0.0304054054054054
Otu1020,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu109,0.0135135135135135,0.0168918918918919,0.0236486486486486,0.0135135135135135,0.0101351351351351,0.00675675675675676,0,0.0202702702702703,0,0.00675675675675676,0.00675675675675676
Otu94,0.00337837837837838,0,0.0101351351351351,0.0135135135135135,0,0,0,0.0574324324324324,0.0540540540540541,0,0
Otu35,0.0608108108108108,0.00337837837837838,0.0135135135135135,0.00337837837837838,0.00675675675675676,0.027027027027027,0.0135135135135135,0.00337837837837838,0.0304054054054054,0.0202702702702703,0
Otu121,0.0472972972972973,0.00337837837837838,0,0.0135135135135135,0.0101351351351351,0.027027027027027,0.00675675675675676,0.0472972972972973,0.0135135135135135,0.0168918918918919,0.0641891891891892
Otu13211,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu451,0.00337837837837838,0,0,0,0,0,0,0,0,0,0.0101351351351351
Otu92,0.00337837837837838,0.00337837837837838,0.00675675675675676,0.0472972972972973,0.0236486486486486,0,0,0,0,0.00675675675675676,0
Otu1298,0.00675675675675676,0.00337837837837838,0.0135135135135135,0.0101351351351351,0.00337837837837838,0,0,0,0,0,0
Otu123,0.0168918918918919,0,0,0,0,0.141891891891892,0,0.00337837837837838,0.00675675675675676,0.00675675675675676,0.0101351351351351
Otu3302,0.00337837837837838,0,0,0,0,0.0101351351351351,0,0,0,0.00337837837837838,0.00675675675675676
Otu23,0.0236486486486486,0.00337837837837838,0.0439189189189189,0.0101351351351351,0,0.0777027027027027,0.189189189189189,0.0439189189189189,0.0878378378378378,0.0472972972972973,0.0135135135135135
Otu60,0.0168918918918919,0,0.00675675675675676,0.00675675675675676,0.0304054054054054,0.0236486486486486,0.0506756756756757,0.0135135135135135,0.111486486486486,0.00337837837837838,0
Otu502,0,0,0,0,0.0101351351351351,0,0,0.00337837837837838,0,0,0.00337837837837838
Otu2434,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu144,0.0135135135135135,0.0101351351351351,0.0135135135135135,0.00675675675675676,0,0,0,0.00337837837837838,0.00675675675675676,0.00675675675675676,0
Otu8284,0.00337837837837838,0,0.097972972972973,0,0.0202702702702703,0.0236486486486486,0.0101351351351351,0,0,0.0439189189189189,0.0236486486486486
Otu1165,0.0101351351351351,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu16,0,0.0777027027027027,0,0.0945945945945946,0.179054054054054,0.027027027027027,0.0304054054054054,0.00675675675675676,0.0371621621621622,0.0101351351351351,0
Otu12775,0,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu692,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu6860,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu673,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu331,0,0,0.00337837837837838,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838
Otu2205,0,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838,0,0
Otu1416,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu2036,0,0,0,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838
Otu986,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu175,0.00337837837837838,0,0,0,0,0,0,0,0.0101351351351351,0,0.0135135135135135
Otu1432,0,0,0,0,0,0.0135135135135135,0,0,0,0,0.00337837837837838
Otu274,0.00337837837837838,0.0439189189189189,0.0168918918918919,0.027027027027027,0.00337837837837838,0,0,0,0,0,0
Otu2158,0.0101351351351351,0,0,0,0,0,0,0,0,0,0
Otu2862,0,0,0,0,0,0,0,0,0,0.00675675675675676,0
Otu434,0,0,0.00675675675675676,0.0101351351351351,0,0,0,0,0,0,0
Otu406,0.0101351351351351,0,0,0,0.0101351351351351,0.00337837837837838,0.128378378378378,0.0337837837837838,0.027027027027027,0.0135135135135135,0.0101351351351351
Otu7923,0,0,0,0.0135135135135135,0,0,0,0,0,0,0
Otu3822,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu134,0,0.00337837837837838,0.0168918918918919,0,0.0168918918918919,0,0,0.0101351351351351,0,0,0
Otu139,0,0.0168918918918919,0,0.0135135135135135,0.0168918918918919,0,0,0.0168918918918919,0,0.0168918918918919,0
Otu1356,0,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838,0,0
Otu14,0.0945945945945946,0,0,0,0,0,0,0,0,0.0439189189189189,0
Otu1928,0,0,0,0,0,0,0,0.0135135135135135,0,0,0
Otu242,0,0.0135135135135135,0,0,0,0,0,0,0.00337837837837838,0,0
Otu40,0.0101351351351351,0.0405405405405405,0,0.0304054054054054,0.0101351351351351,0.0810810810810811,0.128378378378378,0.0540540540540541,0.00337837837837838,0.0202702702702703,0.0405405405405405
Otu131,0.00337837837837838,0.0236486486486486,0,0.0675675675675676,0.00675675675675676,0.0101351351351351,0,0,0,0,0
Otu951,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu790,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu1283,0.0202702702702703,0,0.00337837837837838,0,0,0.00337837837837838,0,0.00337837837837838,0,0.00675675675675676,0
Otu2398,0,0,0.0101351351351351,0,0,0,0.097972972972973,0,0,0.00337837837837838,0
Otu2211,0,0,0.00337837837837838,0.00675675675675676,0,0,0,0,0,0,0
Otu122,0,0,0,0,0.212837837837838,0,0,0.00337837837837838,0,0,0
Otu727,0.0101351351351351,0,0,0,0.00337837837837838,0,0,0,0,0,0
Otu4063,0,0,0.0202702702702703,0,0.00337837837837838,0,0,0,0,0,0
Otu116,0,0,0,0,0,0,0.0236486486486486,0.00675675675675676,0.00337837837837838,0,0.00337837837837838
Otu11453,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu1021,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu12405,0,0,0.0101351351351351,0.00337837837837838,0,0.00337837837837838,0,0.0168918918918919,0,0,0.00337837837837838
Otu1679,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu11765,0,0,0,0,0,0.00675675675675676,0,0,0,0,0
Otu263,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu825,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu5277,0,0.00675675675675676,0,0.00675675675675676,0,0,0,0,0.00675675675675676,0,0
Otu1680,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu2636,0.0101351351351351,0,0,0,0,0,0,0,0,0,0
Otu7076,0,0,0,0,0,0,0.00675675675675676,0,0,0,0
Otu9117,0,0,0.00337837837837838,0.0135135135135135,0,0.00337837837837838,0.0101351351351351,0,0,0,0
Otu5743,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu12309,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu278,0,0,0,0,0,0.027027027027027,0.0202702702702703,0,0.00675675675675676,0.00337837837837838,0.00337837837837838
Otu13913,0,0,0,0,0,0,0.00675675675675676,0,0,0,0
Otu1536,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu1208,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu1304,0,0,0,0.00675675675675676,0,0,0,0,0.00675675675675676,0,0
Otu512,0,0,0.0101351351351351,0,0,0,0.0405405405405405,0.00337837837837838,0,0,0
Otu420,0,0,0,0.0135135135135135,0,0,0,0,0,0,0
Otu6191,0.00337837837837838,0,0,0,0,0,0,0,0,0,0.0135135135135135
Otu350,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1377,0.0101351351351351,0,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838
Otu2129,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu893,0.00337837837837838,0,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0
Otu200,0,0,0,0,0,0,0,0,0.00337837837837838,0.0101351351351351,0
Otu562,0,0,0.00337837837837838,0,0,0.00337837837837838,0.00675675675675676,0,0,0,0
Otu3615,0.0101351351351351,0,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0.027027027027027,0
Otu18,0,0.00337837837837838,0.10472972972973,0.101351351351351,0.00337837837837838,0.141891891891892,0.00337837837837838,0.027027027027027,0.0101351351351351,0.0135135135135135,0.00337837837837838
Otu2287,0,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu59,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu11375,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu1764,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu931,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu45,0.0101351351351351,0.0506756756756757,0,0,0.027027027027027,0,0,0,0.027027027027027,0.00337837837837838,0.0405405405405405
Otu12216,0,0,0.00337837837837838,0,0.00675675675675676,0,0,0.00675675675675676,0.00675675675675676,0.00337837837837838,0.00337837837837838
Otu928,0,0,0.0135135135135135,0.027027027027027,0.00337837837837838,0,0,0,0,0,0
