,X10_14S_N_C_2,X11_14S_N_C_2,X12_14S_N_C_2,X13_14S_N_C_2,X14_14S_N_C_2,X15_14S_N_C_2,X16_14S_N_C_2,X17_14S_N_C_2,X18_14S_N_C_2,X19_14S_N_C_2,X20_14S_N_C_2
Otu31,0.0371621621621622,0.0236486486486486,0.00675675675675676,0.0574324324324324,0.0202702702702703,0.0405405405405405,0.0304054054054054,0.118243243243243,0.0304054054054054,0.0439189189189189,0.266891891891892
Otu201,0,0.00675675675675676,0.0202702702702703,0,0.00337837837837838,0.0101351351351351,0,0,0,0,0
Otu199,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu315,0,0,0,0,0.00675675675675676,0,0,0,0,0,0
Otu212,0,0,0,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838
Otu1856,0.0506756756756757,0.00675675675675676,0.0202702702702703,0.0236486486486486,0,0.152027027027027,0.0168918918918919,0.0135135135135135,0.00337837837837838,0.0574324324324324,0.00675675675675676
Otu117,0.0101351351351351,0.00675675675675676,0.0135135135135135,0.0101351351351351,0.0135135135135135,0.0304054054054054,0.0168918918918919,0.0202702702702703,0,0.0202702702702703,0.0168918918918919
Otu42,0.00337837837837838,0.121621621621622,0.0810810810810811,0.0371621621621622,0.0844594594594595,0.121621621621622,0,0.0101351351351351,0,0,0
Otu24,0.0405405405405405,0.0777027027027027,0.0236486486486486,0.0202702702702703,0,0,0,0.0101351351351351,0,0,0.0608108108108108
Otu114,0,0.00337837837837838,0.0135135135135135,0.0135135135135135,0,0,0,0,0,0,0
Otu198,0,0,0,0,0,0,0,0.00337837837837838,0.00675675675675676,0,0
Otu1768,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu57,0.0810810810810811,0,0,0.00675675675675676,0,0,0.00337837837837838,0,0,0,0
Otu32,0.027027027027027,0,0.00337837837837838,0.00337837837837838,0.0574324324324324,0.00337837837837838,0.0439189189189189,0.0878378378378378,0.199324324324324,0.0472972972972973,0.0844594594594595
Otu3873,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu193,0,0.027027027027027,0.0236486486486486,0,0.0135135135135135,0.027027027027027,0.00337837837837838,0,0.027027027027027,0,0
Otu264,0,0,0,0,0,0,0,0,0,0.0101351351351351,0.0101351351351351
Otu470,0.00337837837837838,0,0,0.00337837837837838,0,0,0,0,0,0,0.00675675675675676
Otu507,0.0304054054054054,0,0,0.0135135135135135,0,0.00675675675675676,0,0.00337837837837838,0,0,0
Otu9526,0.0101351351351351,0.0135135135135135,0.0202702702702703,0.0101351351351351,0.00337837837837838,0.00675675675675676,0,0.027027027027027,0,0.0135135135135135,0.00675675675675676
Otu5,0.0608108108108108,0.141891891891892,0.179054054054054,0.388513513513513,0.27027027027027,0.138513513513514,0.358108108108108,0.135135135135135,0.0912162162162162,0.0371621621621622,0.101351351351351
Otu3234,0,0,0.0202702702702703,0,0.0168918918918919,0,0,0,0.00675675675675676,0,0
Otu1213,0.0371621621621622,0.00675675675675676,0,0,0,0.00675675675675676,0.00675675675675676,0.0304054054054054,0,0.00675675675675676,0.0168918918918919
Otu109,0,0.0202702702702703,0,0,0.00675675675675676,0,0,0,0.00337837837837838,0,0.00337837837837838
Otu94,0,0,0,0,0.0236486486486486,0,0,0,0,0,0
Otu35,0.00337837837837838,0,0.00337837837837838,0.00675675675675676,0,0.0135135135135135,0,0.00337837837837838,0.0135135135135135,0.0101351351351351,0.00337837837837838
Otu127,0,0,0,0,0,0,0,0,0.00675675675675676,0,0
Otu121,0.0608108108108108,0.0337837837837838,0,0.00337837837837838,0.0168918918918919,0,0,0.00337837837837838,0.00337837837837838,0,0.0337837837837838
Otu13211,0.00675675675675676,0,0,0,0,0,0.00675675675675676,0,0,0,0
Otu451,0,0,0,0,0,0,0,0.00675675675675676,0.00675675675675676,0,0.00675675675675676
Otu92,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu1298,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu123,0,0,0,0.0202702702702703,0,0,0,0.0135135135135135,0,0.00675675675675676,0.00675675675675676
Otu3302,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0
Otu23,0.0202702702702703,0,0.00337837837837838,0.00675675675675676,0.00675675675675676,0.0304054054054054,0.0304054054054054,0.0236486486486486,0,0.0675675675675676,0.0135135135135135
Otu60,0,0,0,0.00675675675675676,0,0,0,0.00675675675675676,0.0472972972972973,0.027027027027027,0
Otu502,0,0,0,0,0.00337837837837838,0,0.0135135135135135,0.00337837837837838,0,0,0
Otu144,0,0.00675675675675676,0.00337837837837838,0,0,0,0,0.0101351351351351,0.00675675675675676,0.0101351351351351,0.0304054054054054
Otu3381,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu8284,0.0371621621621622,0,0,0.0101351351351351,0,0,0.00675675675675676,0.027027027027027,0.00337837837837838,0.0472972972972973,0
Otu1165,0.0337837837837838,0.00337837837837838,0,0.0101351351351351,0,0,0,0.00675675675675676,0,0,0
Otu16,0,0,0.00337837837837838,0.0202702702702703,0.0101351351351351,0,0.0608108108108108,0.0743243243243243,0.0540540540540541,0.0777027027027027,0.0101351351351351
Otu12775,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0
Otu692,0.00675675675675676,0.00337837837837838,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0,0.00337837837837838
Otu762,0,0.0135135135135135,0,0,0,0,0,0,0,0,0
Otu1416,0.0101351351351351,0,0,0,0,0,0,0,0,0,0
Otu986,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu608,0.00337837837837838,0.0405405405405405,0.00337837837837838,0,0,0,0,0,0,0,0
Otu175,0.00675675675675676,0,0.00337837837837838,0,0,0,0.0101351351351351,0.00337837837837838,0,0,0.00675675675675676
Otu1432,0,0,0,0,0.00337837837837838,0,0,0,0,0,0
Otu3033,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu274,0,0.0777027027027027,0,0,0,0.00337837837837838,0,0,0,0,0
Otu2862,0,0,0.00675675675675676,0,0.00675675675675676,0,0,0,0,0.00337837837837838,0
Otu995,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu434,0,0,0.00337837837837838,0,0,0,0,0.00337837837837838,0,0,0
Otu406,0.0337837837837838,0.0135135135135135,0.00337837837837838,0.00675675675675676,0,0.00675675675675676,0.00337837837837838,0,0.00675675675675676,0.00337837837837838,0
Otu390,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0.00337837837837838,0
Otu1750,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu3822,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu134,0.101351351351351,0.0135135135135135,0.195945945945946,0.00337837837837838,0,0,0,0,0,0,0.0337837837837838
Otu139,0.0472972972972973,0.0101351351351351,0.00337837837837838,0,0,0,0,0.0168918918918919,0.00337837837837838,0.00675675675675676,0
Otu14,0.0472972972972973,0,0,0.172297297297297,0.00337837837837838,0.0608108108108108,0.0506756756756757,0,0,0.0743243243243243,0.0101351351351351
Otu1928,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu40,0.00337837837837838,0,0.0810810810810811,0.027027027027027,0.101351351351351,0.0574324324324324,0.0675675675675676,0.0101351351351351,0.0472972972972973,0.0810810810810811,0.0304054054054054
Otu131,0.00675675675675676,0.0709459459459459,0.00675675675675676,0,0.0371621621621622,0,0,0,0,0,0
Otu1382,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu790,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu2083,0,0,0,0.0236486486486486,0,0,0,0,0,0,0
Otu2398,0,0,0,0,0,0,0.0101351351351351,0,0.0135135135135135,0.00337837837837838,0
Otu2211,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu122,0,0.0777027027027027,0.00675675675675676,0,0,0,0,0,0,0,0
Otu2581,0,0,0,0.0101351351351351,0,0,0,0,0,0,0
Otu727,0,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838,0,0
Otu4063,0.00337837837837838,0.0236486486486486,0,0,0,0,0,0.00337837837837838,0,0,0
Otu116,0,0,0,0,0,0,0.00337837837837838,0.0101351351351351,0,0,0
Otu1679,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu263,0,0.0168918918918919,0,0,0,0,0,0,0,0,0
Otu1266,0,0,0,0,0,0,0,0,0,0,0.00675675675675676
Otu1680,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1588,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu14412,0,0,0,0,0,0,0,0,0,0,0.00675675675675676
Otu5530,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu3691,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu2309,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0,0,0
Otu12309,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
