,X10_18S_H_C_0,X11_18S_H_C_0,X12_18S_H_C_0,X13_18S_H_C_0,X14_18S_H_C_0,X15_18S_H_C_0,X16_18S_H_C_0,X17_18S_H_C_0,X18_18S_H_C_0,X19_18S_H_C_0,X20_18S_H_C_0
Otu31,0.0472972972972973,0.00337837837837838,0,0,0,0.128378378378378,0.375,0.0236486486486486,0.0304054054054054,0.118243243243243,0.00337837837837838
Otu201,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu199,0,0.0202702702702703,0.00337837837837838,0,0,0,0,0,0,0,0
Otu315,0,0.00675675675675676,0.0202702702702703,0,0,0,0.0101351351351351,0,0,0.00675675675675676,0.00337837837837838
Otu212,0,0,0,0,0,0,0.0945945945945946,0,0,0.0540540540540541,0.027027027027027
Otu1856,0.0439189189189189,0,0,0,0,0.0844594594594595,0.0405405405405405,0,0.0135135135135135,0.00675675675675676,0
Otu117,0.0135135135135135,0,0,0,0,0.00337837837837838,0.0135135135135135,0,0,0.00675675675675676,0.00337837837837838
Otu42,0.148648648648649,0.0675675675675676,0.385135135135135,0.131756756756757,0.0337837837837838,0.0844594594594595,0,0.10472972972973,0.27027027027027,0.0337837837837838,0
Otu24,0.0675675675675676,0.206081081081081,0.111486486486486,0.0777027027027027,0.121621621621622,0.027027027027027,0.00337837837837838,0.0777027027027027,0.0304054054054054,0.0202702702702703,0.0777027027027027
Otu114,0.0168918918918919,0,0.00675675675675676,0,0,0,0.0135135135135135,0.0439189189189189,0.00337837837837838,0.0168918918918919,0.00337837837837838
Otu198,0.0101351351351351,0,0,0,0,0,0,0,0.0236486486486486,0.0202702702702703,0.00675675675675676
Otu1768,0,0.0405405405405405,0,0,0,0.00675675675675676,0.0135135135135135,0,0.00337837837837838,0,0
Otu57,0,0,0,0,0,0,0.0337837837837838,0,0,0,0
Otu32,0,0,0,0,0,0.0202702702702703,0.0371621621621622,0,0,0,0.00337837837837838
Otu3873,0.00675675675675676,0,0,0.0101351351351351,0,0,0,0.0135135135135135,0.00675675675675676,0,0.00675675675675676
Otu193,0.00675675675675676,0.0506756756756757,0.00337837837837838,0,0.0912162162162162,0.0101351351351351,0,0.0236486486486486,0.0236486486486486,0,0
Otu264,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu507,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu9526,0.0472972972972973,0.192567567567568,0.246621621621622,0.0878378378378378,0.182432432432432,0.0101351351351351,0.00337837837837838,0.0574324324324324,0.0439189189189189,0.0304054054054054,0.0304054054054054
Otu5,0.195945945945946,0,0,0.0135135135135135,0.0540540540540541,0.0709459459459459,0.0135135135135135,0.0675675675675676,0.22972972972973,0.195945945945946,0.148648648648649
Otu3234,0,0,0.00337837837837838,0.0337837837837838,0,0.00337837837837838,0,0,0.00337837837837838,0.00337837837837838,0.00337837837837838
Otu1213,0.0371621621621622,0.00675675675675676,0,0,0,0,0.027027027027027,0.0472972972972973,0.0101351351351351,0.027027027027027,0.00675675675675676
Otu1020,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu109,0.0304054054054054,0.0337837837837838,0.0101351351351351,0.0337837837837838,0.0405405405405405,0.00337837837837838,0,0.0236486486486486,0.00337837837837838,0.00675675675675676,0.0101351351351351
Otu94,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu35,0,0,0.00337837837837838,0.0202702702702703,0,0.0574324324324324,0,0.00675675675675676,0.00337837837837838,0.00675675675675676,0
Otu127,0,0,0,0,0,0,0.0135135135135135,0,0,0.0135135135135135,0
Otu5288,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu121,0,0.0168918918918919,0,0,0.0405405405405405,0.0304054054054054,0.00337837837837838,0.0168918918918919,0,0.0337837837837838,0.027027027027027
Otu13211,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu451,0.00337837837837838,0,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838,0.0371621621621622
Otu92,0.00337837837837838,0,0.0101351351351351,0.0304054054054054,0.00337837837837838,0,0.00337837837837838,0,0,0.00675675675675676,0.0135135135135135
Otu1298,0,0,0.00675675675675676,0.0202702702702703,0,0,0,0,0.00337837837837838,0,0
Otu123,0.00337837837837838,0,0,0,0,0,0.0810810810810811,0.00337837837837838,0,0.00675675675675676,0.0371621621621622
Otu3302,0.00337837837837838,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0,0
Otu23,0.00675675675675676,0,0,0.00337837837837838,0,0.111486486486486,0.00675675675675676,0,0.00337837837837838,0.114864864864865,0
Otu60,0.0236486486486486,0,0,0,0.14527027027027,0.0439189189189189,0,0.0135135135135135,0,0.0135135135135135,0.00337837837837838
Otu502,0,0,0,0,0,0,0.00675675675675676,0,0,0.00337837837837838,0
Otu2434,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu144,0.0135135135135135,0.0304054054054054,0,0.0574324324324324,0,0.00337837837837838,0.00337837837837838,0.0135135135135135,0.00675675675675676,0.00337837837837838,0.0202702702702703
Otu3381,0,0,0,0,0,0,0,0.0439189189189189,0,0,0
Otu8284,0,0.0101351351351351,0,0.0371621621621622,0.165540540540541,0.0202702702702703,0,0,0,0,0.0641891891891892
