,X10_17N_N_N_2,X11_17N_N_N_2,X12_17N_N_N_2,X13_17N_N_N_2,X14_17N_N_N_2,X15_17N_N_N_2,X16_17N_N_N_2,X17_17N_N_N_2,X18_17N_N_N_2,X19_17N_N_N_2,X20_17N_N_N_2
Otu31,0.547297297297297,0.0168918918918919,0.0810810810810811,0.0912162162162162,0.0810810810810811,0.0540540540540541,0.158783783783784,0.10472972972973,0.0405405405405405,0.0202702702702703,0.0743243243243243
Otu201,0,0.0236486486486486,0.00337837837837838,0,0,0,0,0,0,0,0
Otu315,0,0,0.0202702702702703,0,0,0,0,0.00337837837837838,0,0,0.00675675675675676
Otu212,0,0,0.0337837837837838,0.00675675675675676,0,0,0.00337837837837838,0,0.00675675675675676,0,0
Otu1856,0.0439189189189189,0.00337837837837838,0,0.0135135135135135,0.00337837837837838,0.0675675675675676,0.0168918918918919,0.128378378378378,0.0540540540540541,0.135135135135135,0.0101351351351351
Otu117,0.00337837837837838,0,0.0236486486486486,0.0439189189189189,0,0.0168918918918919,0.0135135135135135,0.0202702702702703,0.0168918918918919,0.027027027027027,0.0168918918918919
Otu42,0.0202702702702703,0.219594594594595,0.097972972972973,0.00337837837837838,0,0.00675675675675676,0.00337837837837838,0.00337837837837838,0.0675675675675676,0.0135135135135135,0.00675675675675676
Otu24,0.027027027027027,0.101351351351351,0.0777027027027027,0.0337837837837838,0.0777027027027027,0.0304054054054054,0.0236486486486486,0.0608108108108108,0.0135135135135135,0.0337837837837838,0.0337837837837838
Otu114,0,0,0.00675675675675676,0.0439189189189189,0,0,0,0.00675675675675676,0,0.00337837837837838,0.00675675675675676
Otu198,0.00675675675675676,0.00675675675675676,0.00675675675675676,0,0,0.0641891891891892,0.0168918918918919,0.0540540540540541,0.0405405405405405,0.0168918918918919,0.00675675675675676
Otu1768,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu57,0.0777027027027027,0.0202702702702703,0.0304054054054054,0.121621621621622,0.0439189189189189,0.027027027027027,0.00337837837837838,0,0,0,0.00337837837837838
Otu32,0,0,0.0168918918918919,0.027027027027027,0.0337837837837838,0.0574324324324324,0.0135135135135135,0.10472972972973,0.0675675675675676,0.0574324324324324,0.0810810810810811
Otu3873,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu9532,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu193,0.00337837837837838,0.0236486486486486,0.00675675675675676,0.0202702702702703,0.0371621621621622,0,0,0,0.00337837837837838,0,0.00337837837837838
Otu264,0,0,0,0,0,0,0.027027027027027,0,0,0.0101351351351351,0.0506756756756757
Otu470,0,0,0,0.00675675675675676,0,0,0,0.00675675675675676,0.00675675675675676,0,0
Otu507,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu9526,0.0101351351351351,0.0641891891891892,0.0405405405405405,0.0439189189189189,0.00675675675675676,0.0236486486486486,0.0236486486486486,0,0,0.0304054054054054,0.0168918918918919
Otu5,0,0,0.0135135135135135,0.027027027027027,0.027027027027027,0.165540540540541,0.118243243243243,0.027027027027027,0.0202702702702703,0.0472972972972973,0.0810810810810811
Otu3234,0.00675675675675676,0,0.00337837837837838,0,0.0304054054054054,0,0,0,0,0.00337837837837838,0.00675675675675676
Otu1213,0.00337837837837838,0.0304054054054054,0,0.00337837837837838,0,0,0.00675675675675676,0.0371621621621622,0.0101351351351351,0.00675675675675676,0.0168918918918919
Otu109,0.0135135135135135,0.0135135135135135,0.0101351351351351,0,0.0236486486486486,0,0,0.0101351351351351,0,0,0
Otu94,0,0,0.00337837837837838,0.00675675675675676,0,0,0,0,0,0,0
Otu35,0,0.00337837837837838,0,0,0.0337837837837838,0.00337837837837838,0.0135135135135135,0.0168918918918919,0,0,0.00337837837837838
Otu127,0,0,0.00675675675675676,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0
Otu5288,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu121,0,0.0777027027027027,0.0101351351351351,0.00675675675675676,0.0472972972972973,0,0.0101351351351351,0.00337837837837838,0,0.0135135135135135,0.0236486486486486
Otu13211,0,0.0202702702702703,0,0,0,0,0,0,0,0,0
Otu451,0.00675675675675676,0,0,0.00675675675675676,0,0.00675675675675676,0,0.00337837837837838,0.0135135135135135,0.00337837837837838,0.00675675675675676
Otu92,0,0.0439189189189189,0,0,0,0.0101351351351351,0,0,0,0,0
Otu1298,0.00337837837837838,0,0.0168918918918919,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0
Otu123,0.0472972972972973,0,0.0135135135135135,0.0574324324324324,0,0,0.0236486486486486,0.00337837837837838,0.00337837837837838,0.00337837837837838,0.0135135135135135
Otu23,0,0.0101351351351351,0.0168918918918919,0.00675675675675676,0.0304054054054054,0.0540540540540541,0.0101351351351351,0.162162162162162,0.0304054054054054,0.10472972972973,0.0405405405405405
