,X10_15S_H_C_0,X11_15S_H_C_0,X12_15S_H_C_0,X13_15S_H_C_0,X14_15S_H_C_0,X15_15S_H_C_0,X16_15S_H_C_0,X17_15S_H_C_0,X18_15S_H_C_0,X19_15S_H_C_0,X20_15S_H_C_0
Otu31,0.125,0.00337837837837838,0,0.00337837837837838,0,0,0,0.00675675675675676,0.0236486486486486,0.114864864864865,0.0439189189189189
Otu201,0.00337837837837838,0,0.0135135135135135,0.0101351351351351,0.0135135135135135,0.0101351351351351,0,0,0.0405405405405405,0,0.00675675675675676
Otu199,0.135135135135135,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0
Otu315,0.0135135135135135,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu212,0,0,0,0,0,0,0.0101351351351351,0.00337837837837838,0,0.0168918918918919,0
Otu1856,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu117,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0.0101351351351351,0.0202702702702703,0.0168918918918919
Otu42,0.125,0,0.570945945945946,0.408783783783784,0.162162162162162,0.0945945945945946,0.0101351351351351,0.0574324324324324,0.22972972972973,0.00675675675675676,0.0608108108108108
Otu24,0.00675675675675676,0.591216216216216,0.0540540540540541,0.0405405405405405,0.0912162162162162,0.165540540540541,0.00337837837837838,0.0574324324324324,0.0101351351351351,0.027027027027027,0.0540540540540541
Otu114,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu198,0.00337837837837838,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0.0101351351351351,0.00675675675675676
Otu32,0,0,0,0,0,0,0,0,0,0.0405405405405405,0.00337837837837838
Otu3873,0.00675675675675676,0,0,0,0.0101351351351351,0,0,0,0,0.00675675675675676,0.00337837837837838
Otu9532,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu193,0,0.00337837837837838,0.0304054054054054,0,0.00337837837837838,0.0236486486486486,0,0.0202702702702703,0,0.0101351351351351,0.0101351351351351
Otu507,0.0101351351351351,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu9526,0,0.101351351351351,0.108108108108108,0.0405405405405405,0.0337837837837838,0.0304054054054054,0.00337837837837838,0.0202702702702703,0,0.0135135135135135,0.0304054054054054
Otu5,0,0,0,0,0.00675675675675676,0,0.577702702702703,0.239864864864865,0.246621621621622,0.0540540540540541,0.0371621621621622
Otu3234,0.00337837837837838,0,0.0168918918918919,0,0,0.0101351351351351,0.0101351351351351,0.00337837837837838,0,0,0
Otu1213,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0.00675675675675676,0,0.0304054054054054,0.0168918918918919
Otu1020,0,0,0,0,0.00337837837837838,0,0,0,0,0,0
