,X10_16S_H_C_1,X11_16S_H_C_1,X12_16S_H_C_1,X13_16S_H_C_1,X14_16S_H_C_1,X15_16S_H_C_1,X16_16S_H_C_1,X17_16S_H_C_1,X18_16S_H_C_1,X19_16S_H_C_1,X20_16S_H_C_1
Otu31,0.0304054054054054,0,0,0,0.0101351351351351,0,0.108108108108108,0.0506756756756757,0.0337837837837838,0.00337837837837838,0.158783783783784
Otu201,0,0,0,0.0101351351351351,0,0,0,0,0,0,0.00337837837837838
Otu199,0.0337837837837838,0,0,0,0,0,0,0,0,0,0
Otu315,0.0101351351351351,0,0,0,0,0,0.0101351351351351,0,0,0,0
Otu1856,0.0337837837837838,0,0,0,0,0.0405405405405405,0.0337837837837838,0.00675675675675676,0,0.0135135135135135,0.0236486486486486
Otu117,0,0,0,0,0,0.0371621621621622,0.0202702702702703,0.0202702702702703,0.0135135135135135,0.0337837837837838,0.0202702702702703
Otu42,0.0641891891891892,0.0304054054054054,0.141891891891892,0.195945945945946,0.0844594594594595,0,0.0405405405405405,0.0101351351351351,0.0371621621621622,0.00337837837837838,0.027027027027027
Otu24,0.0540540540540541,0.243243243243243,0.155405405405405,0.0574324324324324,0.148648648648649,0.121621621621622,0.0202702702702703,0.0202702702702703,0.0439189189189189,0.027027027027027,0.0236486486486486
Otu114,0.00675675675675676,0,0,0,0,0,0.0675675675675676,0.00675675675675676,0,0.00337837837837838,0
Otu198,0.0135135135135135,0.00337837837837838,0,0.0135135135135135,0.00675675675675676,0,0,0,0,0,0.00337837837837838
Otu1768,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu57,0.0304054054054054,0,0,0,0,0,0,0,0,0,0
Otu32,0.0135135135135135,0,0,0,0,0.0371621621621622,0.0135135135135135,0.0236486486486486,0.0236486486486486,0.0472972972972973,0.0945945945945946
Otu3873,0.00675675675675676,0,0,0,0,0.0168918918918919,0.00675675675675676,0,0,0.0236486486486486,0.00337837837837838
Otu193,0,0,0.0337837837837838,0.0405405405405405,0.00337837837837838,0.0337837837837838,0.00337837837837838,0,0,0.00337837837837838,0
Otu264,0,0,0,0,0,0,0,0,0,0,0.00675675675675676
Otu470,0,0,0,0,0,0,0,0.0135135135135135,0.00675675675675676,0,0
Otu507,0.0168918918918919,0,0,0,0,0,0,0,0,0,0
Otu9526,0.0101351351351351,0.293918918918919,0.273648648648649,0.101351351351351,0.0472972972972973,0.0202702702702703,0,0.00675675675675676,0.027027027027027,0,0.00337837837837838
Otu5,0.0641891891891892,0,0,0.0202702702702703,0,0.0777027027027027,0.138513513513514,0.0709459459459459,0.0912162162162162,0.165540540540541,0.0945945945945946
Otu3234,0.0371621621621622,0,0.0135135135135135,0,0,0.0337837837837838,0.0101351351351351,0,0,0.00337837837837838,0.00675675675675676
Otu1213,0.00337837837837838,0,0,0,0,0,0.00675675675675676,0,0,0.00675675675675676,0
Otu1020,0,0,0,0,0,0.00675675675675676,0,0,0,0,0
Otu109,0,0.00337837837837838,0.00337837837837838,0,0.0675675675675676,0.0135135135135135,0.00337837837837838,0.00337837837837838,0.00675675675675676,0,0
Otu94,0.0135135135135135,0,0,0,0,0,0,0.0236486486486486,0,0,0
Otu35,0.0371621621621622,0,0,0,0,0.35472972972973,0.0202702702702703,0.00337837837837838,0.00337837837837838,0.00675675675675676,0.00675675675675676
Otu121,0,0.0540540540540541,0,0.0304054054054054,0.0743243243243243,0,0.0135135135135135,0.0101351351351351,0.0371621621621622,0.00337837837837838,0
Otu13211,0,0,0,0.00675675675675676,0.0202702702702703,0,0,0,0.0101351351351351,0,0
Otu451,0,0,0,0,0,0,0,0.00675675675675676,0,0,0.00337837837837838
Otu92,0.0945945945945946,0,0,0.027027027027027,0,0.0371621621621622,0,0,0.00337837837837838,0,0
Otu1298,0,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0
Otu123,0.00337837837837838,0,0,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838
Otu3302,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0.00337837837837838
Otu23,0,0,0,0,0,0,0.0337837837837838,0.0135135135135135,0.0202702702702703,0.027027027027027,0.0371621621621622
Otu60,0,0,0,0.0236486486486486,0.0675675675675676,0.0101351351351351,0.141891891891892,0.00675675675675676,0.0135135135135135,0.0439189189189189,0.0135135135135135
Otu502,0.00675675675675676,0,0,0,0,0,0.00337837837837838,0,0,0,0.00675675675675676
Otu2434,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu144,0.00337837837837838,0,0,0.00675675675675676,0.00675675675675676,0,0.00675675675675676,0,0.00675675675675676,0,0.00337837837837838
Otu8284,0.0912162162162162,0.0168918918918919,0.0202702702702703,0.14527027027027,0,0,0,0,0,0.00337837837837838,0.0101351351351351
Otu1165,0.0135135135135135,0,0,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838
Otu16,0.0304054054054054,0,0,0,0,0,0.0810810810810811,0.0337837837837838,0.152027027027027,0.195945945945946,0.121621621621622
Otu3630,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu6860,0,0,0.0135135135135135,0,0,0,0,0,0,0,0
Otu331,0,0,0,0,0.00675675675675676,0,0,0,0,0,0
Otu2205,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu986,0,0,0,0,0,0,0,0,0.0236486486486486,0,0.00337837837837838
Otu608,0.00675675675675676,0.0101351351351351,0.0912162162162162,0.00675675675675676,0.00337837837837838,0,0.0101351351351351,0,0,0,0
Otu175,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu274,0.00675675675675676,0,0.027027027027027,0,0.0135135135135135,0,0.00675675675675676,0,0,0.00675675675675676,0
Otu2158,0.0101351351351351,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu1407,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu3733,0,0,0,0,0,0,0,0,0,0,0.00675675675675676
Otu434,0,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838,0,0
Otu406,0.0168918918918919,0,0,0,0,0.0135135135135135,0.00337837837837838,0.00337837837837838,0.00337837837837838,0.0371621621621622,0.00337837837837838
Otu390,0.0439189189189189,0.0101351351351351,0.0101351351351351,0.0945945945945946,0,0.00337837837837838,0,0,0,0.00337837837837838,0.00675675675675676
Otu7923,0,0,0.00337837837837838,0.0101351351351351,0,0,0,0,0,0,0
Otu3822,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu134,0,0,0,0,0,0,0,0.0168918918918919,0,0,0
Otu139,0,0,0,0,0,0.0101351351351351,0,0.0135135135135135,0,0.00337837837837838,0
Otu163,0.0439189189189189,0,0,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838
Otu14,0.00337837837837838,0,0,0,0,0,0,0.118243243243243,0.185810810810811,0,0.00675675675675676
Otu1928,0,0,0.00675675675675676,0.0574324324324324,0,0.0135135135135135,0.0202702702702703,0,0,0,0
Otu816,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu242,0,0.0236486486486486,0,0,0,0,0,0.0472972972972973,0,0,0
Otu40,0,0,0,0,0,0,0.00675675675675676,0.0641891891891892,0,0.0304054054054054,0.0168918918918919
Otu131,0,0.0168918918918919,0,0,0,0.00337837837837838,0,0.00337837837837838,0.00337837837837838,0,0
Otu1382,0.00675675675675676,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu951,0,0,0,0,0,0,0,0,0.0202702702702703,0,0.00337837837837838
Otu790,0,0,0,0,0,0,0,0.00675675675675676,0,0,0.0506756756756757
Otu2398,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu2211,0,0,0,0.0168918918918919,0.00337837837837838,0.00337837837837838,0,0,0,0,0
Otu122,0,0,0,0.00675675675675676,0,0,0,0.0101351351351351,0.00337837837837838,0,0
Otu727,0,0,0,0,0,0,0,0,0,0.00675675675675676,0
Otu4063,0.00337837837837838,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu116,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu12405,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu9379,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu263,0,0.253378378378378,0.0371621621621622,0,0,0.0135135135135135,0,0,0,0,0
Otu825,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu5277,0,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0,0
Otu1266,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1680,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1588,0,0,0,0,0,0,0,0,0.00675675675675676,0,0.00337837837837838
Otu2636,0,0,0,0.00675675675675676,0,0,0.0236486486486486,0,0,0,0
Otu14412,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu2309,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu278,0,0,0,0,0,0,0,0.0101351351351351,0,0,0
Otu13913,0.0304054054054054,0,0,0,0,0,0,0,0,0,0
Otu13824,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0,0.0135135135135135,0.00337837837837838
Otu3352,0.00337837837837838,0,0,0,0,0,0.0101351351351351,0.00337837837837838,0,0.00337837837837838,0.00675675675675676
Otu203,0.0304054054054054,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu420,0,0,0,0,0,0,0.0101351351351351,0,0,0,0
Otu6191,0.00337837837837838,0,0,0,0,0.0101351351351351,0,0,0,0,0
Otu350,0,0,0,0,0,0,0,0,0,0.00675675675675676,0
Otu893,0,0,0,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838
Otu200,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu2409,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu187,0,0.0337837837837838,0.0202702702702703,0.0945945945945946,0.0506756756756757,0,0,0,0,0,0
Otu3615,0,0.00337837837837838,0,0,0,0.0506756756756757,0.00337837837837838,0,0,0,0
Otu18,0,0,0,0,0,0,0.00337837837837838,0.00675675675675676,0.0168918918918919,0,0.00675675675675676
Otu1049,0,0,0,0,0,0,0,0.00675675675675676,0,0,0
