,X10_16N_H_N_1,X11_16N_H_N_1,X12_16N_H_N_1,X13_16N_H_N_1,X14_16N_H_N_1,X15_16N_H_N_1,X16_16N_H_N_1,X17_16N_H_N_1,X18_16N_H_N_1,X19_16N_H_N_1,X20_16N_H_N_1
Otu31,0.0574324324324324,0.00675675675675676,0.00675675675675676,0,0,0,0,0.118243243243243,0.0101351351351351,0.0236486486486486,0.00337837837837838
Otu201,0.0236486486486486,0,0,0.10472972972973,0.0168918918918919,0.00337837837837838,0.0202702702702703,0.00675675675675676,0.00337837837837838,0.0574324324324324,0.0135135135135135
Otu315,0,0,0,0.0202702702702703,0,0,0,0,0,0,0
Otu212,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu1856,0.027027027027027,0,0,0,0,0,0,0.00675675675675676,0,0.00337837837837838,0
Otu117,0.0168918918918919,0,0,0,0,0.00675675675675676,0.00337837837837838,0.00337837837837838,0,0.00337837837837838,0.00675675675675676
Otu42,0.10472972972973,0.00337837837837838,0,0.64527027027027,0.27027027027027,0.0472972972972973,0.206081081081081,0.0878378378378378,0.0101351351351351,0.236486486486486,0.0912162162162162
Otu24,0.0777027027027027,0.337837837837838,0.118243243243243,0.0472972972972973,0.22972972972973,0.111486486486486,0.0675675675675676,0.0709459459459459,0.00337837837837838,0.0439189189189189,0.0337837837837838
Otu114,0,0,0,0.0101351351351351,0,0,0.00337837837837838,0,0,0,0.00337837837837838
Otu1768,0,0,0,0.0168918918918919,0,0.0101351351351351,0,0,0,0,0
Otu57,0.0574324324324324,0,0,0,0,0,0,0,0,0,0
Otu32,0.0202702702702703,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu3873,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0,0,0
Otu193,0.0135135135135135,0,0,0.0101351351351351,0,0.0135135135135135,0,0,0,0,0.0101351351351351
Otu264,0,0,0,0,0,0,0,0.00675675675675676,0,0,0
Otu470,0,0,0,0,0,0,0,0.0135135135135135,0,0,0
Otu507,0,0,0,0,0,0.00675675675675676,0,0.00675675675675676,0,0,0
Otu9526,0.0878378378378378,0.22972972972973,0.601351351351351,0.0371621621621622,0.0810810810810811,0.125,0.0135135135135135,0.0101351351351351,0.00337837837837838,0.00675675675675676,0.00337837837837838
Otu5,0.0810810810810811,0,0,0,0,0,0.0945945945945946,0.175675675675676,0.108108108108108,0.189189189189189,0.239864864864865
Otu3234,0.0135135135135135,0,0,0,0.00675675675675676,0,0,0,0,0,0
Otu1213,0.0304054054054054,0.00675675675675676,0,0,0.00337837837837838,0,0.0101351351351351,0.0202702702702703,0.00337837837837838,0.00337837837837838,0.00337837837837838
Otu109,0,0.00675675675675676,0,0.00675675675675676,0.0168918918918919,0.0337837837837838,0.0135135135135135,0.00337837837837838,0,0.00675675675675676,0.0101351351351351
Otu94,0,0,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0.00675675675675676
Otu35,0.0101351351351351,0,0.0101351351351351,0,0,0,0,0,0,0.0135135135135135,0
Otu121,0.0878378378378378,0.00337837837837838,0.0168918918918919,0,0,0.0439189189189189,0.0675675675675676,0.00675675675675676,0,0,0.00675675675675676
Otu13211,0,0,0,0,0,0.0202702702702703,0,0.00337837837837838,0,0,0
Otu451,0,0,0,0,0,0,0,0.00675675675675676,0,0,0
Otu92,0,0,0,0,0.0202702702702703,0,0,0,0,0,0
Otu123,0.00337837837837838,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0.0405405405405405,0,0
Otu3302,0,0,0,0,0.00675675675675676,0.0168918918918919,0.00675675675675676,0,0,0,0
Otu23,0.00337837837837838,0,0,0,0,0,0,0.0101351351351351,0,0.00675675675675676,0.0168918918918919
Otu60,0,0,0,0,0,0,0,0,0,0,0.0135135135135135
Otu502,0.00337837837837838,0,0,0,0,0,0.0168918918918919,0.00675675675675676,0,0.00337837837837838,0
Otu144,0.0135135135135135,0.0135135135135135,0,0.0135135135135135,0.0743243243243243,0.0304054054054054,0.00337837837837838,0.0135135135135135,0,0,0
Otu8284,0.0506756756756757,0.0236486486486486,0.00337837837837838,0,0,0,0.0472972972972973,0,0,0,0.027027027027027
Otu1165,0.0101351351351351,0.0168918918918919,0,0,0,0,0,0,0,0,0
Otu16,0.0777027027027027,0,0,0,0.0202702702702703,0.280405405405405,0.263513513513513,0.0405405405405405,0.0472972972972973,0.0202702702702703,0.0675675675675676
Otu12775,0,0,0.0135135135135135,0,0,0,0,0,0,0,0.00337837837837838
Otu762,0,0.0168918918918919,0.00337837837837838,0,0,0,0,0,0,0,0
Otu6860,0,0.00337837837837838,0.00675675675675676,0,0.00337837837837838,0.0135135135135135,0,0,0,0,0
Otu331,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu2205,0,0,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0
Otu986,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu608,0.00337837837837838,0.0168918918918919,0.027027027027027,0,0,0,0,0,0,0,0
Otu175,0.0135135135135135,0,0,0,0,0,0,0,0,0,0
Otu1432,0,0,0,0,0.00337837837837838,0.0135135135135135,0.00337837837837838,0.00675675675675676,0,0,0
Otu274,0,0.00337837837837838,0.0202702702702703,0.0101351351351351,0.0236486486486486,0.00337837837837838,0.00675675675675676,0,0,0,0
Otu2158,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1407,0,0,0,0,0,0,0,0.00675675675675676,0,0,0
Otu434,0.00337837837837838,0,0,0,0,0,0,0.00675675675675676,0,0,0
Otu406,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838
Otu390,0,0,0.00337837837837838,0,0.00675675675675676,0,0,0.00337837837837838,0,0,0.00337837837837838
Otu3822,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu134,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu139,0,0,0,0,0,0.0101351351351351,0,0,0,0,0
Otu163,0,0,0,0,0,0.0202702702702703,0,0.0304054054054054,0,0,0
Otu14,0,0,0,0,0,0,0,0,0,0.10472972972973,0.0101351351351351
Otu1928,0.0135135135135135,0.0912162162162162,0,0.00675675675675676,0.0540540540540541,0.0101351351351351,0.0168918918918919,0.00675675675675676,0,0.00675675675675676,0
Otu816,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu242,0,0,0,0,0,0,0,0.0304054054054054,0,0,0
Otu131,0.00337837837837838,0,0.0101351351351351,0,0,0,0.0101351351351351,0,0,0,0.00337837837837838
Otu1382,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu790,0.0101351351351351,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu2398,0,0,0,0,0,0,0.0101351351351351,0,0,0,0
Otu2211,0,0,0.00337837837837838,0.00675675675675676,0.0101351351351351,0.00675675675675676,0,0,0,0.00337837837837838,0
Otu122,0,0,0,0.027027027027027,0.0135135135135135,0.0236486486486486,0.027027027027027,0.00675675675675676,0,0,0.0168918918918919
Otu4063,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu9379,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu1679,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
