,X10_2N_H_N_0,X11_2N_H_N_0,X12_2N_H_N_0,X13_2N_H_N_0,X14_2N_H_N_0,X15_2N_H_N_0,X16_2N_H_N_0,X17_2N_H_N_0,X18_2N_H_N_0,X19_2N_H_N_0,X20_2N_H_N_0
Otu31,0.0540540540540541,0.00675675675675676,0,0.0101351351351351,0,0.202702702702703,0,0.00337837837837838,0.0135135135135135,0.0506756756756757,0.0912162162162162
Otu201,0.0168918918918919,0,0,0.0135135135135135,0.00337837837837838,0,0,0,0,0,0
Otu199,0,0.10472972972973,0,0,0,0,0,0,0,0,0
Otu315,0.00675675675675676,0.0101351351351351,0,0,0,0,0,0,0,0,0
Otu212,0,0,0,0,0,0.0912162162162162,0.00337837837837838,0,0.121621621621622,0.00675675675675676,0
Otu1856,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu117,0.0304054054054054,0,0,0,0,0.00675675675675676,0.00337837837837838,0.00337837837837838,0,0.0101351351351351,0.0101351351351351
Otu42,0.219594594594595,0.0439189189189189,0.0777027027027027,0.138513513513514,0.128378378378378,0,0.00337837837837838,0.0236486486486486,0.0810810810810811,0.0743243243243243,0
Otu24,0.0236486486486486,0.0472972972972973,0.135135135135135,0.0337837837837838,0.0202702702702703,0.0844594594594595,0.0101351351351351,0.0777027027027027,0.10472972972973,0.0945945945945946,0.0844594594594595
Otu114,0.00337837837837838,0,0.0135135135135135,0.0101351351351351,0,0,0,0.00675675675675676,0.0202702702702703,0.0101351351351351,0.00675675675675676
Otu198,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1768,0,0,0,0,0,0,0,0,0.0810810810810811,0,0
Otu32,0.0202702702702703,0,0,0,0.00337837837837838,0,0,0,0,0.00675675675675676,0
Otu3873,0.0135135135135135,0.00675675675675676,0,0,0,0,0.0168918918918919,0,0.0202702702702703,0.00675675675675676,0.0168918918918919
Otu193,0,0.0304054054054054,0,0.00337837837837838,0,0,0.0540540540540541,0.00337837837837838,0.0101351351351351,0.00675675675675676,0.027027027027027
Otu264,0,0,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838
Otu470,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu507,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu9526,0.0304054054054054,0.0405405405405405,0.121621621621622,0.0101351351351351,0.00675675675675676,0,0.00337837837837838,0.0304054054054054,0.0168918918918919,0.0337837837837838,0.0304054054054054
Otu5,0.0202702702702703,0,0,0,0,0.0135135135135135,0,0.0168918918918919,0.206081081081081,0.189189189189189,0.0912162162162162
Otu3234,0.0371621621621622,0,0,0,0,0,0,0,0,0,0
Otu1213,0,0.0101351351351351,0,0,0,0.0101351351351351,0,0,0,0.0304054054054054,0.101351351351351
Otu109,0.0202702702702703,0,0.0101351351351351,0.0236486486486486,0.0506756756756757,0,0,0,0.00675675675675676,0.0101351351351351,0.0405405405405405
Otu94,0.0608108108108108,0,0,0,0,0,0,0.00675675675675676,0,0.0101351351351351,0.0101351351351351
Otu35,0,0,0,0,0,0.0574324324324324,0.0506756756756757,0,0,0.00675675675675676,0
Otu121,0.0472972972972973,0.148648648648649,0.0810810810810811,0,0.0202702702702703,0,0.027027027027027,0.0236486486486486,0.00675675675675676,0.027027027027027,0.0810810810810811
Otu13211,0,0,0,0,0,0,0,0,0.0101351351351351,0,0.00337837837837838
Otu451,0,0,0,0,0,0,0,0,0,0.00675675675675676,0
Otu92,0.0371621621621622,0,0.027027027027027,0.0236486486486486,0.0506756756756757,0,0.00675675675675676,0.0135135135135135,0,0.027027027027027,0.0844594594594595
Otu1298,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu123,0,0,0,0.0439189189189189,0,0.00337837837837838,0,0,0,0.00337837837837838,0.00675675675675676
Otu3302,0.00337837837837838,0,0,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838
Otu23,0,0,0,0,0,0.0101351351351351,0.0709459459459459,0,0,0.0439189189189189,0
Otu60,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0
Otu502,0,0,0,0,0,0,0,0,0.00675675675675676,0,0
Otu144,0.0135135135135135,0.0304054054054054,0.027027027027027,0.0506756756756757,0.00675675675675676,0.0912162162162162,0,0.0304054054054054,0.00675675675675676,0.00337837837837838,0
Otu8284,0.0168918918918919,0.0405405405405405,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0.027027027027027
Otu16,0,0,0,0,0,0.0101351351351351,0.0439189189189189,0.0371621621621622,0.0236486486486486,0.0168918918918919,0.00337837837837838
Otu12775,0,0.00675675675675676,0,0.00337837837837838,0,0.00675675675675676,0,0,0,0,0
Otu762,0,0,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838,0
Otu331,0,0,0.00675675675675676,0,0.0101351351351351,0.00337837837837838,0,0.00337837837837838,0.0101351351351351,0,0.0101351351351351
Otu2205,0,0,0,0,0.00675675675675676,0,0,0,0,0,0
Otu608,0,0.0472972972972973,0.027027027027027,0.00337837837837838,0,0.00675675675675676,0.0709459459459459,0,0,0,0
Otu175,0.0337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1432,0,0,0,0.00337837837837838,0,0,0,0,0,0,0.0135135135135135
Otu274,0,0.00337837837837838,0,0,0,0.00337837837837838,0.00337837837837838,0.0540540540540541,0.0506756756756757,0.00337837837837838,0.00337837837837838
Otu2158,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1407,0,0,0.027027027027027,0,0,0,0,0,0,0,0
Otu2523,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu3733,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu434,0,0,0,0,0,0.0304054054054054,0.152027027027027,0.0101351351351351,0,0.00337837837837838,0
Otu406,0,0,0,0,0,0.00675675675675676,0,0,0.00675675675675676,0.00337837837837838,0.00337837837837838
Otu390,0.0101351351351351,0,0.0540540540540541,0,0,0,0,0,0,0.00337837837837838,0
Otu7923,0,0,0,0,0,0,0.00337837837837838,0.0236486486486486,0,0,0
Otu134,0,0,0.0135135135135135,0,0,0,0,0,0,0,0
Otu139,0,0,0,0.027027027027027,0,0.0202702702702703,0.0101351351351351,0.0405405405405405,0,0.0135135135135135,0.0168918918918919
Otu163,0,0.0472972972972973,0,0.0168918918918919,0,0.0236486486486486,0,0,0.0202702702702703,0,0.00337837837837838
Otu1928,0,0.00337837837837838,0,0,0,0,0,0,0,0.00675675675675676,0.00675675675675676
Otu242,0,0.027027027027027,0,0,0,0,0.0844594594594595,0,0,0.0101351351351351,0.027027027027027
Otu40,0.0304054054054054,0,0,0.0202702702702703,0,0,0.0202702702702703,0,0.0135135135135135,0.0236486486486486,0.00675675675675676
Otu131,0,0.0168918918918919,0.0304054054054054,0.0101351351351351,0,0,0.0101351351351351,0,0.0101351351351351,0.00675675675675676,0.00675675675675676
Otu1382,0,0,0,0,0,0,0,0.0101351351351351,0.00337837837837838,0,0
Otu951,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu1283,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu2398,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu5504,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu2211,0.00337837837837838,0,0.0101351351351351,0,0.0101351351351351,0,0,0.00337837837837838,0.00337837837837838,0,0
Otu122,0,0,0,0.0202702702702703,0,0.0168918918918919,0.00675675675675676,0,0.00337837837837838,0,0
Otu4063,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu1021,0,0.0439189189189189,0,0,0,0,0,0,0,0,0
Otu12405,0,0,0.0135135135135135,0,0,0,0,0.00337837837837838,0,0,0.00675675675675676
