,X10_7N_H_N_2,X11_7N_H_N_2,X12_7N_H_N_2,X13_7N_H_N_2,X14_7N_H_N_2,X15_7N_H_N_2,X16_7N_H_N_2,X17_7N_H_N_2,X18_7N_H_N_2,X19_7N_H_N_2,X20_7N_H_N_2
Otu31,0.121621621621622,0.00675675675675676,0.0371621621621622,0.0540540540540541,0.0945945945945946,0.0641891891891892,0.00337837837837838,0.0945945945945946,0.027027027027027,0.0777027027027027,0.0675675675675676
Otu201,0,0.0135135135135135,0,0.00337837837837838,0.0236486486486486,0.00337837837837838,0,0.00675675675675676,0,0,0.0101351351351351
Otu199,0,0.0101351351351351,0.0236486486486486,0.0777027027027027,0,0,0,0,0,0,0
Otu315,0,0,0.0304054054054054,0,0,0.00337837837837838,0,0,0.00675675675675676,0,0.00337837837837838
Otu212,0,0.0777027027027027,0.0878378378378378,0.121621621621622,0.0101351351351351,0.00337837837837838,0.0405405405405405,0,0.0101351351351351,0,0
Otu1856,0.0168918918918919,0,0,0,0,0.00337837837837838,0.233108108108108,0.0101351351351351,0,0.0337837837837838,0.0236486486486486
Otu117,0.0236486486486486,0,0.00337837837837838,0.00675675675675676,0.00337837837837838,0.00337837837837838,0.00337837837837838,0.0101351351351351,0,0.00337837837837838,0.0168918918918919
Otu42,0,0.111486486486486,0.00337837837837838,0.0472972972972973,0.212837837837838,0.0168918918918919,0,0.0574324324324324,0,0.00675675675675676,0.10472972972973
Otu24,0.14527027027027,0.236486486486486,0.165540540540541,0.125,0.0371621621621622,0.027027027027027,0.00675675675675676,0.0101351351351351,0.0101351351351351,0.101351351351351,0.0574324324324324
Otu114,0.0101351351351351,0,0,0,0,0.0506756756756757,0,0.0202702702702703,0.00337837837837838,0,0
Otu198,0.00337837837837838,0.0135135135135135,0.0101351351351351,0,0,0.0101351351351351,0,0.00337837837837838,0,0,0.00337837837837838
Otu1768,0,0,0.0641891891891892,0.0202702702702703,0.0101351351351351,0,0,0,0.0101351351351351,0,0
Otu57,0,0,0,0,0,0,0.00675675675675676,0,0,0,0
Otu32,0.101351351351351,0,0.00337837837837838,0,0,0.0574324324324324,0.00337837837837838,0.0472972972972973,0.0236486486486486,0.0168918918918919,0
Otu3873,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0,0,0
Otu193,0.0304054054054054,0,0.00337837837837838,0.0371621621621622,0.0371621621621622,0.0101351351351351,0,0.00337837837837838,0.00337837837837838,0.0506756756756757,0.0168918918918919
Otu264,0,0,0,0,0,0,0,0.0168918918918919,0,0,0
Otu470,0,0,0,0.00675675675675676,0,0.00337837837837838,0,0,0,0,0
Otu507,0,0,0,0.0168918918918919,0,0,0,0,0,0,0
Otu9526,0.0540540540540541,0.216216216216216,0.00337837837837838,0.00675675675675676,0.0101351351351351,0.0202702702702703,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676
Otu5,0.0439189189189189,0,0.0202702702702703,0.00675675675675676,0,0.0608108108108108,0.0101351351351351,0.0202702702702703,0.0371621621621622,0.162162162162162,0.125
Otu3234,0,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838
Otu1213,0.0101351351351351,0,0,0,0.00337837837837838,0,0,0.0101351351351351,0.00337837837837838,0.00337837837837838,0.0337837837837838
Otu109,0.0236486486486486,0.0135135135135135,0.0101351351351351,0.00675675675675676,0.0168918918918919,0.00675675675675676,0,0,0,0.0168918918918919,0.00337837837837838
Otu94,0,0,0,0.0101351351351351,0,0.0405405405405405,0,0,0.0236486486486486,0,0
Otu35,0,0,0,0,0,0.0777027027027027,0.0202702702702703,0.00675675675675676,0,0.00675675675675676,0.00337837837837838
Otu127,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu121,0.00675675675675676,0.0202702702702703,0.0608108108108108,0.00675675675675676,0.00675675675675676,0.00337837837837838,0,0.0101351351351351,0,0.0101351351351351,0.00675675675675676
Otu13211,0,0,0,0.0202702702702703,0,0,0,0,0,0,0
Otu451,0,0,0,0,0.00675675675675676,0.00337837837837838,0.00337837837837838,0,0.00337837837837838,0,0
Otu92,0.0337837837837838,0,0,0.0405405405405405,0.0641891891891892,0,0,0,0,0,0.027027027027027
Otu1298,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu123,0,0,0,0.0168918918918919,0.0101351351351351,0,0.0371621621621622,0,0.00337837837837838,0.00337837837837838,0.00675675675675676
Otu3302,0,0,0,0,0,0,0.00337837837837838,0,0,0,0.00675675675675676
Otu23,0.0777027027027027,0,0,0,0,0.341216216216216,0.101351351351351,0.0202702702702703,0.00337837837837838,0.0675675675675676,0.0304054054054054
Otu60,0,0.00337837837837838,0,0,0,0,0,0.00675675675675676,0.0405405405405405,0.0405405405405405,0.00337837837837838
Otu502,0,0,0,0,0,0.0101351351351351,0.00337837837837838,0.00337837837837838,0.00337837837837838,0,0.00337837837837838
Otu144,0.00675675675675676,0.00337837837837838,0.0135135135135135,0.0304054054054054,0.00675675675675676,0,0.0101351351351351,0.0101351351351351,0.0168918918918919,0.00675675675675676,0.0168918918918919
Otu8284,0.0168918918918919,0.0236486486486486,0,0,0.0540540540540541,0,0.0810810810810811,0,0.0168918918918919,0.0709459459459459,0.00337837837837838
Otu1165,0,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0
Otu16,0,0,0,0.0101351351351351,0,0,0.0506756756756757,0.10472972972973,0.00675675675675676,0.0540540540540541,0.0641891891891892
Otu12775,0,0,0,0,0,0,0,0.0101351351351351,0,0,0
Otu692,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu762,0,0,0,0,0.00337837837837838,0,0,0,0,0,0
Otu6860,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu673,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu331,0.00337837837837838,0.0135135135135135,0,0.0101351351351351,0.00337837837837838,0,0.00337837837837838,0,0,0,0
Otu2205,0,0.0101351351351351,0,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838
Otu175,0,0,0,0,0,0,0,0,0,0.0101351351351351,0.00337837837837838
Otu3033,0.00337837837837838,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu274,0,0.0168918918918919,0.0101351351351351,0.00675675675675676,0,0,0,0,0.00337837837837838,0.00337837837837838,0
Otu2158,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838,0
Otu1407,0.00675675675675676,0.0236486486486486,0.00675675675675676,0,0,0,0,0,0,0,0
Otu434,0.0101351351351351,0,0,0.0371621621621622,0,0,0,0,0.00337837837837838,0.00337837837837838,0
Otu406,0.027027027027027,0,0.00337837837837838,0,0,0,0.027027027027027,0,0.00337837837837838,0.00337837837837838,0
Otu390,0,0.0101351351351351,0,0,0.00337837837837838,0,0,0,0,0,0
Otu7923,0,0,0,0.0135135135135135,0,0,0,0,0,0,0
Otu134,0,0,0,0,0,0,0,0.0304054054054054,0.0101351351351351,0,0
Otu139,0,0,0.0101351351351351,0.0709459459459459,0,0,0.0168918918918919,0.0101351351351351,0,0,0.00337837837837838
Otu163,0,0.00337837837837838,0.097972972972973,0.027027027027027,0.027027027027027,0,0.00337837837837838,0,0.00675675675675676,0,0
