,X10_21N_H_N_2,X11_21N_H_N_2,X12_21N_H_N_2,X13_21N_H_N_2,X14_21N_H_N_2,X15_21N_H_N_2,X16_21N_H_N_2,X17_21N_H_N_2,X18_21N_H_N_2,X19_21N_H_N_2,X20_21N_H_N_2
Otu31,0.39527027027027,0.00675675675675676,0,0.0101351351351351,0,0.0135135135135135,0.00675675675675676,0.0472972972972973,0.0304054054054054,0.101351351351351,0.0337837837837838
Otu201,0,0.00337837837837838,0,0.00675675675675676,0,0,0,0,0,0,0
Otu199,0.236486486486486,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu315,0.0135135135135135,0,0,0,0,0,0,0,0,0,0
Otu1856,0.00675675675675676,0,0.0135135135135135,0,0,0,0.0168918918918919,0.027027027027027,0,0.027027027027027,0.00337837837837838
Otu117,0,0,0,0,0,0.00337837837837838,0,0.0304054054054054,0.0168918918918919,0.00337837837837838,0.0337837837837838
Otu42,0,0.0743243243243243,0.0168918918918919,0.158783783783784,0.378378378378378,0.0878378378378378,0.0135135135135135,0.00675675675675676,0.0472972972972973,0.00675675675675676,0.00675675675675676
Otu24,0.00675675675675676,0.128378378378378,0.168918918918919,0.0912162162162162,0.027027027027027,0.0135135135135135,0,0.0337837837837838,0.027027027027027,0.0101351351351351,0.027027027027027
Otu114,0,0,0,0.0202702702702703,0,0,0,0,0,0,0
Otu1768,0,0.0135135135135135,0,0,0,0,0,0,0,0,0
Otu57,0.0168918918918919,0,0,0,0,0,0,0,0,0,0
Otu32,0,0,0,0,0,0.00337837837837838,0,0.00675675675675676,0.027027027027027,0.0371621621621622,0.0236486486486486
Otu3873,0.00337837837837838,0,0,0.0641891891891892,0.00675675675675676,0,0,0,0,0,0.00337837837837838
Otu193,0,0,0.10472972972973,0.0101351351351351,0.0168918918918919,0,0.00337837837837838,0.0135135135135135,0,0,0.00337837837837838
Otu264,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu507,0.027027027027027,0,0,0,0,0.00675675675675676,0,0,0,0,0
Otu9526,0.00337837837837838,0.155405405405405,0.219594594594595,0.0304054054054054,0.0202702702702703,0.0202702702702703,0,0.0101351351351351,0.00675675675675676,0.027027027027027,0
Otu10837,0.0506756756756757,0,0,0,0,0,0,0,0,0,0
Otu5,0.00675675675675676,0.00675675675675676,0.027027027027027,0.00675675675675676,0.0135135135135135,0.162162162162162,0.300675675675676,0.283783783783784,0.260135135135135,0.097972972972973,0.22972972972973
Otu3234,0.00675675675675676,0,0,0,0.0202702702702703,0.00675675675675676,0,0,0,0,0
Otu1213,0,0.0236486486486486,0,0,0,0.0304054054054054,0,0,0,0,0.00337837837837838
Otu109,0,0.00337837837837838,0.0405405405405405,0.0135135135135135,0,0.00675675675675676,0,0.00337837837837838,0.00337837837837838,0,0
Otu94,0,0,0,0.00675675675675676,0,0.0878378378378378,0,0,0,0,0
Otu35,0,0.00675675675675676,0.00675675675675676,0.0371621621621622,0.0101351351351351,0.0101351351351351,0.00675675675675676,0,0,0.00675675675675676,0.0135135135135135
Otu121,0,0.165540540540541,0,0.0135135135135135,0,0.0540540540540541,0.00337837837837838,0.00675675675675676,0.0168918918918919,0.0101351351351351,0.0135135135135135
Otu13211,0.0101351351351351,0,0,0,0,0,0,0,0,0,0.0135135135135135
Otu92,0.00337837837837838,0,0.260135135135135,0.0168918918918919,0,0.00337837837837838,0,0,0,0,0
Otu1298,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0,0,0
Otu123,0.00675675675675676,0,0,0,0,0,0.00337837837837838,0,0,0.0135135135135135,0.00337837837837838
Otu23,0,0,0,0,0,0.0337837837837838,0.0304054054054054,0.0608108108108108,0.00675675675675676,0.027027027027027,0.027027027027027
