,X10_10S_H_C_1,X11_10S_H_C_1,X12_10S_H_C_1,X13_10S_H_C_1,X14_10S_H_C_1,X15_10S_H_C_1,X16_10S_H_C_1,X17_10S_H_C_1,X18_10S_H_C_1,X19_10S_H_C_1,X20_10S_H_C_1
Otu31,0.0641891891891892,0.027027027027027,0.0135135135135135,0.192567567567568,0.0168918918918919,0.0439189189189189,0.0878378378378378,0.199324324324324,0.0506756756756757,0,0.118243243243243
Otu201,0,0.0439189189189189,0.00337837837837838,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0
Otu199,0.0135135135135135,0,0,0.0439189189189189,0.0236486486486486,0,0,0,0,0,0
Otu315,0.00337837837837838,0,0,0,0.0101351351351351,0,0,0,0,0,0
Otu212,0.00337837837837838,0,0,0.0168918918918919,0.0777027027027027,0,0,0,0.027027027027027,0.0135135135135135,0
Otu1856,0.0168918918918919,0,0.00675675675675676,0.0135135135135135,0.0236486486486486,0.00675675675675676,0.0844594594594595,0.0101351351351351,0.0101351351351351,0.0101351351351351,0
Otu117,0.0101351351351351,0,0.00337837837837838,0.0168918918918919,0.00337837837837838,0,0.0135135135135135,0.0236486486486486,0.00337837837837838,0.0101351351351351,0.0472972972972973
Otu42,0.0236486486486486,0.351351351351351,0.125,0.0810810810810811,0.0540540540540541,0.00675675675675676,0.00337837837837838,0.0236486486486486,0.0236486486486486,0.0506756756756757,0.027027027027027
Otu24,0.027027027027027,0.125,0.0506756756756757,0.0405405405405405,0.0574324324324324,0.0202702702702703,0.0101351351351351,0.0709459459459459,0.0540540540540541,0.0675675675675676,0.0304054054054054
Otu114,0,0.00675675675675676,0,0,0.00675675675675676,0,0,0.00337837837837838,0,0,0
Otu198,0,0,0.097972972972973,0.00675675675675676,0,0,0,0.0135135135135135,0.00337837837837838,0,0
Otu1768,0,0.0371621621621622,0,0,0,0,0,0.00675675675675676,0,0,0
Otu57,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu32,0.0675675675675676,0,0.0101351351351351,0,0.0337837837837838,0,0.0472972972972973,0.00337837837837838,0.0236486486486486,0,0.00337837837837838
Otu3873,0,0,0,0.0202702702702703,0.0337837837837838,0.00337837837837838,0.0135135135135135,0,0.00337837837837838,0,0.00675675675675676
Otu193,0,0.0574324324324324,0,0,0,0,0,0,0.00337837837837838,0,0.0168918918918919
Otu470,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838,0.00337837837837838,0,0.00337837837837838
Otu9526,0.0168918918918919,0.0439189189189189,0.0439189189189189,0.0304054054054054,0.0168918918918919,0.00675675675675676,0,0.0472972972972973,0.0371621621621622,0.0439189189189189,0.0135135135135135
Otu5,0.358108108108108,0.0135135135135135,0.304054054054054,0.0506756756756757,0.00675675675675676,0.185810810810811,0.0878378378378378,0.027027027027027,0.239864864864865,0.0945945945945946,0.121621621621622
Otu3234,0,0,0,0,0.00337837837837838,0.0101351351351351,0,0,0.00337837837837838,0,0
Otu1213,0.00337837837837838,0,0,0,0.00675675675675676,0,0,0.0337837837837838,0,0.0168918918918919,0.0304054054054054
Otu109,0.00337837837837838,0.0135135135135135,0.0101351351351351,0.00675675675675676,0.0135135135135135,0.00337837837837838,0,0.0135135135135135,0,0,0
Otu94,0,0.0168918918918919,0,0.0608108108108108,0.125,0.0304054054054054,0,0.0371621621621622,0.00337837837837838,0,0
