,X10_2S_H_C_0,X11_2S_H_C_0,X12_2S_H_C_0,X13_2S_H_C_0,X14_2S_H_C_0,X15_2S_H_C_0,X16_2S_H_C_0,X17_2S_H_C_0,X18_2S_H_C_0,X19_2S_H_C_0,X20_2S_H_C_0
Otu31,0.0709459459459459,0.00337837837837838,0,0.00675675675675676,0.00337837837837838,0.0472972972972973,0.0405405405405405,0.0168918918918919,0.0135135135135135,0.027027027027027,0.0236486486486486
Otu201,0,0.0236486486486486,0,0,0.0101351351351351,0,0,0,0,0,0
Otu199,0.0101351351351351,0,0.00337837837837838,0.00675675675675676,0,0.0101351351351351,0,0,0,0.00675675675675676,0
Otu315,0.00337837837837838,0,0,0.0337837837837838,0,0,0,0,0,0,0
Otu212,0.00337837837837838,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu1856,0.027027027027027,0,0,0,0,0.00675675675675676,0,0,0,0.0135135135135135,0
Otu117,0.0101351351351351,0,0,0.00675675675675676,0,0.0236486486486486,0.00675675675675676,0,0.00337837837837838,0.0168918918918919,0.0101351351351351
Otu42,0.135135135135135,0.331081081081081,0.0439189189189189,0.0371621621621622,0.0472972972972973,0.0506756756756757,0.00337837837837838,0.00337837837837838,0.0945945945945946,0.0506756756756757,0
Otu24,0.0675675675675676,0.128378378378378,0.0405405405405405,0.148648648648649,0.0304054054054054,0.0304054054054054,0.0371621621621622,0.0439189189189189,0.206081081081081,0.0743243243243243,0.0405405405405405
Otu114,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0.00337837837837838,0,0.00675675675675676,0.00337837837837838
Otu198,0.0101351351351351,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu1768,0.0101351351351351,0,0,0.0439189189189189,0,0,0,0.0101351351351351,0,0.0101351351351351,0
Otu57,0.0236486486486486,0,0,0,0,0,0,0,0,0,0
Otu32,0.00675675675675676,0,0,0,0,0,0.0135135135135135,0,0,0.0168918918918919,0
Otu3873,0.0101351351351351,0,0.00337837837837838,0,0,0,0,0.00337837837837838,0,0,0.0405405405405405
Otu9532,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu193,0.0202702702702703,0.0574324324324324,0.00337837837837838,0,0,0,0.0304054054054054,0,0,0.0135135135135135,0.0337837837837838
Otu264,0,0,0,0,0,0,0,0,0,0.0405405405405405,0.0202702702702703
Otu470,0.0202702702702703,0,0,0,0,0,0,0,0,0,0
Otu507,0.00337837837837838,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu9526,0.0777027027027027,0.0709459459459459,0.0135135135135135,0.0304054054054054,0,0,0.0202702702702703,0,0.027027027027027,0.097972972972973,0.0304054054054054
Otu5,0.00337837837837838,0,0,0.00337837837837838,0,0.0135135135135135,0.0945945945945946,0.0405405405405405,0.165540540540541,0.0844594594594595,0.108108108108108
Otu3234,0.0304054054054054,0,0,0,0,0.0236486486486486,0,0,0,0,0.00675675675675676
Otu1213,0.0236486486486486,0,0.027027027027027,0,0,0.0236486486486486,0,0.00337837837837838,0.0439189189189189,0.0236486486486486,0.0236486486486486
Otu109,0.00337837837837838,0,0.00337837837837838,0.027027027027027,0.00675675675675676,0.0304054054054054,0.0135135135135135,0.027027027027027,0,0.0202702702702703,0.0371621621621622
Otu94,0,0,0,0,0,0.0168918918918919,0,0.0304054054054054,0,0,0.0844594594594595
Otu35,0.0135135135135135,0,0,0,0,0.0168918918918919,0.0236486486486486,0,0.0304054054054054,0.00337837837837838,0
Otu127,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu5288,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu121,0.00675675675675676,0.0202702702702703,0.0844594594594595,0,0.135135135135135,0.0472972972972973,0.0709459459459459,0.0236486486486486,0,0.0101351351351351,0.0337837837837838
Otu13211,0,0,0,0,0.0202702702702703,0.00675675675675676,0.00337837837837838,0,0,0,0
Otu451,0.0371621621621622,0,0,0,0,0.00675675675675676,0,0,0,0,0
Otu92,0,0.00337837837837838,0,0,0.0439189189189189,0.0912162162162162,0,0.00337837837837838,0.0844594594594595,0.14527027027027,0.0405405405405405
Otu123,0,0,0,0,0,0,0,0.0101351351351351,0,0.0101351351351351,0
Otu3302,0,0,0,0,0,0,0.00337837837837838,0.00675675675675676,0.00675675675675676,0.00675675675675676,0
Otu23,0.00675675675675676,0,0,0,0,0.00675675675675676,0.00337837837837838,0,0,0.00675675675675676,0.0168918918918919
Otu60,0,0,0,0,0,0.0236486486486486,0.0135135135135135,0.0101351351351351,0,0,0
Otu502,0,0,0,0,0,0,0,0.0101351351351351,0,0,0.00337837837837838
Otu144,0,0,0.00337837837837838,0.0101351351351351,0.0168918918918919,0.0202702702702703,0.00337837837837838,0.0337837837837838,0.0405405405405405,0.0202702702702703,0.0135135135135135
Otu3381,0.00337837837837838,0,0,0,0,0.00675675675675676,0,0,0,0,0
Otu8284,0.0202702702702703,0,0,0.0101351351351351,0,0.0608108108108108,0.114864864864865,0,0,0,0.0202702702702703
Otu1165,0,0,0,0,0,0,0.00675675675675676,0,0,0.00675675675675676,0
Otu16,0.0506756756756757,0,0.108108108108108,0.0709459459459459,0,0.0337837837837838,0.114864864864865,0.0236486486486486,0,0.0641891891891892,0.0168918918918919
Otu12775,0,0,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0
Otu3630,0,0,0,0,0,0,0.0101351351351351,0.0101351351351351,0.0101351351351351,0,0
Otu762,0,0,0,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838
Otu6860,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu331,0,0,0,0,0.0168918918918919,0.00337837837837838,0.00675675675675676,0.0135135135135135,0,0.00337837837837838,0
Otu2205,0,0,0,0,0.00675675675675676,0,0,0.0101351351351351,0,0,0
Otu608,0,0,0,0,0,0.0135135135135135,0,0,0,0,0
Otu175,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu1432,0.00337837837837838,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0
Otu9525,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu3033,0,0,0,0,0,0,0,0,0.00675675675675676,0,0
Otu274,0.00337837837837838,0,0.0506756756756757,0.00675675675675676,0.027027027027027,0,0.027027027027027,0.00337837837837838,0.0101351351351351,0.00675675675675676,0.00675675675675676
Otu2158,0,0,0.0101351351351351,0,0.00337837837837838,0,0,0,0,0,0
Otu2862,0,0,0,0,0,0,0,0,0.00675675675675676,0,0
Otu1407,0,0.0337837837837838,0,0,0,0,0,0,0,0,0
Otu2473,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu434,0,0.00337837837837838,0,0,0,0.0101351351351351,0,0,0,0.00337837837837838,0.00675675675675676
Otu406,0,0,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838,0.00337837837837838
Otu390,0,0,0.0135135135135135,0,0,0,0,0,0,0,0
Otu7923,0,0.00337837837837838,0,0,0,0,0.0101351351351351,0,0,0,0.00337837837837838
Otu1750,0,0,0,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838
Otu134,0.0135135135135135,0,0,0,0,0,0,0,0,0,0
Otu139,0.00675675675675676,0,0,0,0,0,0.00337837837837838,0.0101351351351351,0,0.00675675675675676,0
Otu163,0,0,0,0,0,0.0101351351351351,0.0168918918918919,0,0,0.00675675675675676,0
Otu1928,0.0236486486486486,0,0.00337837837837838,0,0,0,0,0,0,0.0101351351351351,0.0202702702702703
Otu242,0,0,0,0,0,0.0878378378378378,0.027027027027027,0,0,0,0
Otu40,0.0371621621621622,0.00337837837837838,0,0,0,0,0,0,0.0135135135135135,0.00675675675675676,0
Otu131,0,0.0168918918918919,0,0,0.0202702702702703,0.00675675675675676,0.0202702702702703,0,0,0,0.0101351351351351
Otu1382,0,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0,0,0.00675675675675676
Otu951,0,0,0,0,0,0,0,0,0,0.0101351351351351,0
Otu2398,0.00675675675675676,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu2211,0,0,0.00675675675675676,0.00337837837837838,0.00675675675675676,0,0,0,0.00337837837837838,0,0
Otu122,0,0,0.0472972972972973,0.00675675675675676,0.0101351351351351,0,0.0135135135135135,0.0236486486486486,0.00675675675675676,0.0101351351351351,0
Otu727,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu4063,0,0,0,0,0,0.0135135135135135,0,0,0,0,0.00337837837837838
Otu11453,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1021,0,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu12405,0,0,0,0.00337837837837838,0,0.0912162162162162,0.00337837837837838,0,0,0,0
Otu1679,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu263,0,0,0,0.00337837837837838,0,0,0,0,0.0135135135135135,0,0
Otu825,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu5277,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu1680,0,0,0.0101351351351351,0,0,0,0,0,0,0,0
Otu1588,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu2636,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu7076,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu9117,0,0,0.00675675675675676,0,0,0,0,0,0,0,0.00337837837837838
Otu14412,0,0.00675675675675676,0,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0
Otu3127,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu278,0,0,0,0.0371621621621622,0.185810810810811,0,0.0743243243243243,0.0540540540540541,0,0,0.0405405405405405
Otu13913,0,0,0,0,0,0,0,0.027027027027027,0.0641891891891892,0.00337837837837838,0
Otu13824,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu1536,0,0,0,0,0,0,0,0,0.0135135135135135,0,0
Otu1208,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu512,0.0574324324324324,0.00675675675675676,0,0,0,0,0,0,0,0.00337837837837838,0
Otu420,0.0135135135135135,0,0,0,0,0,0.0168918918918919,0,0,0,0
Otu6191,0.00675675675675676,0,0,0,0,0,0.00675675675675676,0,0,0.00337837837837838,0
Otu12650,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu562,0,0.0101351351351351,0,0,0,0,0,0,0,0,0.0135135135135135
Otu2096,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu187,0,0,0.361486486486487,0.0439189189189189,0.0777027027027027,0,0,0,0,0,0
Otu3615,0.00675675675675676,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu18,0,0,0.027027027027027,0.273648648648649,0,0.0304054054054054,0.0743243243243243,0.125,0.0439189189189189,0.0439189189189189,0.0101351351351351
Otu1049,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu59,0.0101351351351351,0,0,0,0,0,0,0,0,0,0
Otu931,0,0,0,0,0.00675675675675676,0,0,0,0,0,0
Otu5114,0,0,0,0,0,0,0,0,0.00675675675675676,0,0
Otu45,0,0,0.0202702702702703,0,0,0.00337837837837838,0.0101351351351351,0.0202702702702703,0,0.00675675675675676,0.0945945945945946
Otu12216,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu928,0,0,0,0,0,0,0,0.0101351351351351,0,0,0
Otu747,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu558,0,0,0,0,0,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.0168918918918919,0.0202702702702703
Otu5696,0,0,0,0,0,0,0,0.0101351351351351,0.0101351351351351,0,0
Otu311,0,0.199324324324324,0,0.00675675675675676,0,0.00675675675675676,0.00337837837837838,0.00337837837837838,0,0.00337837837837838,0.00337837837837838
Otu253,0,0.00337837837837838,0,0,0.00675675675675676,0.0236486486486486,0,0.00337837837837838,0.00675675675675676,0.0101351351351351,0.00675675675675676
Otu7322,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu7818,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu710,0,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0,0,0.00337837837837838
Otu5498,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu37,0,0,0,0,0,0,0,0,0.00337837837837838,0,0.0202702702702703
Otu627,0,0,0,0,0,0,0,0,0,0,0.00675675675675676
Otu4943,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1825,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu1665,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0
Otu8487,0,0.0675675675675676,0.0472972972972973,0,0.0540540540540541,0,0.00675675675675676,0.0101351351351351,0,0.00675675675675676,0
Otu3599,0,0,0.00675675675675676,0,0,0.00337837837837838,0,0,0,0,0
Otu1297,0,0,0,0,0.00337837837837838,0,0,0,0,0.00675675675675676,0
Otu2063,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu54,0,0,0,0,0,0,0,0.182432432432432,0,0.0168918918918919,0.0135135135135135
Otu557,0,0,0,0,0,0,0,0.101351351351351,0,0.00337837837837838,0.0168918918918919
Otu3651,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu4676,0.0574324324324324,0,0,0,0,0,0,0,0,0,0
Otu9927,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu2274,0,0,0,0,0,0.00675675675675676,0.0135135135135135,0.00675675675675676,0,0,0.00337837837837838
