,X10_22N_H_N_2,X11_22N_H_N_2,X12_22N_H_N_2,X13_22N_H_N_2,X14_22N_H_N_2,X15_22N_H_N_2,X16_22N_H_N_2,X17_22N_H_N_2,X18_22N_H_N_2,X19_22N_H_N_2,X20_22N_H_N_2
Otu31,0.0574324324324324,0.0472972972972973,0.0506756756756757,0.101351351351351,0.0304054054054054,0.0608108108108108,0.0608108108108108,0.0371621621621622,0,0.0135135135135135,0.0405405405405405
Otu201,0,0,0,0,0,0,0,0,0.00675675675675676,0,0.0101351351351351
Otu199,0,0.0101351351351351,0,0,0,0,0,0,0,0,0
Otu315,0.0540540540540541,0,0.0101351351351351,0,0,0.00675675675675676,0,0,0,0,0
Otu1856,0.0135135135135135,0,0,0.0202702702702703,0.027027027027027,0.212837837837838,0.182432432432432,0.0472972972972973,0.0101351351351351,0.0540540540540541,0.0101351351351351
Otu117,0.0337837837837838,0,0,0.0101351351351351,0.0101351351351351,0.00337837837837838,0.0135135135135135,0.0101351351351351,0.0135135135135135,0.0405405405405405,0.00337837837837838
Otu42,0.0168918918918919,0.0236486486486486,0,0,0.0608108108108108,0,0.0371621621621622,0.138513513513514,0.0675675675675676,0.182432432432432,0.310810810810811
Otu24,0.111486486486486,0.304054054054054,0.0675675675675676,0.165540540540541,0.0641891891891892,0.0236486486486486,0.0574324324324324,0.0371621621621622,0.027027027027027,0.0506756756756757,0.0371621621621622
Otu198,0,0.00337837837837838,0,0.0135135135135135,0.0135135135135135,0,0.00337837837837838,0,0,0.00675675675675676,0
Otu1768,0,0.00337837837837838,0.00337837837837838,0,0,0,0,0,0,0,0
Otu57,0,0,0.0101351351351351,0,0,0,0,0,0,0,0
Otu32,0.0101351351351351,0,0.00337837837837838,0.0472972972972973,0.0236486486486486,0,0.0574324324324324,0.0168918918918919,0.00337837837837838,0.0608108108108108,0.0304054054054054
Otu3873,0.0168918918918919,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0.0101351351351351,0.0371621621621622
Otu193,0.0236486486486486,0,0,0,0.00675675675675676,0.0135135135135135,0,0.0101351351351351,0.0168918918918919,0.0371621621621622,0.0304054054054054
Otu470,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0.00337837837837838,0
Otu507,0,0.0101351351351351,0.00337837837837838,0,0,0,0,0,0,0,0
Otu9526,0,0.0709459459459459,0.0810810810810811,0.0709459459459459,0.0236486486486486,0,0.00675675675675676,0.0236486486486486,0,0.00337837837837838,0.0168918918918919
Otu5,0.00337837837837838,0.00675675675675676,0.0810810810810811,0.0675675675675676,0.0101351351351351,0.0709459459459459,0.0844594594594595,0.27027027027027,0.138513513513514,0.206081081081081,0.10472972972973
Otu3234,0.0675675675675676,0,0,0.0236486486486486,0,0.00675675675675676,0,0,0.00337837837837838,0.00675675675675676,0
Otu1213,0.0472972972972973,0.138513513513514,0.00675675675675676,0,0.097972972972973,0,0,0.00337837837837838,0.00337837837837838,0,0.0101351351351351
Otu109,0.00675675675675676,0.0236486486486486,0.00337837837837838,0.00337837837837838,0.00675675675675676,0.00337837837837838,0.00337837837837838,0.00337837837837838,0,0.0101351351351351,0
Otu94,0.0236486486486486,0.00675675675675676,0.0202702702702703,0.0945945945945946,0,0,0.0743243243243243,0.0168918918918919,0,0,0.0168918918918919
Otu35,0.00675675675675676,0,0,0.00337837837837838,0.0101351351351351,0.0304054054054054,0,0,0.00337837837837838,0.0101351351351351,0
Otu121,0.00337837837837838,0.0168918918918919,0.222972972972973,0.0506756756756757,0.0540540540540541,0.0135135135135135,0.00675675675675676,0,0,0.027027027027027,0.00675675675675676
Otu13211,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu451,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
