,X10_5S_H_C_0,X11_5S_H_C_0,X12_5S_H_C_0,X13_5S_H_C_0,X14_5S_H_C_0,X15_5S_H_C_0,X16_5S_H_C_0,X17_5S_H_C_0,X18_5S_H_C_0,X19_5S_H_C_0,X20_5S_H_C_0
Otu31,0.375,0.027027027027027,0.0135135135135135,0.128378378378378,0.0574324324324324,0.0945945945945946,0.0168918918918919,0.0439189189189189,0.027027027027027,0.0472972972972973,0.148648648648649
Otu201,0,0,0,0,0.00337837837837838,0,0,0,0,0,0
Otu199,0,0,0,0.0304054054054054,0.0168918918918919,0,0.0202702702702703,0,0,0,0.00337837837837838
Otu212,0,0,0,0,0,0,0.0101351351351351,0,0.0135135135135135,0.00337837837837838,0.0810810810810811
Otu1856,0.0405405405405405,0,0,0,0,0,0.0439189189189189,0.00337837837837838,0,0,0
Otu117,0.00337837837837838,0,0,0,0.0101351351351351,0.00675675675675676,0.0135135135135135,0.0101351351351351,0,0.00675675675675676,0
Otu42,0.0101351351351351,0.0371621621621622,0.135135135135135,0.189189189189189,0.182432432432432,0.101351351351351,0,0.0945945945945946,0.00337837837837838,0.0472972972972973,0
Otu24,0.128378378378378,0.412162162162162,0.128378378378378,0.0844594594594595,0.0912162162162162,0.0439189189189189,0.0202702702702703,0.14527027027027,0.0304054054054054,0.0912162162162162,0.0236486486486486
Otu114,0.0202702702702703,0,0.00675675675675676,0,0,0,0.00675675675675676,0.00675675675675676,0,0,0
Otu198,0.00337837837837838,0,0,0,0.0101351351351351,0,0,0,0.0101351351351351,0,0
Otu1768,0,0,0,0,0,0,0,0,0,0,0.0168918918918919
Otu57,0.0472972972972973,0,0,0,0,0,0,0,0,0,0
Otu32,0.0202702702702703,0,0,0,0,0,0.0472972972972973,0,0,0.00675675675675676,0
Otu3873,0,0,0.00675675675675676,0.00337837837837838,0.00675675675675676,0.0202702702702703,0.0236486486486486,0.00675675675675676,0,0.00337837837837838,0
Otu193,0,0.0506756756756757,0,0.0135135135135135,0,0,0,0.00675675675675676,0.00675675675675676,0.0236486486486486,0
Otu264,0,0,0,0,0,0,0,0,0,0,0.0405405405405405
Otu507,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0
Otu9526,0.0135135135135135,0.361486486486487,0.0777027027027027,0.0236486486486486,0.0304054054054054,0.0168918918918919,0.0101351351351351,0.00675675675675676,0.0304054054054054,0.0236486486486486,0.0236486486486486
Otu10837,0,0,0,0,0.00675675675675676,0,0,0,0,0,0
