,X10_20N_H_N_1,X11_20N_H_N_1,X12_20N_H_N_1,X13_20N_H_N_1,X14_20N_H_N_1,X15_20N_H_N_1,X16_20N_H_N_1,X17_20N_H_N_1,X18_20N_H_N_1,X19_20N_H_N_1,X20_20N_H_N_1
Otu31,0.304054054054054,0.0101351351351351,0,0.0675675675675676,0,0,0.00675675675675676,0.277027027027027,0.00337837837837838,0.0304054054054054,0.027027027027027
Otu201,0,0.00337837837837838,0,0,0.0337837837837838,0.0405405405405405,0.0101351351351351,0,0,0,0.0168918918918919
Otu199,0.0540540540540541,0.0945945945945946,0,0,0,0,0,0,0,0,0
Otu212,0.0168918918918919,0,0,0,0,0,0.0304054054054054,0,0,0,0
Otu1856,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0.0236486486486486,0,0.00337837837837838,0.0135135135135135
Otu117,0,0,0,0.00337837837837838,0,0.0743243243243243,0.0101351351351351,0.0101351351351351,0.027027027027027,0,0.0101351351351351
Otu42,0,0.0168918918918919,0.0844594594594595,0,0.290540540540541,0.425675675675676,0.0472972972972973,0.00337837837837838,0.0506756756756757,0.0101351351351351,0.0878378378378378
Otu24,0.0439189189189189,0.445945945945946,0.138513513513514,0.111486486486486,0.209459459459459,0.118243243243243,0.0168918918918919,0.0574324324324324,0.00675675675675676,0.0101351351351351,0.0135135135135135
Otu114,0.0135135135135135,0.00675675675675676,0,0.00675675675675676,0.0101351351351351,0,0,0,0,0,0
Otu198,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu57,0.0101351351351351,0,0,0,0,0,0,0,0,0,0
Otu32,0,0,0,0,0,0,0.0135135135135135,0.00337837837837838,0.0236486486486486,0.0405405405405405,0.0101351351351351
Otu3873,0,0,0,0,0,0.00337837837837838,0,0,0,0,0.0236486486486486
Otu193,0,0,0.0337837837837838,0,0.0912162162162162,0.0405405405405405,0.00675675675675676,0,0.0101351351351351,0,0.0202702702702703
Otu470,0,0,0,0,0,0,0,0.0135135135135135,0,0,0
Otu507,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu9526,0.0202702702702703,0.0912162162162162,0.0439189189189189,0.0810810810810811,0.0236486486486486,0.0337837837837838,0.00675675675675676,0.0101351351351351,0.0135135135135135,0,0.00675675675675676
Otu5,0,0,0.0608108108108108,0,0,0.0945945945945946,0.226351351351351,0.0371621621621622,0.138513513513514,0.0337837837837838,0.125
Otu3234,0.0101351351351351,0,0.0168918918918919,0,0.0168918918918919,0,0.0135135135135135,0.00337837837837838,0.0101351351351351,0,0.00337837837837838
Otu1213,0.0135135135135135,0.00337837837837838,0,0.0540540540540541,0,0,0,0.0304054054054054,0,0,0.00675675675675676
Otu109,0,0,0.00675675675675676,0.0202702702702703,0,0.0202702702702703,0,0.00337837837837838,0,0,0.00337837837837838
Otu94,0.00337837837837838,0,0,0,0,0,0.0236486486486486,0,0,0,0.0101351351351351
Otu35,0.00675675675675676,0,0.0912162162162162,0,0,0.00337837837837838,0.00337837837837838,0.0168918918918919,0.0135135135135135,0,0.00337837837837838
Otu121,0.0236486486486486,0,0.0101351351351351,0.0405405405405405,0,0.00337837837837838,0,0.0101351351351351,0,0,0.027027027027027
Otu13211,0,0,0,0,0.027027027027027,0,0,0,0,0.00337837837837838,0
Otu92,0.00337837837837838,0,0.00675675675675676,0,0.00337837837837838,0,0.0135135135135135,0,0,0,0
Otu1298,0,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu123,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0.00337837837837838,0
Otu3302,0,0,0,0,0,0,0,0.00675675675675676,0,0,0
Otu23,0,0,0,0,0,0,0,0.0135135135135135,0.0439189189189189,0.0135135135135135,0.0168918918918919
Otu60,0,0,0,0,0,0,0.0506756756756757,0.0202702702702703,0.0574324324324324,0.00337837837837838,0.0202702702702703
Otu502,0,0,0,0,0.00337837837837838,0.0202702702702703,0.00337837837837838,0.00337837837837838,0,0,0.00337837837837838
Otu144,0.0101351351351351,0.00337837837837838,0,0.114864864864865,0,0.00337837837837838,0.00337837837837838,0.0236486486486486,0,0,0.00337837837837838
Otu8284,0.00337837837837838,0.0101351351351351,0,0.0709459459459459,0,0,0.00675675675675676,0,0,0.00337837837837838,0
Otu1165,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu16,0,0,0,0,0,0,0,0.0472972972972973,0,0.0168918918918919,0.0506756756756757
Otu12775,0.00337837837837838,0,0.00337837837837838,0,0.0101351351351351,0,0,0.00337837837837838,0,0,0
Otu762,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838,0,0,0
Otu6860,0.00337837837837838,0,0,0,0.00675675675675676,0,0,0,0,0,0
Otu673,0,0,0,0,0,0,0,0.0101351351351351,0,0,0
