,X10_13S_N_C_0,X11_13S_N_C_0,X12_13S_N_C_0,X13_13S_N_C_0,X14_13S_N_C_0,X15_13S_N_C_0,X16_13S_N_C_0,X17_13S_N_C_0,X18_13S_N_C_0,X19_13S_N_C_0,X20_13S_N_C_0
Otu31,0,0.00337837837837838,0.00675675675675676,0.131756756756757,0.0675675675675676,0.0439189189189189,0.0810810810810811,0.0540540540540541,0.0101351351351351,0.0439189189189189,0.10472972972973
Otu201,0,0.00337837837837838,0,0,0,0.00675675675675676,0,0,0,0.00675675675675676,0.00337837837837838
Otu315,0,0,0,0,0.00337837837837838,0,0,0,0,0,0
Otu212,0,0,0,0,0,0,0,0,0.0101351351351351,0,0
Otu1856,0.0608108108108108,0,0,0.0135135135135135,0,0.0844594594594595,0.0135135135135135,0.00675675675675676,0.00337837837837838,0.0202702702702703,0
Otu117,0.00675675675675676,0,0.0101351351351351,0.0337837837837838,0.0135135135135135,0.0337837837837838,0.0135135135135135,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027
Otu42,0.0135135135135135,0.0709459459459459,0.0844594594594595,0.0371621621621622,0.0371621621621622,0.233108108108108,0,0.0878378378378378,0.0202702702702703,0.027027027027027,0.0675675675675676
Otu24,0.0777027027027027,0.283783783783784,0.0608108108108108,0.0506756756756757,0.0810810810810811,0.0709459459459459,0.0101351351351351,0.0506756756756757,0.0202702702702703,0.027027027027027,0.0236486486486486
Otu114,0.0236486486486486,0,0,0.00675675675675676,0.0405405405405405,0.00337837837837838,0.0236486486486486,0,0,0,0.00337837837837838
Otu198,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu57,0.027027027027027,0,0,0.00337837837837838,0.0472972972972973,0,0.0168918918918919,0,0.0236486486486486,0.0202702702702703,0
Otu32,0.0506756756756757,0,0.00675675675675676,0.00675675675675676,0,0.0135135135135135,0.0405405405405405,0.0101351351351351,0.0540540540540541,0.0236486486486486,0.0540540540540541
Otu3873,0,0.00337837837837838,0.0202702702702703,0.00337837837837838,0.00337837837837838,0.0135135135135135,0.0337837837837838,0.00675675675675676,0,0,0
Otu193,0,0.0135135135135135,0,0.0101351351351351,0,0,0,0,0,0,0
Otu264,0,0,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838
Otu9526,0.0135135135135135,0.0777027027027027,0.0472972972972973,0.0405405405405405,0.0101351351351351,0.0168918918918919,0.00675675675675676,0.0168918918918919,0,0.0236486486486486,0.0236486486486486
Otu5,0.0202702702702703,0.0202702702702703,0.0304054054054054,0.0236486486486486,0.0472972972972973,0,0.0777027027027027,0.114864864864865,0.195945945945946,0.212837837837838,0.182432432432432
Otu3234,0.0135135135135135,0,0.00337837837837838,0.0304054054054054,0.00337837837837838,0.00337837837837838,0.00675675675675676,0,0.00337837837837838,0,0
Otu1213,0.00337837837837838,0.0168918918918919,0.0135135135135135,0.00337837837837838,0,0,0,0.0439189189189189,0,0.0371621621621622,0.0101351351351351
Otu1020,0,0.0168918918918919,0.00337837837837838,0,0,0,0,0,0,0,0
Otu109,0,0.00337837837837838,0.0304054054054054,0.0135135135135135,0.00337837837837838,0,0.00337837837837838,0.00675675675675676,0.0135135135135135,0,0
Otu94,0,0,0,0,0,0,0.0304054054054054,0,0,0,0
Otu35,0.0304054054054054,0,0.00337837837837838,0.00337837837837838,0,0.00675675675675676,0.226351351351351,0.0168918918918919,0,0.0202702702702703,0
Otu127,0.0101351351351351,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu5288,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu121,0,0.0675675675675676,0.0236486486486486,0.00337837837837838,0,0.0304054054054054,0,0,0.0168918918918919,0.00675675675675676,0.0168918918918919
Otu13211,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu451,0,0,0,0.00675675675675676,0,0,0,0.00337837837837838,0,0,0
Otu92,0,0,0,0,0.0371621621621622,0,0,0,0,0,0
Otu1298,0,0.00337837837837838,0,0,0.00675675675675676,0.00337837837837838,0,0,0.00337837837837838,0,0
Otu123,0,0,0,0.0844594594594595,0,0.00675675675675676,0.0337837837837838,0.00675675675675676,0,0.0135135135135135,0.0337837837837838
Otu3302,0,0,0,0.00337837837837838,0,0,0,0.0101351351351351,0,0,0
Otu23,0.0135135135135135,0.00675675675675676,0.00337837837837838,0.0912162162162162,0.0371621621621622,0.00337837837837838,0.0135135135135135,0.00675675675675676,0.0101351351351351,0.0337837837837838,0.0472972972972973
Otu60,0.0405405405405405,0.0405405405405405,0.00337837837837838,0.00675675675675676,0,0.0135135135135135,0.0304054054054054,0.0168918918918919,0.0101351351351351,0.00337837837837838,0.00675675675675676
Otu502,0.00337837837837838,0,0,0.00337837837837838,0.0236486486486486,0.00675675675675676,0.00337837837837838,0,0,0,0
Otu144,0.00337837837837838,0.0135135135135135,0,0,0,0,0,0.0135135135135135,0.00675675675675676,0.0101351351351351,0.0236486486486486
Otu3381,0,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu8284,0,0.0405405405405405,0.0304054054054054,0,0,0.0675675675675676,0.00337837837837838,0.00337837837837838,0,0.00337837837837838,0
Otu1165,0.027027027027027,0,0,0.0236486486486486,0,0.00337837837837838,0,0,0,0,0.0168918918918919
Otu16,0.121621621621622,0,0.0608108108108108,0.027027027027027,0,0.0608108108108108,0.10472972972973,0.0608108108108108,0.0844594594594595,0.121621621621622,0.0574324324324324
Otu12775,0.00337837837837838,0,0.0135135135135135,0.00337837837837838,0,0.027027027027027,0,0,0,0,0
Otu692,0.0101351351351351,0,0,0.0135135135135135,0,0,0,0,0,0,0
Otu6860,0,0.00337837837837838,0.00337837837837838,0,0,0,0,0,0,0,0
Otu331,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu1416,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu986,0.0135135135135135,0,0,0,0,0.00675675675675676,0,0.00337837837837838,0,0,0
Otu608,0,0,0.00675675675675676,0.00337837837837838,0,0,0,0,0,0,0
Otu175,0,0,0,0,0.0168918918918919,0,0.00337837837837838,0.00337837837837838,0,0,0.00337837837837838
Otu1432,0,0,0,0,0,0.00337837837837838,0,0,0,0,0.00337837837837838
Otu274,0,0,0.0101351351351351,0.00337837837837838,0.0101351351351351,0.027027027027027,0,0,0,0.00337837837837838,0.00675675675675676
Otu6434,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu2158,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu2862,0,0,0,0,0,0,0,0.00675675675675676,0,0,0
Otu1407,0,0.0135135135135135,0.00675675675675676,0,0,0,0,0,0,0,0
Otu434,0,0,0,0.00337837837837838,0,0,0,0.00675675675675676,0,0,0
Otu406,0.00337837837837838,0,0.0168918918918919,0.00675675675675676,0.0472972972972973,0.0168918918918919,0.0101351351351351,0,0.0101351351351351,0,0.0135135135135135
Otu390,0,0.027027027027027,0,0,0,0.027027027027027,0,0,0,0,0
Otu7923,0,0,0,0,0.00337837837837838,0,0,0,0,0,0
Otu1750,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu134,0,0,0,0,0,0,0,0,0.00675675675675676,0,0
Otu139,0,0.00675675675675676,0,0.0236486486486486,0,0.027027027027027,0.0135135135135135,0.00675675675675676,0,0.0371621621621622,0.00337837837837838
Otu1356,0,0,0,0,0,0,0.00675675675675676,0,0,0,0
Otu14,0.131756756756757,0,0.0574324324324324,0,0,0.0506756756756757,0.0101351351351351,0.0337837837837838,0,0.0945945945945946,0
Otu1928,0,0.00337837837837838,0.0337837837837838,0,0,0.0168918918918919,0.0168918918918919,0,0,0,0.00337837837837838
Otu40,0.0844594594594595,0,0,0.0101351351351351,0.0912162162162162,0.0101351351351351,0.0168918918918919,0.0135135135135135,0.0371621621621622,0.00337837837837838,0
Otu131,0,0.027027027027027,0.0168918918918919,0,0.0168918918918919,0,0,0,0,0,0.00675675675675676
Otu1382,0,0,0,0.00675675675675676,0,0,0,0,0,0,0
Otu4110,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu951,0,0,0,0.00337837837837838,0,0.00675675675675676,0,0,0,0,0
