,X10_11N_N_N_0,X11_11N_N_N_0,X12_11N_N_N_0,X13_11N_N_N_0,X14_11N_N_N_0,X15_11N_N_N_0,X16_11N_N_N_0,X17_11N_N_N_0,X18_11N_N_N_0,X19_11N_N_N_0,X20_11N_N_N_0
Otu31,0.108108108108108,0.0506756756756757,0.0540540540540541,0.0844594594594595,0.0878378378378378,0.0202702702702703,0.0945945945945946,0.0743243243243243,0.0168918918918919,0.0810810810810811,0.0574324324324324
Otu201,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu199,0,0.00675675675675676,0.00337837837837838,0.0101351351351351,0,0,0,0,0,0,0
Otu315,0,0.00675675675675676,0,0.00675675675675676,0,0,0.00675675675675676,0,0,0,0
Otu212,0,0.293918918918919,0.0371621621621622,0.0945945945945946,0,0,0.0675675675675676,0,0,0,0
Otu1856,0.00675675675675676,0,0.0101351351351351,0.0439189189189189,0.0506756756756757,0.0337837837837838,0.14527027027027,0,0,0.0540540540540541,0.00675675675675676
Otu117,0.0472972972972973,0,0.00337837837837838,0.00675675675675676,0.0371621621621622,0.0168918918918919,0.0337837837837838,0.0168918918918919,0.0101351351351351,0.0540540540540541,0.0844594594594595
Otu42,0.0371621621621622,0.114864864864865,0.0202702702702703,0.00337837837837838,0,0.0101351351351351,0,0,0,0,0.0405405405405405
Otu24,0.0709459459459459,0.111486486486486,0.0439189189189189,0.0472972972972973,0.0641891891891892,0.0101351351351351,0.0405405405405405,0.0574324324324324,0.0168918918918919,0.0844594594594595,0.0337837837837838
Otu114,0.00337837837837838,0,0,0,0,0.00675675675675676,0.00337837837837838,0,0,0.0168918918918919,0
Otu198,0,0,0,0.00675675675675676,0,0,0.00337837837837838,0.0304054054054054,0.0236486486486486,0.00337837837837838,0.00337837837837838
Otu1768,0,0.0608108108108108,0.00337837837837838,0.0168918918918919,0,0,0,0,0,0,0
Otu57,0,0,0,0,0,0.0608108108108108,0.0337837837837838,0,0,0.0405405405405405,0
Otu32,0.0608108108108108,0.0168918918918919,0,0.0101351351351351,0.0202702702702703,0.0371621621621622,0.0304054054054054,0.027027027027027,0,0.0135135135135135,0
Otu3873,0.0135135135135135,0,0,0,0.00675675675675676,0.027027027027027,0.0202702702702703,0.0168918918918919,0.0202702702702703,0.00337837837837838,0.0135135135135135
Otu193,0,0,0,0.00337837837837838,0.111486486486486,0,0,0.00337837837837838,0,0,0.00675675675675676
Otu470,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0,0,0,0.00337837837837838
Otu507,0,0.0135135135135135,0,0.00675675675675676,0,0,0,0,0,0,0
Otu9526,0.0202702702702703,0.0472972972972973,0.0337837837837838,0.0168918918918919,0.0168918918918919,0.00675675675675676,0.0236486486486486,0.0439189189189189,0.0743243243243243,0.0101351351351351,0.0743243243243243
Otu5,0.114864864864865,0,0.0912162162162162,0.0844594594594595,0,0.263513513513513,0.0472972972972973,0.168918918918919,0.402027027027027,0.0912162162162162,0.0472972972972973
Otu3234,0,0,0.0135135135135135,0.0506756756756757,0,0,0,0,0,0,0
Otu1213,0.00675675675675676,0,0,0,0,0,0,0.0135135135135135,0,0.00675675675675676,0.0405405405405405
Otu1020,0,0,0,0,0,0.00675675675675676,0,0,0,0,0
Otu109,0.0168918918918919,0.0371621621621622,0.0202702702702703,0.0101351351351351,0.0168918918918919,0,0,0.00337837837837838,0.00337837837837838,0,0.0101351351351351
Otu94,0,0,0,0,0,0.0337837837837838,0,0.00337837837837838,0,0,0
Otu35,0,0,0,0.0202702702702703,0.00337837837837838,0.195945945945946,0.00675675675675676,0.0574324324324324,0.0101351351351351,0.0101351351351351,0.00337837837837838
Otu5288,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu121,0.0304054054054054,0.0202702702702703,0.027027027027027,0,0.0202702702702703,0,0.00337837837837838,0.0304054054054054,0,0,0.00675675675675676
Otu13211,0,0,0,0,0.0202702702702703,0,0,0,0,0,0
Otu451,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0
Otu92,0.00675675675675676,0.0168918918918919,0.0101351351351351,0,0.0574324324324324,0,0,0,0,0.0405405405405405,0.00675675675675676
Otu1298,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0,0.00337837837837838,0,0
Otu123,0,0.0168918918918919,0.0304054054054054,0.0878378378378378,0,0,0.0439189189189189,0,0,0.0135135135135135,0.0337837837837838
Otu3302,0,0,0.00337837837837838,0,0,0,0.0101351351351351,0,0,0,0
Otu23,0.0304054054054054,0,0.0168918918918919,0.0675675675675676,0,0.027027027027027,0,0.0236486486486486,0.0168918918918919,0.0405405405405405,0.0101351351351351
Otu60,0.0371621621621622,0,0,0.0371621621621622,0,0,0,0,0,0,0
Otu502,0.00337837837837838,0,0,0.00337837837837838,0.00337837837837838,0.0101351351351351,0,0,0.00337837837837838,0.00337837837837838,0
Otu2434,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu144,0.00337837837837838,0.0439189189189189,0.00337837837837838,0.0236486486486486,0,0,0.0101351351351351,0.00337837837837838,0,0.00337837837837838,0.00675675675675676
Otu8284,0.0574324324324324,0.0135135135135135,0.00675675675675676,0,0,0,0.00337837837837838,0,0,0,0.0472972972972973
Otu1165,0.0168918918918919,0.00337837837837838,0,0,0,0,0,0,0,0,0.00337837837837838
Otu16,0,0,0,0.00337837837837838,0.0304054054054054,0,0,0.131756756756757,0.131756756756757,0.00337837837837838,0.0608108108108108
Otu12775,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0,0,0.0236486486486486,0
Otu3630,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu692,0.0101351351351351,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu762,0,0,0.0101351351351351,0.00675675675675676,0,0,0,0,0,0,0
Otu6860,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu673,0,0,0,0,0,0,0,0,0,0,0.0135135135135135
Otu331,0,0,0,0,0.0202702702702703,0,0,0,0,0,0
Otu2205,0,0,0.00337837837837838,0,0.0168918918918919,0,0,0,0,0,0
Otu1416,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu608,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu175,0.0101351351351351,0,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838
Otu3033,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu274,0,0,0.0101351351351351,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0.0135135135135135
Otu434,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu406,0.0304054054054054,0,0.0236486486486486,0.00337837837837838,0.0168918918918919,0.0101351351351351,0.0101351351351351,0,0.00675675675675676,0.00675675675675676,0.00337837837837838
Otu390,0.101351351351351,0,0,0.00337837837837838,0.0202702702702703,0,0,0,0,0,0
Otu139,0.0135135135135135,0,0,0.0337837837837838,0,0,0.0135135135135135,0,0.00337837837837838,0,0.00337837837837838
Otu163,0,0.0236486486486486,0.0540540540540541,0,0,0,0.0135135135135135,0,0.0844594594594595,0,0
Otu1356,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu14,0,0,0.0506756756756757,0,0,0.125,0,0,0,0.027027027027027,0
Otu1928,0,0,0.00675675675675676,0.00337837837837838,0,0.00675675675675676,0.00337837837837838,0.0101351351351351,0,0,0
Otu816,0,0,0,0.0101351351351351,0,0,0,0,0,0,0
Otu242,0.0101351351351351,0,0.0506756756756757,0,0,0,0,0.0168918918918919,0,0,0
Otu40,0,0,0,0,0,0.00675675675675676,0.0236486486486486,0.0506756756756757,0.0202702702702703,0.0135135135135135,0.00675675675675676
Otu131,0,0.00337837837837838,0.00675675675675676,0.027027027027027,0,0,0.00337837837837838,0.0101351351351351,0,0,0.0168918918918919
Otu1382,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu4110,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu951,0.00337837837837838,0,0,0,0,0.00337837837837838,0,0,0.00675675675675676,0.0168918918918919,0
Otu790,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu630,0.00337837837837838,0.0202702702702703,0.0168918918918919,0,0,0,0,0,0,0,0.00337837837837838
Otu1283,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu2398,0.0168918918918919,0,0.0101351351351351,0.0101351351351351,0,0,0,0,0,0.0101351351351351,0.00337837837837838
Otu2211,0.00675675675675676,0.00337837837837838,0.00337837837837838,0,0.00675675675675676,0,0.00337837837837838,0,0,0,0
Otu122,0,0,0.027027027027027,0.0101351351351351,0,0,0,0,0,0,0
Otu727,0.00337837837837838,0,0,0.00337837837837838,0,0.00337837837837838,0.00337837837837838,0,0,0,0
Otu4063,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu116,0,0,0.0168918918918919,0,0,0,0.0945945945945946,0.0439189189189189,0.00337837837837838,0.00337837837837838,0
Otu11453,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu1021,0,0.00675675675675676,0,0.0405405405405405,0,0,0.0236486486486486,0,0,0,0
Otu12405,0,0.00675675675675676,0.0101351351351351,0,0,0,0,0,0,0.00337837837837838,0
Otu1679,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu11765,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu263,0.00337837837837838,0,0.00675675675675676,0.00675675675675676,0,0,0,0,0.00337837837837838,0.0101351351351351,0
Otu825,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu5277,0.00337837837837838,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu1680,0,0,0.00675675675675676,0.00337837837837838,0,0,0,0,0,0,0
Otu1588,0,0.00337837837837838,0,0,0,0,0,0,0,0.00675675675675676,0
Otu9117,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu5530,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu2309,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0
Otu278,0,0,0,0.0540540540540541,0,0,0.0202702702702703,0,0,0,0.00675675675675676
Otu13824,0,0,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838
Otu1536,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu1208,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu1056,0,0,0,0,0,0,0,0,0.0135135135135135,0.00675675675675676,0.00337837837837838
Otu420,0,0,0,0,0.0574324324324324,0,0,0,0,0,0
Otu6191,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu893,0.0101351351351351,0,0.0506756756756757,0,0,0,0.0135135135135135,0,0,0,0
Otu200,0,0,0,0,0,0,0,0.00675675675675676,0,0.00675675675675676,0
Otu562,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu2096,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
