,X10_24S_N_C_0,X11_24S_N_C_0,X12_24S_N_C_0,X13_24S_N_C_0,X14_24S_N_C_0,X15_24S_N_C_0,X16_24S_N_C_0,X17_24S_N_C_0,X18_24S_N_C_0,X19_24S_N_C_0,X20_24S_N_C_0
Otu31,0.0472972972972973,0.0574324324324324,0.0743243243243243,0.0405405405405405,0.0912162162162162,0.0506756756756757,0.0371621621621622,0.0844594594594595,0.0709459459459459,0.0304054054054054,0.179054054054054
Otu201,0,0.0304054054054054,0,0,0,0.0202702702702703,0,0.00675675675675676,0.00337837837837838,0,0.00337837837837838
Otu199,0.00337837837837838,0.0810810810810811,0,0,0,0,0,0,0,0,0
Otu315,0.00675675675675676,0,0,0,0,0,0,0,0,0,0
Otu212,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu1856,0.0439189189189189,0,0.0101351351351351,0.00675675675675676,0.00337837837837838,0.0304054054054054,0.0506756756756757,0.0304054054054054,0.0202702702702703,0.0135135135135135,0.0101351351351351
Otu117,0.00337837837837838,0,0.0371621621621622,0.0236486486486486,0.0135135135135135,0.0101351351351351,0.0202702702702703,0.0236486486486486,0,0.0405405405405405,0.10472972972973
Otu42,0.0439189189189189,0.256756756756757,0,0.0168918918918919,0.0709459459459459,0.206081081081081,0.0135135135135135,0.0540540540540541,0.101351351351351,0,0.00675675675675676
Otu24,0.108108108108108,0.199324324324324,0.0439189189189189,0.0168918918918919,0.0168918918918919,0.0304054054054054,0.0168918918918919,0.097972972972973,0.0236486486486486,0,0.0472972972972973
Otu114,0,0,0.273648648648649,0.0236486486486486,0.0168918918918919,0.0202702702702703,0.0135135135135135,0.00675675675675676,0.0101351351351351,0.0101351351351351,0.0135135135135135
Otu198,0,0,0,0,0,0.00337837837837838,0,0,0.00675675675675676,0,0
Otu1768,0.0337837837837838,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu57,0,0,0,0.0844594594594595,0,0,0.0236486486486486,0.0135135135135135,0,0,0
Otu32,0.0439189189189189,0,0.0101351351351351,0.0202702702702703,0.0472972972972973,0.0202702702702703,0.0405405405405405,0,0.111486486486486,0.0236486486486486,0.0540540540540541
Otu3873,0.0168918918918919,0,0,0.0168918918918919,0,0,0,0,0,0,0
Otu193,0,0.0472972972972973,0,0,0,0,0,0,0.00337837837837838,0,0.0439189189189189
Otu264,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu470,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu507,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu9526,0.0337837837837838,0.0135135135135135,0.0675675675675676,0.0101351351351351,0.0202702702702703,0.00675675675675676,0.0236486486486486,0.00675675675675676,0.0574324324324324,0.00675675675675676,0.00337837837837838
Otu10837,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu5,0.0168918918918919,0.0304054054054054,0.097972972972973,0.0135135135135135,0,0.0675675675675676,0.00337837837837838,0.0304054054054054,0.0371621621621622,0.0439189189189189,0.0236486486486486
Otu3234,0.0101351351351351,0,0.0135135135135135,0.0202702702702703,0.00675675675675676,0.0439189189189189,0.0337837837837838,0,0,0,0
Otu1213,0,0.00337837837837838,0.0135135135135135,0.00337837837837838,0,0,0,0,0,0.0101351351351351,0.00675675675675676
