,X10_15N_H_N_0,X11_15N_H_N_0,X12_15N_H_N_0,X13_15N_H_N_0,X14_15N_H_N_0,X15_15N_H_N_0,X16_15N_H_N_0,X17_15N_H_N_0,X18_15N_H_N_0,X19_15N_H_N_0,X20_15N_H_N_0
Otu5696,0,0,0,0,0,0,0.00675675675675676,0,0.00675675675675676,0,0.00337837837837838
Otu311,0,0,0,0,0,0,0.0168918918918919,0.00675675675675676,0.0135135135135135,0,0.0101351351351351
Otu253,0,0,0,0,0,0,0,0.0574324324324324,0,0,0
Otu7322,0,0,0,0,0,0,0,0,0.00337837837837838,0,0.0168918918918919
Otu1361,0,0,0,0,0,0,0,0.00675675675675676,0,0,0
Otu710,0,0,0,0,0.00675675675675676,0,0,0,0,0,0
Otu4269,0,0,0,0,0,0,0.0168918918918919,0,0,0,0
Otu3769,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu93,0,0,0,0,0,0,0,0,0,0.0641891891891892,0
Otu463,0,0,0,0,0,0,0,0,0,0.0101351351351351,0
Otu37,0,0,0,0,0,0,0,0.027027027027027,0.0135135135135135,0.0101351351351351,0.10472972972973
Otu1665,0,0,0,0,0.00337837837837838,0,0,0,0,0,0
Otu932,0,0,0,0,0,0,0,0,0,0.00675675675675676,0
Otu641,0,0,0,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838
Otu2076,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu8487,0,0,0.0337837837837838,0.00337837837837838,0.0304054054054054,0,0,0.00337837837837838,0,0,0
Otu1297,0,0,0,0,0,0,0,0.0135135135135135,0,0,0
Otu2063,0,0,0,0,0,0,0,0.0168918918918919,0,0,0
Otu5441,0,0,0,0,0,0,0,0,0.00337837837837838,0,0
Otu29,0,0,0,0,0,0,0,0.00675675675675676,0.0337837837837838,0.0304054054054054,0.0743243243243243
Otu2890,0,0,0,0,0,0,0,0,0.097972972972973,0.0304054054054054,0.0878378378378378
Otu2274,0,0,0,0,0,0,0.0439189189189189,0.00675675675675676,0,0,0.00337837837837838
Otu5998,0,0,0,0,0,0.0101351351351351,0,0,0,0,0
Otu1842,0,0,0,0,0,0,0,0,0.00675675675675676,0,0.00675675675675676
Otu4144,0,0,0,0,0,0,0,0.0439189189189189,0,0,0
Otu329,0,0,0,0,0,0,0,0.0405405405405405,0,0,0
Otu1705,0,0,0,0,0,0,0.027027027027027,0,0,0,0
Otu1057,0,0,0,0,0,0,0.158783783783784,0,0,0,0
Otu6884,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu2378,0,0,0,0,0,0,0,0,0,0.00675675675675676,0
