,X10_23N_N_N_1,X11_23N_N_N_1,X12_23N_N_N_1,X13_23N_N_N_1,X14_23N_N_N_1,X15_23N_N_N_1,X16_23N_N_N_1,X17_23N_N_N_1,X18_23N_N_N_1,X19_23N_N_N_1,X20_23N_N_N_1
Otu31,0.347972972972973,0.00675675675675676,0.097972972972973,0.266891891891892,0.0135135135135135,0.0304054054054054,0.0439189189189189,0.108108108108108,0.027027027027027,0.0101351351351351,0.00675675675675676
Otu199,0,0,0.0101351351351351,0,0,0,0,0,0,0,0
Otu315,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu212,0.0439189189189189,0,0,0,0,0,0,0,0,0,0
Otu1856,0.0371621621621622,0,0,0.0135135135135135,0.00675675675675676,0.00337837837837838,0.0236486486486486,0.00675675675675676,0.00675675675675676,0.00675675675675676,0
Otu117,0.0135135135135135,0,0,0.0202702702702703,0.0304054054054054,0.0337837837837838,0.0405405405405405,0.0472972972972973,0.0202702702702703,0.0168918918918919,0.027027027027027
Otu42,0.0168918918918919,0.0135135135135135,0.0945945945945946,0.0405405405405405,0.0101351351351351,0.0168918918918919,0.0101351351351351,0.00337837837837838,0.0574324324324324,0.0135135135135135,0.00675675675675676
Otu24,0.0709459459459459,0.283783783783784,0.195945945945946,0.0506756756756757,0.0540540540540541,0.00675675675675676,0.0304054054054054,0.027027027027027,0.0405405405405405,0.0135135135135135,0.0304054054054054
Otu114,0,0,0.00337837837837838,0.00675675675675676,0.027027027027027,0.0236486486486486,0.0135135135135135,0.00337837837837838,0.0101351351351351,0,0
Otu198,0.10472972972973,0.0709459459459459,0.0337837837837838,0.00337837837837838,0.00675675675675676,0,0,0.0101351351351351,0.0101351351351351,0,0
Otu1768,0,0,0.00337837837837838,0.0168918918918919,0,0,0,0,0,0,0
Otu57,0,0,0.0405405405405405,0,0,0,0.0236486486486486,0,0.0168918918918919,0,0
Otu32,0.0135135135135135,0,0,0.0101351351351351,0.00675675675675676,0.00337837837837838,0.0439189189189189,0.0202702702702703,0.00337837837837838,0,0
Otu3873,0.00675675675675676,0,0.00337837837837838,0,0.0101351351351351,0.128378378378378,0.0506756756756757,0.0506756756756757,0.0675675675675676,0,0.00675675675675676
Otu193,0.027027027027027,0,0,0,0.00675675675675676,0,0,0,0.00337837837837838,0,0.0202702702702703
Otu470,0,0,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0
Otu507,0,0,0.0168918918918919,0.00675675675675676,0,0,0,0,0,0,0
Otu9526,0.0202702702702703,0.236486486486486,0.0506756756756757,0.00337837837837838,0.0472972972972973,0.0472972972972973,0.0168918918918919,0,0,0,0
Otu5,0,0,0.0168918918918919,0.0202702702702703,0.0405405405405405,0,0.0472972972972973,0.0608108108108108,0.0168918918918919,0.0472972972972973,0.0810810810810811
Otu3234,0.0101351351351351,0,0,0.00337837837837838,0,0.0472972972972973,0.0202702702702703,0,0,0,0
Otu1213,0.0168918918918919,0.0641891891891892,0.0202702702702703,0,0.00337837837837838,0,0,0,0,0,0
Otu1020,0,0,0.0101351351351351,0,0.0202702702702703,0.0135135135135135,0.0101351351351351,0,0,0,0
Otu109,0.0101351351351351,0.0472972972972973,0.00337837837837838,0.00337837837837838,0.00675675675675676,0.00675675675675676,0.00337837837837838,0.00675675675675676,0.0101351351351351,0,0
Otu94,0,0,0,0,0.0337837837837838,0.118243243243243,0,0,0.0168918918918919,0,0
Otu35,0,0,0.00337837837837838,0.00337837837837838,0,0.00337837837837838,0,0.00675675675675676,0.00675675675675676,0.00337837837837838,0.00337837837837838
Otu121,0.0405405405405405,0.0439189189189189,0.0202702702702703,0,0.0878378378378378,0,0,0,0.0101351351351351,0.00337837837837838,0.0101351351351351
Otu13211,0,0,0,0,0.00675675675675676,0,0,0,0,0.00337837837837838,0
Otu451,0,0,0.00675675675675676,0.0608108108108108,0.0101351351351351,0,0,0,0,0,0
Otu92,0,0,0.0168918918918919,0.00337837837837838,0.0101351351351351,0,0,0,0,0,0.00337837837837838
Otu1298,0,0,0,0.00675675675675676,0.00337837837837838,0.00675675675675676,0.0101351351351351,0.0101351351351351,0.00337837837837838,0,0.00337837837837838
