,X10_10N_H_N_1,X11_10N_H_N_1,X12_10N_H_N_1,X13_10N_H_N_1,X14_10N_H_N_1,X15_10N_H_N_1,X16_10N_H_N_1,X17_10N_H_N_1,X18_10N_H_N_1,X19_10N_H_N_1,X20_10N_H_N_1
Otu31,0.168918918918919,0.0168918918918919,0.00675675675675676,0.0405405405405405,0.00675675675675676,0,0.0101351351351351,0.00675675675675676,0.00337837837837838,0.0439189189189189,0.0101351351351351
Otu201,0.00337837837837838,0.00337837837837838,0,0.0101351351351351,0.0202702702702703,0,0,0,0,0.00675675675675676,0.00675675675675676
Otu315,0,0,0,0,0.00337837837837838,0,0,0.0101351351351351,0,0,0
Otu212,0.0202702702702703,0,0,0,0.0202702702702703,0.0101351351351351,0.00675675675675676,0.0168918918918919,0,0,0.00337837837837838
Otu1856,0.0304054054054054,0,0,0.027027027027027,0,0.0236486486486486,0,0,0.0168918918918919,0.0236486486486486,0.0101351351351351
Otu117,0.0135135135135135,0,0,0.0101351351351351,0,0.0101351351351351,0.00675675675675676,0.0101351351351351,0,0.0135135135135135,0.0304054054054054
Otu42,0.0641891891891892,0.097972972972973,0.0304054054054054,0.199324324324324,0.0810810810810811,0.00675675675675676,0.0168918918918919,0.0709459459459459,0.00337837837837838,0.0304054054054054,0.114864864864865
Otu24,0.0945945945945946,0.10472972972973,0.425675675675676,0.168918918918919,0.0709459459459459,0.0675675675675676,0.0912162162162162,0.0912162162162162,0.0574324324324324,0.0371621621621622,0.0506756756756757
Otu114,0.0101351351351351,0.0472972972972973,0,0.00675675675675676,0,0,0,0.00675675675675676,0.0236486486486486,0.00337837837837838,0
Otu198,0,0,0,0.00337837837837838,0,0,0,0.00337837837837838,0.00337837837837838,0,0
Otu1768,0,0,0,0,0.0405405405405405,0,0,0.00675675675675676,0,0,0.0371621621621622
Otu57,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu32,0.00337837837837838,0,0,0,0,0,0.0101351351351351,0,0,0.0202702702702703,0.00337837837837838
Otu3873,0.00337837837837838,0.0168918918918919,0,0.0101351351351351,0.0304054054054054,0,0.00675675675675676,0.00675675675675676,0,0,0.0101351351351351
Otu193,0,0,0.0101351351351351,0.0168918918918919,0,0.00337837837837838,0.0304054054054054,0.00337837837837838,0.0202702702702703,0.00675675675675676,0.0202702702702703
Otu264,0,0,0,0,0,0.125,0,0,0,0.0135135135135135,0
Otu470,0,0,0,0,0,0.00675675675675676,0,0,0,0,0
Otu9526,0.0304054054054054,0.118243243243243,0.179054054054054,0.0405405405405405,0.027027027027027,0.00337837837837838,0.101351351351351,0.0743243243243243,0,0.0168918918918919,0.0472972972972973
Otu5,0.027027027027027,0,0.0202702702702703,0.00675675675675676,0.0439189189189189,0.0506756756756757,0.0405405405405405,0.158783783783784,0.027027027027027,0.297297297297297,0.0641891891891892
Otu3234,0.0236486486486486,0.0236486486486486,0,0.027027027027027,0,0,0.00675675675675676,0,0,0,0
Otu1213,0,0.0135135135135135,0,0,0,0.00337837837837838,0.0168918918918919,0,0,0,0.00675675675675676
Otu109,0.0135135135135135,0.0472972972972973,0.027027027027027,0.0371621621621622,0.0439189189189189,0.00337837837837838,0.0337837837837838,0.0304054054054054,0,0.0101351351351351,0.0236486486486486
Otu94,0,0,0,0,0,0.0304054054054054,0.00337837837837838,0,0,0,0.00675675675675676
Otu35,0.00337837837837838,0,0,0.0202702702702703,0.0101351351351351,0.00675675675675676,0.00675675675675676,0,0.027027027027027,0.0101351351351351,0
Otu127,0,0,0,0,0,0,0,0,0,0,0.0304054054054054
Otu5288,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu121,0.0101351351351351,0.0810810810810811,0.0540540540540541,0.00675675675675676,0,0.00337837837837838,0.0439189189189189,0.0405405405405405,0.00675675675675676,0.00675675675675676,0.00675675675675676
Otu13211,0,0,0,0.00675675675675676,0,0,0,0,0,0.00337837837837838,0
Otu451,0.00337837837837838,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu92,0,0.0236486486486486,0,0.027027027027027,0.148648648648649,0.00675675675675676,0.0202702702702703,0.00337837837837838,0.0371621621621622,0.00337837837837838,0.0641891891891892
Otu1298,0,0,0,0.00337837837837838,0,0,0,0,0,0,0.00337837837837838
Otu123,0,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0.0135135135135135,0.00337837837837838
