,X10_14N_N_N_2,X11_14N_N_N_2,X12_14N_N_N_2,X13_14N_N_N_2,X14_14N_N_N_2,X15_14N_N_N_2,X16_14N_N_N_2,X17_14N_N_N_2,X18_14N_N_N_2,X19_14N_N_N_2,X20_14N_N_N_2
Otu31,0.320945945945946,0.0608108108108108,0.131756756756757,0.185810810810811,0.0337837837837838,0.162162162162162,0.199324324324324,0.108108108108108,0.0472972972972973,0.0202702702702703,0.0506756756756757
Otu201,0,0.0135135135135135,0,0,0,0.00675675675675676,0,0,0,0,0
Otu199,0.00337837837837838,0.0168918918918919,0.0236486486486486,0,0,0,0,0,0,0,0
Otu315,0.0135135135135135,0,0.0810810810810811,0,0,0,0,0,0,0,0
Otu212,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu1856,0.00337837837837838,0.0304054054054054,0.00337837837837838,0.0135135135135135,0,0.0405405405405405,0.097972972972973,0.0135135135135135,0.0236486486486486,0.0371621621621622,0.0405405405405405
Otu117,0.0101351351351351,0.00675675675675676,0.00337837837837838,0.0945945945945946,0,0.0135135135135135,0,0.00675675675675676,0.0101351351351351,0.0236486486486486,0.0236486486486486
Otu42,0.00337837837837838,0.0844594594594595,0.0135135135135135,0,0.0472972972972973,0.0101351351351351,0.0135135135135135,0,0,0,0.00337837837837838
Otu24,0.0135135135135135,0.0709459459459459,0.0236486486486486,0.0743243243243243,0.0304054054054054,0.0337837837837838,0.0135135135135135,0.0168918918918919,0.0101351351351351,0.0101351351351351,0.0202702702702703
Otu114,0.00337837837837838,0,0.00675675675675676,0.0135135135135135,0,0.00337837837837838,0,0,0,0,0
Otu1768,0.00337837837837838,0.00675675675675676,0.0304054054054054,0,0,0,0,0,0,0,0.00675675675675676
Otu57,0.0777027027027027,0,0.0439189189189189,0.0371621621621622,0.0168918918918919,0,0.0168918918918919,0,0.0168918918918919,0,0
Otu32,0.0135135135135135,0,0,0.0168918918918919,0.00337837837837838,0.0101351351351351,0.0101351351351351,0.0878378378378378,0.108108108108108,0.209459459459459,0.0101351351351351
Otu3873,0,0,0.00337837837837838,0.00675675675675676,0,0,0.00337837837837838,0,0.00337837837837838,0,0
Otu193,0,0.0101351351351351,0,0.00337837837837838,0.00337837837837838,0,0,0.00337837837837838,0,0,0.0168918918918919
Otu264,0,0,0,0,0,0.00337837837837838,0,0,0,0.00675675675675676,0
Otu470,0,0,0.0135135135135135,0,0,0,0,0,0,0,0
Otu507,0,0,0.0101351351351351,0,0,0,0,0.0135135135135135,0,0,0
Otu9526,0.0101351351351351,0.0743243243243243,0.118243243243243,0,0.0168918918918919,0,0.0472972972972973,0.00675675675675676,0.00337837837837838,0.0135135135135135,0.00675675675675676
Otu10837,0.00337837837837838,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu5,0,0,0.00675675675675676,0.0337837837837838,0.141891891891892,0.0608108108108108,0.0912162162162162,0.0202702702702703,0.0371621621621622,0.0641891891891892,0.0304054054054054
Otu3234,0,0,0,0.0135135135135135,0.0135135135135135,0,0,0,0.00337837837837838,0,0
Otu1213,0.0945945945945946,0.0304054054054054,0.00675675675675676,0,0,0,0,0.00675675675675676,0.0168918918918919,0,0
