,X10_8N_N_N_0,X11_8N_N_N_0,X12_8N_N_N_0,X13_8N_N_N_0,X14_8N_N_N_0,X15_8N_N_N_0,X16_8N_N_N_0,X17_8N_N_N_0,X18_8N_N_N_0,X19_8N_N_N_0,X20_8N_N_N_0
Otu31,0.0472972972972973,0.0202702702702703,0.0101351351351351,0.0472972972972973,0.111486486486486,0.0371621621621622,0.0743243243243243,0.097972972972973,0.158783783783784,0.0236486486486486,0.108108108108108
Otu201,0,0.0101351351351351,0.00675675675675676,0,0,0,0,0,0.00675675675675676,0,0
Otu199,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu212,0.0371621621621622,0.00337837837837838,0,0,0,0,0,0,0,0.00337837837837838,0
Otu1856,0.0135135135135135,0,0.00337837837837838,0.0202702702702703,0.0371621621621622,0.14527027027027,0.0168918918918919,0.00337837837837838,0,0.0540540540540541,0.00675675675675676
Otu117,0.0236486486486486,0,0,0.0101351351351351,0.0101351351351351,0.0304054054054054,0.0236486486486486,0.027027027027027,0.0101351351351351,0.00675675675675676,0.0202702702702703
Otu42,0.162162162162162,0.398648648648649,0.195945945945946,0.155405405405405,0.121621621621622,0,0,0,0.00337837837837838,0,0.027027027027027
Otu24,0.162162162162162,0.0439189189189189,0.0810810810810811,0.111486486486486,0.0337837837837838,0.0878378378378378,0.0135135135135135,0.0844594594594595,0.0101351351351351,0.00337837837837838,0.0304054054054054
Otu114,0,0,0.00675675675675676,0,0.0101351351351351,0.0135135135135135,0.00675675675675676,0.00337837837837838,0.0168918918918919,0,0
Otu198,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838,0.0202702702702703,0.00337837837837838,0
Otu1768,0,0,0.0101351351351351,0,0,0,0,0,0,0,0
Otu57,0.0236486486486486,0,0.097972972972973,0.0202702702702703,0.0439189189189189,0.114864864864865,0,0,0,0.331081081081081,0.111486486486486
Otu32,0.0641891891891892,0,0,0,0.0202702702702703,0.0405405405405405,0.0405405405405405,0.0439189189189189,0.0371621621621622,0.0168918918918919,0.0405405405405405
Otu3873,0,0,0,0,0.0101351351351351,0.0202702702702703,0.0168918918918919,0.0101351351351351,0.00337837837837838,0,0
Otu193,0,0,0.00675675675675676,0.0337837837837838,0.0135135135135135,0,0,0,0,0,0
Otu264,0,0,0,0,0,0,0,0,0.0202702702702703,0.00675675675675676,0.0405405405405405
Otu470,0,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu507,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu9526,0.00675675675675676,0.0641891891891892,0.0439189189189189,0.00337837837837838,0.0236486486486486,0.0439189189189189,0.0236486486486486,0.0641891891891892,0,0.00675675675675676,0.0304054054054054
Otu5,0.0236486486486486,0,0.0135135135135135,0.0439189189189189,0.027027027027027,0.0439189189189189,0.0472972972972973,0.0675675675675676,0.0574324324324324,0.0912162162162162,0.0405405405405405
Otu3234,0,0,0,0.0101351351351351,0,0,0.0304054054054054,0,0.00337837837837838,0,0
Otu1213,0.0236486486486486,0,0.00337837837837838,0,0.00337837837837838,0.0608108108108108,0,0.0202702702702703,0.0337837837837838,0.0101351351351351,0.0371621621621622
Otu109,0.027027027027027,0.114864864864865,0.0641891891891892,0.0304054054054054,0.0540540540540541,0.00337837837837838,0,0.0168918918918919,0.0135135135135135,0,0.00675675675675676
Otu94,0,0,0,0,0,0,0,0.00337837837837838,0,0,0
Otu35,0.00337837837837838,0.00337837837837838,0,0.00337837837837838,0,0.027027027027027,0.0202702702702703,0,0.00337837837837838,0.00337837837837838,0
Otu127,0,0,0,0,0,0.0236486486486486,0,0,0,0,0
Otu5288,0,0.00675675675675676,0,0,0,0,0,0,0,0,0
Otu121,0.00337837837837838,0.0304054054054054,0.0304054054054054,0,0,0,0,0.0202702702702703,0.00337837837837838,0.00337837837837838,0.00337837837837838
Otu13211,0.0202702702702703,0,0,0.0135135135135135,0,0,0.00337837837837838,0,0.00337837837837838,0,0
Otu451,0.00337837837837838,0,0,0,0,0,0,0,0,0.00337837837837838,0.0101351351351351
