,X10_4N_H_N_2,X11_4N_H_N_2,X12_4N_H_N_2,X13_4N_H_N_2,X14_4N_H_N_2,X15_4N_H_N_2,X16_4N_H_N_2,X17_4N_H_N_2,X18_4N_H_N_2,X19_4N_H_N_2,X20_4N_H_N_2
Otu31,0.097972972972973,0.0371621621621622,0.233108108108108,0.027027027027027,0.00675675675675676,0.0506756756756757,0.0101351351351351,0.0472972972972973,0.0439189189189189,0.0236486486486486,0.233108108108108
Otu201,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu199,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu212,0,0,0,0,0.0202702702702703,0,0,0,0,0.0236486486486486,0.00675675675675676
Otu1856,0.0202702702702703,0,0,0,0,0.0236486486486486,0.0168918918918919,0,0,0.0202702702702703,0
Otu117,0.0236486486486486,0.00675675675675676,0,0.00675675675675676,0,0.0236486486486486,0.00337837837837838,0.0337837837837838,0.00675675675675676,0.0304054054054054,0.0168918918918919
Otu42,0.0540540540540541,0.0574324324324324,0,0.00675675675675676,0.0371621621621622,0,0,0.00675675675675676,0,0.0236486486486486,0.0135135135135135
Otu24,0.097972972972973,0.226351351351351,0.141891891891892,0.0574324324324324,0.0439189189189189,0.0236486486486486,0.00337837837837838,0.0371621621621622,0.0304054054054054,0.0439189189189189,0.118243243243243
Otu114,0,0.00337837837837838,0.00337837837837838,0.0202702702702703,0,0.00675675675675676,0,0,0,0.00337837837837838,0
Otu198,0.00675675675675676,0.0135135135135135,0,0.00337837837837838,0,0,0,0.0101351351351351,0,0,0
Otu1768,0,0,0,0,0.0168918918918919,0,0,0,0,0.0337837837837838,0
Otu57,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu32,0.0135135135135135,0,0,0,0,0,0.00337837837837838,0.0304054054054054,0.0168918918918919,0.0202702702702703,0.0405405405405405
Otu3873,0.0101351351351351,0,0,0.027027027027027,0,0.0236486486486486,0.0101351351351351,0,0.00337837837837838,0.0135135135135135,0
Otu193,0,0.00675675675675676,0,0.00337837837837838,0,0,0.00337837837837838,0,0.00337837837837838,0,0
Otu264,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0,0
Otu470,0.00337837837837838,0,0,0,0,0,0,0,0,0,0
Otu507,0,0,0,0,0,0,0,0,0,0.00337837837837838,0
Otu9526,0.0675675675675676,0.0202702702702703,0,0,0,0.00337837837837838,0,0.0304054054054054,0.0101351351351351,0.0135135135135135,0.027027027027027
Otu10837,0,0.0168918918918919,0,0,0,0,0,0,0,0,0
Otu5,0.0472972972972973,0,0,0.0574324324324324,0.236486486486486,0,0.00337837837837838,0,0.0574324324324324,0.135135135135135,0.138513513513514
Otu3234,0,0,0,0.0168918918918919,0,0,0,0,0,0.00675675675675676,0
Otu1213,0.00675675675675676,0.0101351351351351,0,0,0,0.00675675675675676,0.0101351351351351,0.0304054054054054,0,0.00675675675675676,0.0135135135135135
Otu109,0,0.00337837837837838,0.0371621621621622,0.0743243243243243,0,0.00675675675675676,0,0.0101351351351351,0.00337837837837838,0,0.0202702702702703
Otu94,0.027027027027027,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu35,0.00675675675675676,0,0,0,0.0135135135135135,0.101351351351351,0.297297297297297,0.0168918918918919,0.00675675675675676,0.0135135135135135,0.00337837837837838
Otu121,0.00675675675675676,0.152027027027027,0.00337837837837838,0.0135135135135135,0.027027027027027,0.00337837837837838,0,0.00675675675675676,0,0.0101351351351351,0.0135135135135135
