,X10_19N_N_N_1,X11_19N_N_N_1,X12_19N_N_N_1,X13_19N_N_N_1,X14_19N_N_N_1,X15_19N_N_N_1,X16_19N_N_N_1,X17_19N_N_N_1,X18_19N_N_N_1,X19_19N_N_N_1,X20_19N_N_N_1
Otu31,0.101351351351351,0.121621621621622,0.00337837837837838,0.111486486486486,0.0540540540540541,0,0.0202702702702703,0.0337837837837838,0.0135135135135135,0.0709459459459459,0.0371621621621622
Otu201,0,0.0743243243243243,0.0168918918918919,0.00337837837837838,0.0337837837837838,0.0304054054054054,0,0,0.00675675675675676,0.00337837837837838,0.00675675675675676
Otu212,0,0,0,0,0,0,0,0.0101351351351351,0,0,0
Otu1856,0.00675675675675676,0.00337837837837838,0,0.0236486486486486,0,0,0.0101351351351351,0.0337837837837838,0.00337837837837838,0.0168918918918919,0.0135135135135135
Otu117,0.0777027027027027,0,0.00675675675675676,0.0371621621621622,0.00337837837837838,0.0371621621621622,0.0304054054054054,0.0202702702702703,0.0168918918918919,0.027027027027027,0.0405405405405405
Otu42,0.00337837837837838,0.361486486486487,0.422297297297297,0.0540540540540541,0.226351351351351,0.162162162162162,0.0743243243243243,0.0236486486486486,0.00337837837837838,0.0168918918918919,0.00675675675675676
Otu24,0,0.179054054054054,0.233108108108108,0.0675675675675676,0.114864864864865,0,0.0202702702702703,0.00337837837837838,0.0101351351351351,0.0202702702702703,0.0202702702702703
Otu114,0,0.00675675675675676,0,0.0168918918918919,0,0,0.0236486486486486,0,0,0,0
Otu57,0,0,0.00675675675675676,0,0,0.0405405405405405,0,0,0.0101351351351351,0,0
Otu32,0.0506756756756757,0,0,0.0168918918918919,0,0.0371621621621622,0.0168918918918919,0.0337837837837838,0.0506756756756757,0.0135135135135135,0.0202702702702703
Otu3873,0.00675675675675676,0,0.0135135135135135,0.0202702702702703,0,0,0.00337837837837838,0,0,0,0
Otu193,0.0472972972972973,0.0236486486486486,0,0.00675675675675676,0,0,0.00337837837837838,0,0,0,0.00675675675675676
Otu264,0,0,0,0,0,0,0,0,0,0.00675675675675676,0
Otu470,0.0101351351351351,0,0,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838
Otu9526,0.0135135135135135,0.0506756756756757,0.0472972972972973,0.0472972972972973,0,0.0236486486486486,0,0,0,0,0
Otu5,0.0202702702702703,0,0.0371621621621622,0.114864864864865,0.155405405405405,0.283783783783784,0.0675675675675676,0.277027027027027,0.209459459459459,0.165540540540541,0.378378378378378
