,X10_8S_N_C_0,X11_8S_N_C_0,X12_8S_N_C_0,X13_8S_N_C_0,X14_8S_N_C_0,X15_8S_N_C_0,X16_8S_N_C_0,X17_8S_N_C_0,X18_8S_N_C_0,X19_8S_N_C_0,X20_8S_N_C_0
Otu31,0.0304054054054054,0.0168918918918919,0,0.108108108108108,0.0236486486486486,0.182432432432432,0.0337837837837838,0.0641891891891892,0.0472972972972973,0.0405405405405405,0.135135135135135
Otu201,0,0.00675675675675676,0,0,0,0,0,0.00337837837837838,0,0,0
Otu212,0,0,0,0.0101351351351351,0,0,0,0,0,0,0.0304054054054054
Otu1856,0.0304054054054054,0.0101351351351351,0,0.0574324324324324,0.0168918918918919,0,0.0777027027027027,0.0236486486486486,0.00675675675675676,0.0236486486486486,0.0135135135135135
Otu117,0.00337837837837838,0,0,0.0304054054054054,0,0.0675675675675676,0.0371621621621622,0.0304054054054054,0.0135135135135135,0.0337837837837838,0.0202702702702703
Otu42,0,0.0439189189189189,0,0.0135135135135135,0.0202702702702703,0.0540540540540541,0,0.027027027027027,0.0202702702702703,0,0
Otu24,0.0337837837837838,0.25,0.216216216216216,0.158783783783784,0.0202702702702703,0.0135135135135135,0.027027027027027,0.0337837837837838,0.108108108108108,0.0135135135135135,0.0304054054054054
Otu114,0.00337837837837838,0.00337837837837838,0.0236486486486486,0.0304054054054054,0.0168918918918919,0,0,0,0,0,0
Otu198,0,0,0,0,0,0.0135135135135135,0.00337837837837838,0.0202702702702703,0.0304054054054054,0,0.00675675675675676
Otu1768,0.128378378378378,0,0,0,0,0,0,0,0,0,0.00337837837837838
Otu57,0,0,0.10472972972973,0.00337837837837838,0,0,0.0337837837837838,0,0,0,0.00337837837837838
Otu32,0.0405405405405405,0,0,0.0540540540540541,0.0574324324324324,0.0641891891891892,0.0743243243243243,0.0168918918918919,0,0.125,0.0439189189189189
Otu3873,0.00675675675675676,0.0371621621621622,0.0101351351351351,0.0878378378378378,0,0.0675675675675676,0.0101351351351351,0.0101351351351351,0.027027027027027,0.00675675675675676,0.00675675675675676
Otu193,0,0.128378378378378,0,0,0.00337837837837838,0,0,0.00675675675675676,0,0,0
Otu470,0,0,0,0,0,0.00337837837837838,0,0.00675675675675676,0,0,0.00337837837837838
Otu507,0.0743243243243243,0,0,0,0,0,0,0,0,0,0
Otu9526,0.0202702702702703,0.0574324324324324,0.135135135135135,0.027027027027027,0.0202702702702703,0.0202702702702703,0.0236486486486486,0.0472972972972973,0.0371621621621622,0,0.0405405405405405
Otu5,0.0202702702702703,0.0709459459459459,0.324324324324324,0.0709459459459459,0.0202702702702703,0.0439189189189189,0.0168918918918919,0.337837837837838,0.347972972972973,0,0.0844594594594595
Otu3234,0.0168918918918919,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu1213,0,0,0,0,0,0,0.00337837837837838,0.00337837837837838,0.0135135135135135,0.00337837837837838,0.0236486486486486
Otu109,0.0236486486486486,0.0168918918918919,0.0236486486486486,0,0.0168918918918919,0.00675675675675676,0,0.027027027027027,0.0101351351351351,0,0
Otu94,0.0168918918918919,0,0,0.0574324324324324,0,0.0506756756756757,0,0,0,0,0
Otu35,0.0337837837837838,0.00675675675675676,0.00337837837837838,0.00337837837837838,0,0.0236486486486486,0.0608108108108108,0,0.0202702702702703,0.0135135135135135,0
Otu127,0,0,0,0,0,0,0,0,0,0.0168918918918919,0
Otu121,0,0.0878378378378378,0.00675675675675676,0.0101351351351351,0.027027027027027,0.0101351351351351,0.00675675675675676,0.0101351351351351,0.0135135135135135,0.00337837837837838,0.0168918918918919
Otu451,0,0,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0.0135135135135135
Otu92,0,0.00337837837837838,0,0,0.0371621621621622,0,0,0.0168918918918919,0,0,0
Otu1298,0,0,0,0,0.00675675675675676,0,0,0.00337837837837838,0,0,0
Otu123,0,0,0,0,0,0.00337837837837838,0,0.00337837837837838,0,0.0135135135135135,0.027027027027027
Otu23,0.00675675675675676,0,0.0168918918918919,0.0371621621621622,0.0168918918918919,0.0540540540540541,0.0371621621621622,0.00337837837837838,0.00675675675675676,0.0101351351351351,0.0405405405405405
Otu60,0,0,0,0.00675675675675676,0.0371621621621622,0.0472972972972973,0.00675675675675676,0,0.0101351351351351,0,0
Otu502,0,0,0,0,0,0,0,0.00675675675675676,0,0.00675675675675676,0
Otu2434,0,0,0,0.00337837837837838,0,0,0,0,0,0,0
Otu144,0,0.00337837837837838,0,0.00675675675675676,0,0,0.00337837837837838,0.00337837837837838,0,0.0135135135135135,0.0101351351351351
Otu8284,0,0.0405405405405405,0,0,0.0101351351351351,0,0,0.0810810810810811,0.00337837837837838,0.0337837837837838,0
Otu1165,0.0101351351351351,0,0,0,0,0,0,0,0,0,0
Otu16,0.027027027027027,0,0,0,0.310810810810811,0,0.0506756756756757,0.0101351351351351,0.0135135135135135,0.0202702702702703,0.0912162162162162
Otu12775,0,0.0101351351351351,0.00675675675675676,0,0,0.00337837837837838,0,0,0,0,0
Otu692,0,0,0,0,0,0.00337837837837838,0,0,0,0,0
Otu6860,0,0,0.0101351351351351,0,0,0,0,0,0,0,0
Otu331,0,0.0101351351351351,0.00675675675675676,0,0.00337837837837838,0,0,0,0,0.00337837837837838,0
Otu2205,0,0.00337837837837838,0,0,0,0,0,0,0,0.00337837837837838,0
Otu986,0,0,0,0.0168918918918919,0,0,0,0,0,0,0
Otu608,0.00337837837837838,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu175,0.00337837837837838,0,0,0.00675675675675676,0.0202702702702703,0,0.0304054054054054,0,0,0,0.0135135135135135
Otu3033,0,0,0.00337837837837838,0,0,0,0.00337837837837838,0,0,0,0
Otu274,0,0.00337837837837838,0.00675675675675676,0,0,0,0,0,0.0168918918918919,0,0
Otu6434,0,0,0.00337837837837838,0,0,0,0,0,0,0,0
Otu2862,0,0,0,0,0.00337837837837838,0,0,0.00337837837837838,0,0,0
Otu1407,0,0.00337837837837838,0,0,0,0,0,0,0,0,0
Otu434,0,0,0,0.0202702702702703,0,0,0,0.00337837837837838,0.00337837837837838,0,0
Otu406,0.00337837837837838,0.0135135135135135,0,0.0371621621621622,0.0168918918918919,0.027027027027027,0.00337837837837838,0.0135135135135135,0.0135135135135135,0,0.00675675675675676
Otu390,0,0,0,0,0,0,0.00337837837837838,0,0,0,0
Otu7923,0,0,0,0,0,0,0,0,0,0,0.027027027027027
