,X10_7S_H_C_2,X11_7S_H_C_2,X12_7S_H_C_2,X13_7S_H_C_2,X14_7S_H_C_2,X15_7S_H_C_2,X16_7S_H_C_2,X17_7S_H_C_2,X18_7S_H_C_2,X19_7S_H_C_2,X20_7S_H_C_2
Otu1,0.0248047601338788,0.0462253625883228,0.0329862402380067,0.0206768315358869,0.0713276310896244,0.0287467460022313,0.00970621048716995,0.0709929341762737,0.0266641874302715,0.0319077724060989,0.0178876905912979
Otu2,0.0363332093715136,0.0114540721457791,0.0509111193752324,0.0540349572331722,0.034957233172183,0.0162142060245444,0.0477500929713648,0.0202305689847527,0.0316846411305318,0.0222387504648568,0.0168092227593901
Otu3,0.00665674972108591,0.014801041279286,0.012495351431759,0.00728895500185943,0.022201561918929,0.00647080699144663,0.0227965786537746,0.0151729267385645,0.0119747117887691,0.0101152844923763,0.00643361844551878
Otu4,0.03570100409074,0.0259947936035701,0.0918557084417999,0.0332837486054295,0.0213834139085162,0.0251394570472295,0.0328746746002231,0.0133506879880997,0.0213462253625883,0.0202677575306805,0.0222387504648568
Otu5,0.00241725548531052,0.000111565637783563,0.000595016734845668,0.000520639642989959,0.00249163257716623,0.000409074005206396,0.0227593901078468,0.0127928597991819,0.000185942729639271,0.000148754183711417,0.000111565637783563
Otu6,3.71885459278542e-05,3.71885459278542e-05,3.71885459278542e-05,0,0,0,0,0,0,3.71885459278542e-05,0
Otu7,0.00881368538490145,0.0252138341390852,0.00721457791000372,0.0153216809222759,0.0120490888806248,0.00948307921160283,0.0048716995165489,0.00650799553737449,0.0103012272220156,0.00546671625139457,0.010970621048717
Otu8,0.0111565637783563,0.00769802900706582,0.00654518408330234,0.0152101152844924,0.0154704351059874,0.016065451840833,0.00806991446634437,0.0155448121978431,0.0125325399776869,0.00974339903309781,0.00922275939010785
Otu10,0.00115284492376348,0.00137597619933061,0.000446262551134251,0.00026031982149498,0.00330978058757903,0.000557828188917813,0.0297508367422834,0.00223131275567125,0.00803272592041651,0.00498326515433247,0.0371513573819264
Otu11,0.00334696913350688,0.00312383785793975,0.00732614354778728,0.0123837857939755,0.00290070658237263,0.00375604313871328,0.00275195239866121,0.00327259204165117,0.00580141316474526,0.00386760877649684,0.00394198586835255
Otu12,0.00825585719598364,0.00595016734845668,0.00881368538490145,0.00673112681294161,0.00665674972108591,0.00736333209371514,0.00342134622536259,0.00851617701747862,0.00978058757902566,0.00806991446634437,0.00687988099665303
Otu13,0.00680550390479732,0.00498326515433247,0.0118631461509855,0.00777240609892153,0.00673112681294161,0.00937151357381926,0.0165117143919673,0.00948307921160283,0.00833023428783934,0.00944589066567497,0.0088508739308293
Otu14,0.000892525102268501,0.000780959464484939,0.00323540349572332,0.00464856824098178,0.00096690219412421,0.00096690219412421,0.00137597619933061,0.000446262551134251,0.0013015991074749,0.000557828188917813,0.000855336556340647
