,X10_23S_N_C_1,X11_23S_N_C_1,X12_23S_N_C_1,X13_23S_N_C_1,X14_23S_N_C_1,X15_23S_N_C_1,X16_23S_N_C_1,X17_23S_N_C_1,X18_23S_N_C_1,X19_23S_N_C_1,X20_23S_N_C_1
Otu1,0.0154704351059874,0.0358497582744515,0.0164001487541837,0.079583488285608,0.0138341390851618,0.0143919672740796,0.0088508739308293,0.048716995165489,0.0300111565637784,0.0206024544440312,0.0190033469691335
Otu2,0.00740052063964299,0.0475641502417255,0.187839345481592,0.0307549274823354,0.0470806991446634,0.0598735589438453,0.0351431759018222,0.0435849758274451,0.0348828560803273,0.0407958348828561,0.0365563406470807
Otu3,0.00453700260319821,0.0132019338043882,0.0156935663815545,0.0313127556712533,0.0052807735217553,0.00602454444031238,0.014801041279286,0.0137969505392339,0.0254741539605801,0.0117887690591298,0.00784678319077724
Otu4,0.0152101152844924,0.0585347712904425,0.0397173670509483,0.0120490888806248,0.0167720342134623,0.0322052807735218,0.0262923019709929,0.0215693566381554,0.0228337671997025,0.0199702491632577,0.0132391223503161
Otu5,0.0549646708813685,0.000111565637783563,0.00505764224618817,0.00174786165860915,0.00159910747489773,0.00167348456675344,0.00211974711788769,0.000669393826701376,0.0104127928597992,0.000334696913350688,0.000557828188917813
Otu6,0.20502045370026,0,3.71885459278542e-05,3.71885459278542e-05,0,0,0,0,0,0,0
Otu7,0.00416511714391967,0.025511342506508,0.00502045370026032,0.0137969505392339,0.0170695425808851,0.00859055410933432,0.010710301227222,0.00717738936407586,0.00717738936407586,0.0043882484194868,0.00364447750092971
Otu8,0.00985496467088137,0.0153960580141316,0.0103384157679435,0.0152844923763481,0.023986612123466,0.0194496095202678,0.0152101152844924,0.0219784306433618,0.0161398289326887,0.0138341390851618,0.0120119003346969
Otu10,0.00126441056154704,0.000185942729639271,0.00026031982149498,0.00185942729639271,0.000409074005206396,0.00197099293417627,0.0333209371513574,0.00249163257716623,0.00691706954258089,0.00211974711788769,0.00427668278170324
Otu11,0.0026031982149498,0.014020081814801,0.0210487169951655,0.00810710301227222,0.0100780959464485,0.0079583488285608,0.00740052063964299,0.00684269245072518,0.00643361844551878,0.0092599479360357,0.00357010040907401
Otu12,0.00208255857195984,0.00609892153216809,0.00282632949051692,0.00531796206768315,0.00420230568984753,0.00368166604685757,0.00297508367422834,0.00691706954258089,0.00721457791000372,0.00483451097062105,0.00695425808850874
Otu13,0.00357010040907401,0.00996653030866493,0.0134622536258832,0.00520639642989959,0.00751208627742655,0.00762365191521012,0.00479732242469319,0.00710301227222016,0.00758646336928226,0.00810710301227222,0.00624767571587951
Otu14,0.00167348456675344,0.0168092227593901,0.0190777240609892,0.00587579025660097,0.00312383785793975,0.0087764968389736,0.00635924135366307,0.00390479732242469,0.00185942729639271,0.00405355150613611,0.00193380438824842
Otu15,0.000409074005206396,0.00167348456675344,0.000446262551134251,0.00171067311268129,0.00159910747489773,0.000520639642989959,0.00762365191521012,0.000669393826701376,0.00226850130159911,0.000632205280773522,0.000632205280773522
Otu16,0.00096690219412421,0.00390479732242469,0.0026031982149498,0.00215693566381554,0.00145035329118631,0.0021941242097434,0.00297508367422834,0.00717738936407586,0.00513201933804388,0.00386760877649684,0.00282632949051692
Otu17,0.000669393826701376,0.00215693566381554,0.000780959464484939,0.00193380438824842,0.000892525102268501,0.00137597619933061,0.00740052063964299,0.0048716995165489,0.0229453328374861,0.0030866493120119,0.00193380438824842
Otu18,0.00583860171067311,0.00974339903309781,0.00252882112309409,0.00539233915953886,0.00647080699144663,0.00286351803644477,0.00345853477129044,0.00472294533283749,0.00539233915953886,0.00304946076608405,0.00561547043510599
Otu19,0.0013015991074749,0.00223131275567125,0.00148754183711417,0.00167348456675344,0.00137597619933061,0.00137597619933061,0.000818148010412793,0.001785050204537,0.00193380438824842,0.001785050204537,0.00297508367422834
Otu20,0.011230940870212,0,0.000223131275567125,0,0.000371885459278542,0.000743770918557084,0.000743770918557084,0.00026031982149498,0.0170323540349572,0.00026031982149498,0.000111565637783563
Otu21,0.000669393826701376,0.00226850130159911,0.00226850130159911,0.00728895500185943,0.00264038676087765,0.00446262551134251,0.00252882112309409,0.0043882484194868,0.00379323168464113,0.00264038676087765,0.0021941242097434
Otu22,0.000855336556340647,0.00185942729639271,0.00249163257716623,0.00185942729639271,0.00137597619933061,0.00204537002603198,0.00185942729639271,0.00505764224618817,0.00241725548531052,0.00223131275567125,0.00193380438824842
Otu23,0.000334696913350688,0.00245444403123838,0.0026775753068055,0.00435105987355894,0.00115284492376348,0.00252882112309409,0.00115284492376348,0.00159910747489773,0.000520639642989959,0.00145035329118631,0.000223131275567125
