,X10_19N_N_N_1,X11_19N_N_N_1,X12_19N_N_N_1,X13_19N_N_N_1,X14_19N_N_N_1,X15_19N_N_N_1,X16_19N_N_N_1,X17_19N_N_N_1,X18_19N_N_N_1,X19_19N_N_N_1,X20_19N_N_N_1
Otu1,0.0135738192636668,0.0197471178876906,0.0194124209743399,0.0211974711788769,0.00740052063964299,0.00914838229825214,0.0183339531424321,0.0241353663071774,0.0273335812569729,0.0303830420230569,0.0230197099293418
Otu2,0.0485682409817776,0.0283376719970249,0.122796578653775,0.0914094458906657,0.0315358869468204,0.141985868352547,0.0571587950911119,0.0139085161770175,0.0355522499070286,0.0155076236519152,0.0278542208999628
Otu3,0.00650799553737449,0.0127184827073261,0.00937151357381926,0.0107846783190777,0.00591297880252882,0.0088508739308293,0.0750836742283377,0.0133134994421718,0.0541465228709557,0.00955745630345853,0.0140944589066568
Otu4,0.0236519152101153,0.0159166976571216,0.0406470806991447,0.0385645221271848,0.0226478244700632,0.0145779100037189,0.0234287839345482,0.00814429155820007,0.0106731126812942,0.00635924135366307,0.0127928597991819
Otu5,0.00888806247675716,3.71885459278542e-05,0.00152473038304202,0.000743770918557084,0.000371885459278542,0.00833023428783934,0.0013015991074749,0.00152473038304202,3.71885459278542e-05,0.00163629602082559,0.000371885459278542
Otu6,0.000409074005206396,3.71885459278542e-05,0,0,0.000148754183711417,0,0,0,0,0,3.71885459278542e-05
Otu7,0.0106731126812942,0.0326887318705839,0.0164373373001116,0.00665674972108591,0.0239122350316103,0.00304946076608405,0.00766084046113797,0.0123837857939755,0.00635924135366307,0.0083674228337672,0.00736333209371514
Otu8,0.0147266641874303,0.0140572703607289,0.0129788025288211,0.0139085161770175,0.0229453328374861,0.00833023428783934,0.0134250650799554,0.0274079583488286,0.0178133134994422,0.0152473038304202,0.0100037188545928
Otu10,0.00323540349572332,0.000632205280773522,3.71885459278542e-05,0.00026031982149498,0.000185942729639271,0.000371885459278542,0.0208255857195984,0.00238006693938267,0.00293789512830048,0.00145035329118631,0.0304946076608405
Otu11,0.00799553737448866,0.0132391223503161,0.0282632949051692,0.0125325399776869,0.00959464484938639,0.0156191892896988,0.00855336556340647,0.00476013387876534,0.00773521755299368,0.00297508367422834,0.00301227222015619
