,X10_13N_N_N_0,X11_13N_N_N_0,X12_13N_N_N_0,X13_13N_N_N_0,X14_13N_N_N_0,X15_13N_N_N_0,X16_13N_N_N_0,X17_13N_N_N_0,X18_13N_N_N_0,X19_13N_N_N_0,X20_13N_N_N_0
Otu1,0.0440312383785794,0.0208999628114541,0.0109334325027891,0.0229081442915582,0.0695053923391595,0.0190033469691335,0.00654518408330234,0.0400892525102269,0.0354778728151729,0.0414280401636296,0.0425065079955374
Otu2,0.0315358869468204,0.0143175901822239,0.0280773521755299,0.0429899590925995,0.0285979918185199,0.0535515061361101,0.0155820007437709,0.0278542208999628,0.026031982149498,0.0217924879137226,0.023205652658981
Otu3,0.011491260691707,0.00498326515433247,0.00535515061361101,0.0117887690591298,0.0125325399776869,0.0110078095946448,0.0131647452584604,0.0169951654890294,0.0113796950539234,0.012235031610264,0.0131647452584604
Otu4,0.0304202305689848,0.0173298624023801,0.0244700632205281,0.0499070286351804,0.0226478244700632,0.0443287467460022,0.00881368538490145,0.0217181108218669,0.0146522870955746,0.0110078095946448,0.0152473038304202
Otu5,0.0275939010784678,0.00888806247675716,0.0223131275567125,0.00159910747489773,0.00606173298624024,0.00141316474525846,0.0515061361100781,0.000371885459278542,0.0039791744142804,0.00171067311268129,3.71885459278542e-05
Otu6,0.00461137969505392,3.71885459278542e-05,0.00490888806247676,0,0,0,0,0,0,0,0
Otu7,0.00914838229825214,0.0213090368166605,0.0185942729639271,0.0103012272220156,0.00557828188917813,0.00903681666046858,0.00758646336928226,0.0102268501301599,0.0217552993677947,0.00911119375232428,0.0131275567125325
Otu8,0.0203049460766084,0.0174042394942358,0.0103756043138713,0.0133878765340275,0.00736333209371514,0.013015991074749,0.0135366307177389,0.0174042394942358,0.0167720342134623,0.0117887690591298,0.0118631461509855
Otu10,0.00156191892896988,0.00234287839345482,0.0030866493120119,0.000483451097062105,0.00330978058757903,0.000297508367422834,0.0120862774265526,0.000520639642989959,0.00126441056154704,0.00483451097062105,0.0096690219412421
Otu11,0.0065823726292302,0.00193380438824842,0.00390479732242469,0.00520639642989959,0.0056898475269617,0.00888806247675716,0.00342134622536259,0.00490888806247676,0.0088508739308293,0.0039791744142804,0.00442543696541465
Otu12,0.00479732242469319,0.00345853477129044,0.0043882484194868,0.00609892153216809,0.0061732986240238,0.00650799553737449,0.00245444403123838,0.00844179992562291,0.0087764968389736,0.00728895500185943,0.00810710301227222
Otu13,0.00621048716995165,0.00446262551134251,0.00833023428783934,0.00981777612495351,0.0120119003346969,0.0108962439568613,0.00264038676087765,0.00866493120119003,0.0083674228337672,0.00769802900706582,0.00684269245072518
Otu14,0.00290070658237263,0.00107846783190777,0.00171067311268129,0.00293789512830048,0.00245444403123838,0.00449981405727036,0.000595016734845668,0.000929713648196356,0.000855336556340647,0.00100409074005206,0.00096690219412421
Otu15,0.000595016734845668,0.000892525102268501,0.00185942729639271,0.00159910747489773,0.00215693566381554,0.00126441056154704,0.00639642989959093,0.00338415767943473,0.00621048716995165,0.00249163257716623,0.00409074005206396
Otu16,0.00327259204165117,0.00375604313871328,0.00171067311268129,0.00464856824098178,0.00342134622536259,0.00371885459278542,0.00211974711788769,0.00561547043510599,0.00479732242469319,0.00375604313871328,0.00464856824098178
Otu17,0.00245444403123838,0.00126441056154704,0.0013015991074749,0.00245444403123838,0.00230568984752696,0.00238006693938267,0.00282632949051692,0.00505764224618817,0.00409074005206396,0.00208255857195984,0.00241725548531052
Otu18,0.00286351803644477,0.0131647452584604,0.0114540721457791,0.0056898475269617,0.00498326515433247,0.00171067311268129,0.00330978058757903,0.00654518408330234,0.0110449981405727,0.00844179992562291,0.00903681666046858
Otu19,0.00185942729639271,0.00126441056154704,0.00145035329118631,0.0021941242097434,0.00334696913350688,0.00368166604685757,0.001785050204537,0.00368166604685757,0.00386760877649684,0.00304946076608405,0.00498326515433247
