,X10_13S_N_C_0,X11_13S_N_C_0,X12_13S_N_C_0,X13_13S_N_C_0,X14_13S_N_C_0,X15_13S_N_C_0,X16_13S_N_C_0,X17_13S_N_C_0,X18_13S_N_C_0,X19_13S_N_C_0,X20_13S_N_C_0
Otu1,0.0146522870955746,0.0138713276310896,0.0252138341390852,0.0102640386760878,0.0416511714391967,0.064782447006322,0.0176273707698029,0.0616957976943102,0.0583488285608033,0.0386388992190405,0.0194496095202678
Otu2,0.0490145035329119,0.0361100780959464,0.105950167348457,0.0386388992190405,0.0331349944217181,0.0228709557456303,0.0349200446262551,0.0159538862030495,0.0302342878393455,0.0220528077352176,0.0194867980661956
Otu3,0.0107846783190777,0.00516920788397174,0.00717738936407586,0.00502045370026032,0.0152844923763481,0.0181480104127929,0.0087764968389736,0.0217181108218669,0.0159166976571216,0.0155820007437709,0.00970621048716995
Otu4,0.0625511342506508,0.0327259204165117,0.0343250278914094,0.0206024544440312,0.025511342506508,0.0150241725548531,0.0345481591669766,0.00803272592041651,0.0116028263294905,0.00699144663443659,0.0088508739308293
Otu5,0.000929713648196356,0.0442915582000744,0.0243213090368167,0.00773521755299368,0.000632205280773522,0.127184827073261,0.00156191892896988,0.000892525102268501,0,0.00145035329118631,0.000632205280773522
Otu6,3.71885459278542e-05,0,3.71885459278542e-05,3.71885459278542e-05,0,0,0,0,0,0,0
Otu7,0.00780959464484939,0.0675715879509111,0.0161770174786166,0.00840461137969505,0.00922275939010785,0.00535515061361101,0.00996653030866493,0.00803272592041651,0.0111937523242841,0.0129788025288211,0.0101524730383042
Otu8,0.00955745630345853,0.0189289698772778,0.0117143919672741,0.0200446262551134,0.0207140200818148,0.0161770174786166,0.0176273707698029,0.0186686500557828,0.0223503161026404,0.0171439196727408,0.0148382298252138
Otu10,0.00401636296020826,0.00026031982149498,0.000743770918557084,0.00319821494979546,0.000111565637783563,0.000669393826701376,0.0162885831164001,0.00100409074005206,0.00572703607288955,0.0021941242097434,0.0120119003346969
Otu11,0.00981777612495351,0.0152844923763481,0.0192636667906285,0.0151729267385645,0.00680550390479732,0.00371885459278542,0.00866493120119003,0.00516920788397174,0.00669393826701376,0.00483451097062105,0.00420230568984753
Otu12,0.00565265898103384,0.00483451097062105,0.00457419114912607,0.00386760877649684,0.00613611007809595,0.00319821494979546,0.00423949423577538,0.00595016734845668,0.00621048716995165,0.00498326515433247,0.00665674972108591
Otu13,0.00624767571587951,0.00948307921160283,0.0113053179620677,0.00550390479732242,0.00691706954258089,0.00743770918557084,0.00736333209371514,0.00788397173670509,0.00602454444031238,0.00476013387876534,0.00758646336928226
Otu14,0.00903681666046858,0.00156191892896988,0.0043882484194868,0.00334696913350688,0.00513201933804388,0.00330978058757903,0.00319821494979546,0.000818148010412793,0.00104127928597992,0.00107846783190777,0.00119003346969134
Otu15,0.00230568984752696,0.00174786165860915,0.000669393826701376,0.00111565637783563,0.000743770918557084,0.000743770918557084,0.00223131275567125,0.00174786165860915,0.00766084046113797,0.00100409074005206,0.00435105987355894
Otu16,0.00665674972108591,0.00940870211974712,0.00238006693938267,0.00312383785793975,0.00409074005206396,0.0013015991074749,0.00226850130159911,0.0052807735217553,0.00386760877649684,0.00509483079211603,0.0052807735217553
Otu17,0.00174786165860915,0.00182223875046486,0.00115284492376348,0.000520639642989959,0.00159910747489773,0.00200818148010413,0.00290070658237263,0.00502045370026032,0.00327259204165117,0.00364447750092971,0.00171067311268129
Otu18,0.00423949423577538,0.0103384157679435,0.00163629602082559,0.00647080699144663,0.00598735589438453,0.00215693566381554,0.00182223875046486,0.010449981405727,0.0136481963555225,0.00766084046113797,0.0101896615842321
Otu19,0.00275195239866121,0.00223131275567125,0.00159910747489773,0.00163629602082559,0.00223131275567125,0.00230568984752696,0.00390479732242469,0.00401636296020826,0.00353291186314615,0.00293789512830048,0.0039791744142804
Otu20,0.000297508367422834,0.000111565637783563,0.000111565637783563,0.00070658237262923,0.00026031982149498,0.0200074377091856,0.00174786165860915,0.000557828188917813,0,0.00119003346969134,0.000223131275567125
Otu21,0.00401636296020826,0.00412792859799182,0.00684269245072518,0.00394198586835255,0.00401636296020826,0.00234287839345482,0.0048716995165489,0.00353291186314615,0.00379323168464113,0.00635924135366307,0.00513201933804388
Otu22,0.00472294533283749,0.00241725548531052,0.00427668278170324,0.00152473038304202,0.00282632949051692,0.00167348456675344,0.00204537002603198,0.00353291186314615,0.00293789512830048,0.00278914094458907,0.00223131275567125
Otu23,0.00152473038304202,0.000520639642989959,0.00137597619933061,0.00159910747489773,0.00312383785793975,0.000520639642989959,0.00185942729639271,0.000855336556340647,0.000557828188917813,0.00624767571587951,0.000520639642989959
Otu24,0.00695425808850874,0.00792116028263295,0.00754927482335441,0.00933432502789141,0.00762365191521012,0.00539233915953886,0.0087764968389736,0.00717738936407586,0.00825585719598364,0.00959464484938639,0.00859055410933432
Otu25,0.00111565637783563,0.00145035329118631,0.000780959464484939,0.00182223875046486,0.00152473038304202,0.00159910747489773,0.00107846783190777,0.00182223875046486,0.0065823726292302,0.00278914094458907,0.00264038676087765
Otu26,0.00200818148010413,0.00208255857195984,0.000632205280773522,0.00156191892896988,0.00197099293417627,0.00379323168464113,0.00297508367422834,0.00353291186314615,0.00383042023056898,0.00271476385273336,0.00587579025660097
Otu27,0.00650799553737449,0.00145035329118631,0.00743770918557084,0.00342134622536259,0.00591297880252882,0.00223131275567125,0.00647080699144663,0.00342134622536259,0.00345853477129044,0.00829304574191149,0.00290070658237263
Otu28,0.000892525102268501,0.00948307921160283,0.0110821866865006,0.00316102640386761,0.0083674228337672,0.00312383785793975,0.00476013387876534,0.00989215321680922,0.00743770918557084,0.00911119375232428,0.00304946076608405
Otu29,0.00189661584232057,0.00665674972108591,0.00293789512830048,0.00126441056154704,0.000929713648196356,0.000892525102268501,0.00159910747489773,0.000520639642989959,0.00156191892896988,0.0057642246188174,0.00126441056154704
Otu30,0.00119003346969134,0.000595016734845668,0.00115284492376348,0.000520639642989959,0.00122722201561919,0.000780959464484939,0.000818148010412793,0.000780959464484939,0.000855336556340647,0.00472294533283749,0.00215693566381554
Otu31,0.00383042023056898,0.0057642246188174,0.00316102640386761,0.00416511714391967,0.00446262551134251,0.00375604313871328,0.00304946076608405,0.00654518408330234,0.00955745630345853,0.00405355150613611,0.00732614354778728
Otu32,0.00264038676087765,0.000185942729639271,0.00197099293417627,0.00119003346969134,0.00211974711788769,0.00208255857195984,0.00338415767943473,0.00223131275567125,0.00197099293417627,0.00208255857195984,0.0021941242097434
Otu33,0.000780959464484939,0,0,0.00282632949051692,0.000446262551134251,0.000669393826701376,0.000371885459278542,3.71885459278542e-05,3.71885459278542e-05,0.00115284492376348,0.000185942729639271
Otu35,0.00249163257716623,0.00654518408330234,0.00167348456675344,0.00446262551134251,0.00405355150613611,0.001785050204537,0.00159910747489773,0.00557828188917813,0.00595016734845668,0.00449981405727036,0.00691706954258089
Otu36,0.00788397173670509,0.00468575678690963,0.00862774265526218,0.00661956117515805,0.00873930829304574,0.00572703607288955,0.00714020081814801,0.00762365191521012,0.00766084046113797,0.0070658237262923,0.00777240609892153
