,X10_20S_H_C_1,X11_20S_H_C_1,X12_20S_H_C_1,X13_20S_H_C_1,X14_20S_H_C_1,X15_20S_H_C_1,X16_20S_H_C_1,X17_20S_H_C_1,X18_20S_H_C_1,X19_20S_H_C_1,X20_20S_H_C_1
Otu1,0.0516177017478617,0.0161770174786166,0.0334325027891409,0.0190033469691335,0.0448493863889922,0.0194867980661956,0.00981777612495351,0.0212718482707326,0.011230940870212,0.100669393826701,0.0304202305689848
Otu2,0.0252138341390852,0.0194124209743399,0.0598735589438453,0.0248047601338788,0.0368910375604314,0.0422461881740424,0.0994049832651543,0.02703607288955,0.0384901450353291,0.0200446262551134,0.0277426552621792
Otu3,0.0164373373001116,0.00717738936407586,0.0185570844179993,0.00803272592041651,0.0159538862030495,0.0155076236519152,0.00862774265526218,0.0123837857939755,0.0118259576050576,0.0252882112309409,0.0121606545184083
Otu4,0.0291186314615099,0.0197843064336184,0.052807735217553,0.0230940870211975,0.0100409074005206,0.0168092227593901,0.014540721457791,0.0232428412049089,0.0129416139828933,0.00632205280773522,0.0126069170695426
Otu5,0.0367050948307921,0.00330978058757903,0.000111565637783563,0.00119003346969134,0.00505764224618817,0.000520639642989959,0.000929713648196356,0.000446262551134251,0.000371885459278542,0.000148754183711417,0.00070658237262923
Otu6,0.000855336556340647,7.43770918557084e-05,3.71885459278542e-05,0,3.71885459278542e-05,0,0,0,0,0,3.71885459278542e-05
Otu7,0.0137597619933061,0.0343994049832652,0.0212346597248048,0.0131275567125325,0.0256972852361473,0.00929713648196356,0.0153588694682038,0.00833023428783934,0.0148382298252138,0.00531796206768315,0.00736333209371514
Otu8,0.0120862774265526,0.0138713276310896,0.0104871699516549,0.0131647452584604,0.0171439196727408,0.0131275567125325,0.0126812941613983,0.0143547787281517,0.0241353663071774,0.0160282632949052,0.0131647452584604
Otu10,0.0021941242097434,0.00026031982149498,0,0.00449981405727036,0.000483451097062105,0.000223131275567125,0.000223131275567125,0.000483451097062105,0.00122722201561919,0.00159910747489773,0.0233544068426925
Otu11,0.00587579025660097,0.00754927482335441,0.0176645593157308,0.00892525102268501,0.0100780959464485,0.0113796950539234,0.0170695425808851,0.00922275939010785,0.00751208627742655,0.00595016734845668,0.00442543696541465
Otu12,0.00364447750092971,0.0052807735217553,0.00561547043510599,0.00539233915953886,0.00360728895500186,0.0070658237262923,0.00595016734845668,0.00806991446634437,0.00829304574191149,0.00461137969505392,0.0056898475269617
Otu13,0.00654518408330234,0.00476013387876534,0.0102640386760878,0.00446262551134251,0.00304946076608405,0.00736333209371514,0.00788397173670509,0.0100780959464485,0.00635924135366307,0.00442543696541465,0.00754927482335441
Otu14,0.00200818148010413,0.001785050204537,0.0088508739308293,0.00494607660840461,0.00643361844551878,0.0026031982149498,0.00818148010412793,0.00256600966902194,0.000929713648196356,0.00126441056154704,0.00119003346969134
Otu15,0.00226850130159911,0.00338415767943473,0.00070658237262923,0.00115284492376348,0.00245444403123838,0.000632205280773522,0.000929713648196356,0.000892525102268501,0.00353291186314615,0.00204537002603198,0.00319821494979546
Otu16,0.00301227222015619,0.00256600966902194,0.00580141316474526,0.000892525102268501,0.00282632949051692,0.00375604313871328,0.00122722201561919,0.00446262551134251,0.00542952770546672,0.00446262551134251,0.0039791744142804
Otu17,0.00137597619933061,0.00145035329118631,0.00316102640386761,0.00104127928597992,0.00137597619933061,0.001785050204537,0.0013015991074749,0.00435105987355894,0.00881368538490145,0.00375604313871328,0.00304946076608405
Otu18,0.00762365191521012,0.014280401636296,0.00509483079211603,0.00896243956861287,0.00695425808850874,0.00431387132763109,0.0026775753068055,0.00572703607288955,0.0120490888806248,0.00840461137969505,0.00963183339531424
Otu19,0.00182223875046486,0.0013015991074749,0.00204537002603198,0.00115284492376348,0.00137597619933061,0.00312383785793975,0.0026775753068055,0.00293789512830048,0.0021941242097434,0.00215693566381554,0.00293789512830048
Otu20,0.00427668278170324,0.000409074005206396,0.000148754183711417,0.000483451097062105,0.00096690219412421,0.000297508367422834,0.000669393826701376,0.000297508367422834,0.000148754183711417,0.000334696913350688,0.00026031982149498
Otu21,0.00777240609892153,0.00189661584232057,0.00420230568984753,0.00431387132763109,0.00554109334325028,0.00732614354778728,0.00468575678690963,0.00416511714391967,0.00542952770546672,0.00383042023056898,0.00353291186314615
Otu22,0.00271476385273336,0.00122722201561919,0.00241725548531052,0.00163629602082559,0.00148754183711417,0.00282632949051692,0.00297508367422834,0.00330978058757903,0.00286351803644477,0.00252882112309409,0.00252882112309409
Otu23,0.0013015991074749,0.00148754183711417,0.00234287839345482,0.00185942729639271,0.00293789512830048,0.00375604313871328,0.0026775753068055,0.00193380438824842,0.000520639642989959,0.00152473038304202,0.00100409074005206
