,X10_8S_N_C_0,X11_8S_N_C_0,X12_8S_N_C_0,X13_8S_N_C_0,X14_8S_N_C_0,X15_8S_N_C_0,X16_8S_N_C_0,X17_8S_N_C_0,X18_8S_N_C_0,X19_8S_N_C_0,X20_8S_N_C_0
Otu1,0.0187802156935664,0.0182967645965043,0.0198586835254742,0.0190033469691335,0.0237634808478988,0.0484566753439941,0.00687988099665303,0.0862030494607661,0.0464484938638899,0.0190405355150614,0.0130531796206768
Otu2,0.030345853477129,0.045146894756415,0.046671625139457,0.0606917069542581,0.0252882112309409,0.0312755671253254,0.0307921160282633,0.0172926738564522,0.038006693938267,0.0261807363332094,0.0139828932688732
Otu3,0.00583860171067311,0.00714020081814801,0.0109334325027891,0.0159538862030495,0.0127928597991819,0.0224990702863518,0.00494607660840461,0.0335068798809967,0.018631461509855,0.00866493120119003,0.00892525102268501
Otu4,0.00803272592041651,0.064782447006322,0.0156191892896988,0.0255485310524359,0.0214577910003719,0.0123465972480476,0.0254369654146523,0.0124581628858312,0.0121234659724805,0.0181480104127929,0.0137597619933061
Otu5,0.0963927110449981,0.00394198586835255,0.0167348456675344,0.00442543696541465,0.00405355150613611,0.00148754183711417,0.000818148010412793,0.00145035329118631,0.000409074005206396,0.000111565637783563,0.000371885459278542
Otu6,0.271104499814057,3.71885459278542e-05,0,0,0,0,0,0,0,0,0
Otu7,0.00278914094458907,0.04488657493492,0.0261063592413537,0.00643361844551878,0.0101152844923763,0.00855336556340647,0.0213834139085162,0.00888806247675716,0.0153588694682038,0.0142060245444403,0.0103756043138713
Otu8,0.0043882484194868,0.0101152844923763,0.0119375232428412,0.0110821866865006,0.0183339531424321,0.016065451840833,0.0154332465600595,0.0142432130903682,0.0166976571216065,0.00963183339531424,0.00974339903309781
Otu10,0.000111565637783563,0.000185942729639271,3.71885459278542e-05,0.000334696913350688,0.000409074005206396,0.000297508367422834,0.00423949423577538,0.000595016734845668,0.000334696913350688,0.00353291186314615,0.0482335440684269
Otu11,0.00494607660840461,0.0165117143919673,0.0143547787281517,0.0103756043138713,0.00721457791000372,0.0107846783190777,0.00821866865005578,0.0061732986240238,0.00952026775753068,0.00606173298624024,0.00394198586835255
Otu12,0.00223131275567125,0.00476013387876534,0.00334696913350688,0.00420230568984753,0.00773521755299368,0.00673112681294161,0.00249163257716623,0.00598735589438453,0.00799553737448866,0.0056898475269617,0.00461137969505392
Otu13,0.00249163257716623,0.0100409074005206,0.00483451097062105,0.00647080699144663,0.00758646336928226,0.00654518408330234,0.00546671625139457,0.00937151357381926,0.00769802900706582,0.00691706954258089,0.00632205280773522
Otu14,0.00215693566381554,0.0107474897731499,0.0101524730383042,0.0111193752324284,0.00189661584232057,0.0034957233172183,0.0116400148754184,0.000929713648196356,0.00371885459278542,0.00141316474525846,0.00107846783190777
Otu15,0.000409074005206396,0.00271476385273336,0.000148754183711417,0.00026031982149498,0.00096690219412421,0.000632205280773522,0.00137597619933061,0.00189661584232057,0.00539233915953886,0.00252882112309409,0.0294905169207884
Otu16,0.000892525102268501,0.00360728895500186,0.00673112681294161,0.00661956117515805,0.0056898475269617,0.00546671625139457,0.00256600966902194,0.00847898847155076,0.00561547043510599,0.00342134622536259,0.00327259204165117
Otu17,0.000483451097062105,0.00208255857195984,0.00293789512830048,0.00461137969505392,0.00304946076608405,0.00286351803644477,0.00111565637783563,0.00472294533283749,0.00278914094458907,0.00211974711788769,0.00256600966902194
Otu18,0.00193380438824842,0.00676831535886947,0.00449981405727036,0.00319821494979546,0.00676831535886947,0.00412792859799182,0.0026775753068055,0.00684269245072518,0.00725176645593157,0.00676831535886947,0.00806991446634437
Otu19,0.000557828188917813,0.00241725548531052,0.0021941242097434,0.00171067311268129,0.00215693566381554,0.0030866493120119,0.00215693566381554,0.00238006693938267,0.00297508367422834,0.00278914094458907,0.00386760877649684
Otu20,0.0143547787281517,0.000557828188917813,0.0043882484194868,0.00026031982149498,0.000743770918557084,0.000595016734845668,0.000111565637783563,0.000148754183711417,0.000223131275567125,7.43770918557084e-05,0.000111565637783563
Otu21,0.00148754183711417,0.00290070658237263,0.00643361844551878,0.00476013387876534,0.00546671625139457,0.00509483079211603,0.00446262551134251,0.00319821494979546,0.0070658237262923,0.00386760877649684,0.0034957233172183
Otu22,0.00096690219412421,0.00211974711788769,0.00208255857195984,0.00364447750092971,0.00334696913350688,0.00401636296020826,0.00215693566381554,0.00293789512830048,0.0039791744142804,0.0021941242097434,0.0021941242097434
Otu23,0.000669393826701376,0.001785050204537,0.00862774265526218,0.00427668278170324,0.00182223875046486,0.0105243584975827,0.00412792859799182,0.001785050204537,0.0026031982149498,0.000780959464484939,0.000446262551134251
Otu24,0.00264038676087765,0.00595016734845668,0.00687988099665303,0.0079583488285608,0.00974339903309781,0.00784678319077724,0.00911119375232428,0.0065823726292302,0.00940870211974712,0.00806991446634437,0.00535515061361101
Otu25,0.00070658237262923,0.00070658237262923,0.000409074005206396,0.000409074005206396,0.000669393826701376,0.00111565637783563,0.00152473038304202,0.00100409074005206,0.00119003346969134,0.00148754183711417,0.0074748977314987
