,X10_14N_N_N_2,X11_14N_N_N_2,X12_14N_N_N_2,X13_14N_N_N_2,X14_14N_N_N_2,X15_14N_N_N_2,X16_14N_N_N_2,X17_14N_N_N_2,X18_14N_N_N_2,X19_14N_N_N_2,X20_14N_N_N_2
Otu1,0.0217924879137226,0.0190033469691335,0.0304202305689848,0.0776868724432875,0.029602082558572,0.00773521755299368,0.00531796206768315,0.0229825213834139,0.0342878393454816,0.0206768315358869,0.0209371513573819
Otu2,0.0258460394198587,0.0320565265898103,0.0229081442915582,0.0419858683525474,0.0534027519523987,0.034436593529193,0.0193008553365563,0.0201190033469691,0.0209371513573819,0.0279657865377464,0.0202305689847527
Otu3,0.00806991446634437,0.00643361844551878,0.0138713276310896,0.0263294905169208,0.0152473038304202,0.00301227222015619,0.00208255857195984,0.00888806247675716,0.0144663443659353,0.00777240609892153,0.00777240609892153
Otu4,0.0307177389364076,0.0607288955001859,0.0138341390851618,0.0176645593157308,0.0364075864633693,0.0152473038304202,0.0256600966902194,0.00959464484938639,0.00833023428783934,0.0165117143919673,0.0161770174786166
Otu5,0.000818148010412793,0.000111565637783563,0.175641502417255,0.000223131275567125,0.00156191892896988,0.010970621048717,0.00026031982149498,0.000780959464484939,0.000185942729639271,0,0.000371885459278542
Otu6,3.71885459278542e-05,3.71885459278542e-05,7.43770918557084e-05,0,3.71885459278542e-05,0,0,0,0,0,0
Otu7,0.00368166604685757,0.0226850130159911,0.0143919672740796,0.0102640386760878,0.00583860171067311,0.00587579025660097,0.0123465972480476,0.0103012272220156,0.0088508739308293,0.00710301227222016,0.00561547043510599
Otu8,0.0103012272220156,0.0138341390851618,0.0121606545184083,0.0159538862030495,0.00754927482335441,0.0117515805132019,0.0159538862030495,0.0182967645965043,0.0156563778356266,0.010710301227222,0.0107474897731499
Otu10,0.00531796206768315,0.000669393826701376,0.00111565637783563,0.000483451097062105,0.00286351803644477,0.00423949423577538,0.0378207512086277,0.00524358497582744,0.0119003346969134,0.00557828188917813,0.021420602454444
Otu11,0.00598735589438453,0.00933432502789141,0.012495351431759,0.00959464484938639,0.00714020081814801,0.00580141316474526,0.00520639642989959,0.00550390479732242,0.00401636296020826,0.00591297880252882,0.00390479732242469
Otu12,0.00278914094458907,0.00643361844551878,0.0034957233172183,0.00606173298624024,0.00676831535886947,0.00304946076608405,0.00286351803644477,0.00784678319077724,0.0110449981405727,0.0061732986240238,0.00955745630345853
Otu13,0.00364447750092971,0.00952026775753068,0.00513201933804388,0.00498326515433247,0.0136110078095946,0.00955745630345853,0.00833023428783934,0.0079583488285608,0.00639642989959093,0.00758646336928226,0.00710301227222016
Otu14,0.00643361844551878,0.00338415767943473,0.0026775753068055,0.00554109334325028,0.00598735589438453,0.00156191892896988,0.00182223875046486,0.000297508367422834,0.000595016734845668,0.00152473038304202,0.000632205280773522
Otu15,0.00070658237262923,0.00115284492376348,0.00119003346969134,0.00126441056154704,0.00107846783190777,0.00167348456675344,0.00423949423577538,0.00554109334325028,0.00751208627742655,0.00167348456675344,0.00256600966902194
Otu16,0.00256600966902194,0.00282632949051692,0.00174786165860915,0.00494607660840461,0.00357010040907401,0.00133878765340275,0.00115284492376348,0.00353291186314615,0.00468575678690963,0.00290070658237263,0.0030866493120119
Otu17,0.00122722201561919,0.00152473038304202,0.00126441056154704,0.0026031982149498,0.00182223875046486,0.000780959464484939,0.00100409074005206,0.00316102640386761,0.0096690219412421,0.00271476385273336,0.00293789512830048
Otu18,0.00405355150613611,0.00587579025660097,0.0026031982149498,0.00468575678690963,0.00193380438824842,0.00208255857195984,0.00505764224618817,0.0119003346969134,0.00870211974711789,0.00628486426180736,0.0065823726292302
Otu19,0.00148754183711417,0.00238006693938267,0.000929713648196356,0.00204537002603198,0.00226850130159911,0.00297508367422834,0.0034957233172183,0.00290070658237263,0.00245444403123838,0.0030866493120119,0.00360728895500186
Otu20,0.00026031982149498,0.000111565637783563,0.0136110078095946,0,0.000520639642989959,0.0192636667906285,7.43770918557084e-05,0.000111565637783563,0.000148754183711417,3.71885459278542e-05,0.000409074005206396
