,X10_22N_H_N_2,X11_22N_H_N_2,X12_22N_H_N_2,X13_22N_H_N_2,X14_22N_H_N_2,X15_22N_H_N_2,X16_22N_H_N_2,X17_22N_H_N_2,X18_22N_H_N_2,X19_22N_H_N_2,X20_22N_H_N_2
Otu1,0.00970621048716995,0.00583860171067311,0.00516920788397174,0.0110078095946448,0.00710301227222016,0.0153960580141316,0.0210859055410933,0.0550762365191521,0.0599107474897732,0.0185942729639271,0.135626626998884
Otu2,0.0562290814429156,0.0230940870211975,0.0442543696541465,0.0788025288211231,0.0574934920044626,0.0556340647080699,0.0407958348828561,0.0383785793975456,0.047192264782447,0.0298252138341391,0.0282632949051692
Otu3,0.0079583488285608,0.00304946076608405,0.00394198586835255,0.00647080699144663,0.0043882484194868,0.00754927482335441,0.00855336556340647,0.0201933804388248,0.0520267757530681,0.00914838229825214,0.0233915953886203
Otu4,0.0345109706210487,0.0179620676831536,0.0235775381182596,0.0425065079955374,0.01837114168836,0.0324656005950167,0.0258460394198587,0.0307921160282633,0.0123465972480476,0.0404239494235775,0.0230568984752696
Otu5,0.00647080699144663,0.00111565637783563,0.0393082930457419,0.0158795091111938,0.0136110078095946,0.051543324656006,0.0105615470435106,0.000595016734845668,0.00371885459278542,0.00137597619933061,0.000595016734845668
Otu6,0,0,7.43770918557084e-05,3.71885459278542e-05,0,0,0,0,0,0,0.000595016734845668
Otu7,0.00405355150613611,0.0115656377835627,0.00844179992562291,0.00502045370026032,0.00379323168464113,0.00851617701747862,0.0123094087021197,0.00598735589438453,0.00628486426180736,0.00814429155820007,0.00513201933804388
Otu8,0.0113053179620677,0.0192636667906285,0.00944589066567497,0.00892525102268501,0.0137225734473782,0.00955745630345853,0.0136110078095946,0.00963183339531424,0.011491260691707,0.0106359241353663,0.00881368538490145
Otu10,0.00230568984752696,0.00230568984752696,0.000409074005206396,0.000855336556340647,0.00152473038304202,0.000409074005206396,0.0298995909259948,0.000855336556340647,0.00122722201561919,0.00111565637783563,0.0177761249535143
Otu11,0.0114168835998512,0.00583860171067311,0.0123465972480476,0.0151357381926367,0.0102268501301599,0.0159910747489773,0.011230940870212,0.00806991446634437,0.00654518408330234,0.00680550390479732,0.00461137969505392
Otu12,0.00431387132763109,0.00464856824098178,0.00383042023056898,0.00464856824098178,0.00457419114912607,0.00505764224618817,0.00591297880252882,0.00814429155820007,0.0061732986240238,0.00777240609892153,0.00539233915953886
Otu13,0.00859055410933432,0.0079583488285608,0.0130531796206768,0.013276310896244,0.0103012272220156,0.0157679434734102,0.0162885831164001,0.0188545927854221,0.0108218668650056,0.0127184827073261,0.00996653030866493
Otu14,0.00929713648196356,0.00171067311268129,0.00330978058757903,0.0119375232428412,0.00754927482335441,0.00654518408330234,0.00223131275567125,0.00312383785793975,0.00197099293417627,0.00345853477129044,0.00334696913350688
