,X10_20N_H_N_1,X11_20N_H_N_1,X12_20N_H_N_1,X13_20N_H_N_1,X14_20N_H_N_1,X15_20N_H_N_1,X16_20N_H_N_1,X17_20N_H_N_1,X18_20N_H_N_1,X19_20N_H_N_1,X20_20N_H_N_1
Otu1,0.0256600966902194,0.0303086649312012,0.0199702491632577,0.0336928226106359,0.0233915953886203,0.0407586463369282,0.031126812941614,0.0369282261063592,0.0539977686872443,0.0226106359241354,0.0376719970249163
Otu2,0.0276682781703235,0.0154332465600595,0.164596504276683,0.0319449609520268,0.0437337300111566,0.0577166232800298,0.0812941613982893,0.0244700632205281,0.0245072517664559,0.0720342134622536,0.0374860542952771
Otu3,0.00799553737448866,0.041316474525846,0.011491260691707,0.0143919672740796,0.0433990330978059,0.022461881740424,0.03674228337672,0.0130531796206768,0.0512086277426553,0.0145035329118631,0.0140572703607289
Otu4,0.019375232428412,0.0108218668650056,0.0322796578653775,0.0134994421718111,0.00580141316474526,0.0126441056154704,0.00981777612495351,0.00963183339531424,0.00442543696541465,0.0126441056154704,0.0162142060245444
Otu5,0.000334696913350688,0.00312383785793975,0.00665674972108591,0.000148754183711417,0.000111565637783563,0.0219040535515061,0.000483451097062105,0.000929713648196356,0.000520639642989959,0.00375604313871328,0.000520639642989959
Otu6,3.71885459278542e-05,3.71885459278542e-05,0,0,0,0,0,0,0,0,0
Otu7,0.0159910747489773,0.0529936779471923,0.0129044254369654,0.0295648940126441,0.0205652658981034,0.0115284492376348,0.0109334325027891,0.0104871699516549,0.00940870211974712,0.00256600966902194,0.00911119375232428
Otu8,0.0164745258460394,0.0057642246188174,0.00409074005206396,0.0145035329118631,0.00647080699144663,0.00840461137969505,0.011491260691707,0.0290070658237263,0.0146522870955746,0.00687988099665303,0.0130903681666047
Otu10,0.00405355150613611,0.000520639642989959,0.00026031982149498,0.000148754183711417,0.000223131275567125,0.000148754183711417,0.00643361844551878,0.0030866493120119,0.000929713648196356,0.00126441056154704,0.016065451840833
Otu11,0.00743770918557084,0.00457419114912607,0.0225362588322797,0.00933432502789141,0.00810710301227222,0.0127184827073261,0.0183339531424321,0.00595016734845668,0.00684269245072518,0.00405355150613611,0.00665674972108591
Otu12,0.00327259204165117,0.00472294533283749,0.0070658237262923,0.00423949423577538,0.00539233915953886,0.00524358497582744,0.00665674972108591,0.0061732986240238,0.00580141316474526,0.00970621048716995,0.00673112681294161
Otu13,0.00368166604685757,0.00249163257716623,0.0123837857939755,0.00345853477129044,0.00238006693938267,0.00542952770546672,0.00743770918557084,0.00412792859799182,0.00264038676087765,0.0233172182967646,0.00736333209371514
Otu14,0.00788397173670509,0.0057642246188174,0.00516920788397174,0.00282632949051692,0.00687988099665303,0.0204537002603198,0.00673112681294161,0.00245444403123838,0.00200818148010413,0.000334696913350688,0.00316102640386761
Otu15,0.00115284492376348,0.00159910747489773,0.00211974711788769,0.00282632949051692,0.00156191892896988,0.00096690219412421,0.00405355150613611,0.00513201933804388,0.00215693566381554,0.000409074005206396,0.00152473038304202
Otu16,0.00256600966902194,0.00368166604685757,0.0026775753068055,0.00334696913350688,0.00405355150613611,0.00297508367422834,0.00286351803644477,0.00226850130159911,0.0048716995165489,0.00238006693938267,0.00386760877649684
Otu17,0.000855336556340647,0.00498326515433247,0.00126441056154704,0.00223131275567125,0.00353291186314615,0.00174786165860915,0.0039791744142804,0.000929713648196356,0.0079583488285608,0.00223131275567125,0.00249163257716623
Otu18,0.00669393826701376,0.0128672368910376,0.00368166604685757,0.0092599479360357,0.00851617701747862,0.00394198586835255,0.00290070658237263,0.0092599479360357,0.00773521755299368,0.0030866493120119,0.00721457791000372
Otu19,0.00156191892896988,0.000929713648196356,0.00371885459278542,0.00167348456675344,0.000557828188917813,0.00167348456675344,0.00182223875046486,0.00234287839345482,0.00167348456675344,0.00215693566381554,0.00301227222015619
Otu20,0.00104127928597992,0.000632205280773522,0.0070658237262923,0,0,0.00483451097062105,0.000185942729639271,0.000446262551134251,0.000297508367422834,0.00163629602082559,0.000632205280773522
Otu21,0.00278914094458907,0.0013015991074749,0.00557828188917813,0.00996653030866493,0.00602454444031238,0.0103384157679435,0.00565265898103384,0.00405355150613611,0.00513201933804388,0.00565265898103384,0.00446262551134251
Otu22,0.00215693566381554,0.00167348456675344,0.00264038676087765,0.00193380438824842,0.00282632949051692,0.00197099293417627,0.00290070658237263,0.00375604313871328,0.00316102640386761,0.00327259204165117,0.00252882112309409
Otu23,0.00204537002603198,0.00423949423577538,0.00182223875046486,0.00435105987355894,0.0137969505392339,0.00684269245072518,0.00416511714391967,0.00174786165860915,0.0169951654890294,0.000446262551134251,0.00200818148010413
Otu24,0.00799553737448866,0.00104127928597992,0.00286351803644477,0.00806991446634437,0.00230568984752696,0.00520639642989959,0.00561547043510599,0.00602454444031238,0.00758646336928226,0.00412792859799182,0.0070658237262923
Otu25,0.00632205280773522,0.000185942729639271,0.000557828188917813,0.00152473038304202,0.000483451097062105,0.00026031982149498,0.00208255857195984,0.00275195239866121,0.0026031982149498,0.00245444403123838,0.00122722201561919
Otu26,0.0021941242097434,0.00148754183711417,0.00119003346969134,0.00159910747489773,0.000446262551134251,0.000185942729639271,0.00115284492376348,0.00290070658237263,0.000520639642989959,0.00107846783190777,0.00449981405727036
Otu27,0.00360728895500186,0.00230568984752696,0.00754927482335441,0.00449981405727036,0.0100409074005206,0.0230568984752696,0.00825585719598364,0.00371885459278542,0.00762365191521012,0.00464856824098178,0.00505764224618817
Otu28,0.000334696913350688,0.0116028263294905,0.001785050204537,0.00561547043510599,0.0211230940870212,0.00182223875046486,0.00301227222015619,0.00412792859799182,0.00602454444031238,0.000334696913350688,0.00498326515433247
Otu29,0.00189661584232057,0.0107474897731499,0.00476013387876534,0.00595016734845668,0.00661956117515805,0.00494607660840461,0.00208255857195984,0.0021941242097434,0.00327259204165117,0.000446262551134251,0.00104127928597992
Otu30,0.00200818148010413,0.00208255857195984,0.00100409074005206,0.00531796206768315,0.0134622536258832,0.00427668278170324,0.0013015991074749,0.00241725548531052,0.00249163257716623,0.000185942729639271,0.00200818148010413
Otu31,0.00271476385273336,0.00409074005206396,0.00494607660840461,0.00609892153216809,0.00621048716995165,0.0103384157679435,0.00792116028263295,0.00780959464484939,0.0104127928597992,0.0140944589066568,0.00602454444031238
Otu32,0.00145035329118631,3.71885459278542e-05,0.000185942729639271,7.43770918557084e-05,0,0.00096690219412421,0.00070658237262923,0.000409074005206396,0.00137597619933061,0.000520639642989959,0.00468575678690963
Otu33,0.00141316474525846,0.00126441056154704,0,7.43770918557084e-05,0,0.00583860171067311,0.000148754183711417,0,3.71885459278542e-05,7.43770918557084e-05,3.71885459278542e-05
Otu34,0,0,0,0,3.71885459278542e-05,0,0,0,0,0,0
Otu35,0.00453700260319821,0.0115656377835627,0.00423949423577538,0.00476013387876534,0.00442543696541465,0.0026031982149498,0.00334696913350688,0.00736333209371514,0.00245444403123838,0.00449981405727036,0.00420230568984753
Otu36,0.00862774265526218,0.00301227222015619,0.00609892153216809,0.0065823726292302,0.00769802900706582,0.0120490888806248,0.00873930829304574,0.00684269245072518,0.0121234659724805,0.00278914094458907,0.00602454444031238
Otu37,0.00197099293417627,0.00197099293417627,0.00278914094458907,0.00312383785793975,0.00070658237262923,0.00200818148010413,0.00245444403123838,0.00505764224618817,0.00312383785793975,0.00189661584232057,0.00297508367422834
Otu38,0.00107846783190777,0.00256600966902194,0.00163629602082559,0.0026775753068055,0.00479732242469319,0.00330978058757903,0.00215693566381554,0.00238006693938267,0.00204537002603198,0.000185942729639271,0.00111565637783563
Otu39,0.00371885459278542,0.000483451097062105,0.000743770918557084,0.0043882484194868,0.00171067311268129,0.00193380438824842,0.00126441056154704,0.00249163257716623,0.0013015991074749,0.00137597619933061,0.00200818148010413
Otu40,0.00185942729639271,0.00115284492376348,0.00100409074005206,0.00104127928597992,0.000483451097062105,0.000483451097062105,0.000557828188917813,0.00208255857195984,0.00148754183711417,3.71885459278542e-05,0.00193380438824842
Otu41,0.00204537002603198,0.00156191892896988,0.00197099293417627,0.00304946076608405,0.001785050204537,0.00479732242469319,0.00278914094458907,0.001785050204537,0.00375604313871328,0.000632205280773522,0.00159910747489773
Otu42,0.00431387132763109,0.00211974711788769,0.00449981405727036,0.00490888806247676,0.00193380438824842,0.00327259204165117,0.0026775753068055,0.00185942729639271,0.00319821494979546,0.00379323168464113,0.00215693566381554
Otu43,0.00334696913350688,0.00241725548531052,0.00159910747489773,0.00111565637783563,0.000371885459278542,0.000483451097062105,0.000892525102268501,0.000780959464484939,0.000855336556340647,0.000148754183711417,0.00100409074005206
Otu44,0.00751208627742655,0.00345853477129044,0.0092599479360357,0.00810710301227222,0.00449981405727036,0.00888806247675716,0.0101152844923763,0.00862774265526218,0.00792116028263295,0.00933432502789141,0.00970621048716995
Otu45,0.00182223875046486,0.00167348456675344,0.00271476385273336,0.00316102640386761,0.00200818148010413,0.00334696913350688,0.00204537002603198,0.00371885459278542,0.00234287839345482,0.00316102640386761,0.0026775753068055
Otu46,0.00145035329118631,0.00171067311268129,0.00468575678690963,0.00245444403123838,0.00126441056154704,0.00211974711788769,0.00338415767943473,0.00427668278170324,0.00208255857195984,0.00992934176273708,0.00416511714391967
Otu47,0.00502045370026032,0.00156191892896988,0.00245444403123838,0.00595016734845668,0.00152473038304202,0.000185942729639271,0.000892525102268501,0.00241725548531052,0.00234287839345482,0.00327259204165117,0.0074748977314987
Otu48,0.00301227222015619,0.00676831535886947,0.00200818148010413,0.00412792859799182,0.00539233915953886,0.00230568984752696,0.00148754183711417,0.00435105987355894,0.00542952770546672,0.000371885459278542,0.00241725548531052
Otu49,0.00115284492376348,0.000446262551134251,0.00148754183711417,0.000409074005206396,0.00226850130159911,0.00215693566381554,0.0026775753068055,0.000855336556340647,0.00357010040907401,0.00119003346969134,0.00189661584232057
Otu51,0.000595016734845668,0.00364447750092971,0.00070658237262923,0.00345853477129044,0.00156191892896988,0.000855336556340647,0.000669393826701376,0.00096690219412421,0.000929713648196356,3.71885459278542e-05,0.000185942729639271
Otu52,0.00122722201561919,0.000632205280773522,0.00357010040907401,0.00107846783190777,0.000334696913350688,0.00122722201561919,0.001785050204537,0.00152473038304202,0.00096690219412421,0.00461137969505392,0.00230568984752696
Otu53,0.000148754183711417,0.000334696913350688,0.000223131275567125,0.000929713648196356,0,0.000111565637783563,0.000409074005206396,0.000446262551134251,0.000223131275567125,0,0.000111565637783563
Otu54,0.00182223875046486,0.0266641874302715,0.00226850130159911,0.00133878765340275,0.00208255857195984,0.000371885459278542,0.00245444403123838,0.000743770918557084,0.00115284492376348,0.000334696913350688,0.00026031982149498
Otu55,0.000669393826701376,0,0.00026031982149498,3.71885459278542e-05,0,0,3.71885459278542e-05,0,0,0,0
Otu56,0.00200818148010413,0.00345853477129044,0.00342134622536259,0.00409074005206396,0.00531796206768315,0.00542952770546672,0.00379323168464113,0.00435105987355894,0.00695425808850874,0.00197099293417627,0.0030866493120119
Otu57,0.000632205280773522,0.00632205280773522,0.00167348456675344,0.00464856824098178,0.00583860171067311,0.00327259204165117,0.00159910747489773,0.00200818148010413,0.00412792859799182,0.000446262551134251,0.000743770918557084
Otu60,0.000855336556340647,0.00119003346969134,0.00416511714391967,0.00271476385273336,0.00301227222015619,0.00390479732242469,0.00557828188917813,0.00364447750092971,0.0048716995165489,0.00368166604685757,0.00234287839345482
Otu62,0,3.71885459278542e-05,0,0,3.71885459278542e-05,7.43770918557084e-05,0,0,0,0,7.43770918557084e-05
Otu63,0.00111565637783563,0.00148754183711417,0.000632205280773522,0.0026775753068055,0.00119003346969134,0.00163629602082559,0.00156191892896988,0.00167348456675344,0.00238006693938267,0.000929713648196356,0.00431387132763109
Otu64,0.00327259204165117,0.00230568984752696,0.00282632949051692,0.00148754183711417,0.00096690219412421,0.000743770918557084,0.00197099293417627,0.00211974711788769,0.00241725548531052,0.00606173298624024,0.00431387132763109
Otu65,0.00423949423577538,0.00152473038304202,0.00583860171067311,0.00520639642989959,0.00661956117515805,0.000483451097062105,0.00375604313871328,0.00122722201561919,0.001785050204537,0.00096690219412421,0.00208255857195984
Otu66,0.00163629602082559,0.000371885459278542,0.000855336556340647,0.00104127928597992,0.00070658237262923,0.000669393826701376,0.00211974711788769,0.0026031982149498,0.00193380438824842,0.00211974711788769,0.00238006693938267
Otu67,0.000818148010412793,0.00234287839345482,0.00271476385273336,0.00208255857195984,0.000855336556340647,0.000520639642989959,0.00133878765340275,0.00189661584232057,0.00096690219412421,0.00453700260319821,0.00182223875046486
Otu68,0.000743770918557084,0.000185942729639271,0.000929713648196356,0.000483451097062105,0.000409074005206396,0.000520639642989959,0.000780959464484939,0.000483451097062105,0.000334696913350688,0.00148754183711417,0.000818148010412793
Otu69,0.00122722201561919,0.00353291186314615,0.00215693566381554,0.00386760877649684,0.00468575678690963,0.00542952770546672,0.00420230568984753,0.00290070658237263,0.00557828188917813,0.00133878765340275,0.00171067311268129
Otu70,0.00189661584232057,0.000297508367422834,0.000223131275567125,0.000520639642989959,0.000185942729639271,0.000111565637783563,0.00937151357381926,0.001785050204537,0.000557828188917813,0.00100409074005206,0.00208255857195984
Otu71,0.000371885459278542,0.00159910747489773,0.000632205280773522,0.00137597619933061,0.00256600966902194,0.00271476385273336,0.000929713648196356,0.00141316474525846,0.00230568984752696,0,0.000929713648196356
Otu72,0.00182223875046486,0.00163629602082559,0.00119003346969134,0.00323540349572332,0.00513201933804388,0.00498326515433247,0.00189661584232057,0.00111565637783563,0.00271476385273336,0,0.00104127928597992
Otu73,0.000595016734845668,0.00152473038304202,0.00119003346969134,0.00290070658237263,0.00208255857195984,0.00026031982149498,0.00126441056154704,0.00100409074005206,0.00189661584232057,0.00182223875046486,0.00107846783190777
Otu74,0.00200818148010413,0.00710301227222016,0.0043882484194868,0.00899962811454072,0.0143919672740796,0.0192636667906285,0.0057642246188174,0.00516920788397174,0.0113053179620677,0.00111565637783563,0.00230568984752696
Otu75,0.000446262551134251,0.000743770918557084,0.00319821494979546,0.00096690219412421,0.0026031982149498,0.00234287839345482,0.00390479732242469,0.0039791744142804,0.00345853477129044,0.00598735589438453,0.00312383785793975
Otu76,0.00197099293417627,0.000223131275567125,0.000632205280773522,0.000632205280773522,0.00122722201561919,3.71885459278542e-05,0.000409074005206396,0.00026031982149498,0.000111565637783563,0.000557828188917813,0.000818148010412793
Otu77,0.0021941242097434,0.00152473038304202,0.00327259204165117,0.0021941242097434,0.00096690219412421,0.00200818148010413,0.00137597619933061,0.00241725548531052,0.000929713648196356,0.0030866493120119,0.00223131275567125
Otu78,0.00383042023056898,0.00368166604685757,0.00234287839345482,0.00892525102268501,0.0185198958720714,0.000669393826701376,0.00185942729639271,0.0021941242097434,0.00204537002603198,0.000892525102268501,0.00211974711788769
Otu79,0,0,0,0,0,0,0,3.71885459278542e-05,0.000111565637783563,0.000409074005206396,0.000595016734845668
Otu80,0.000632205280773522,0.00241725548531052,0.000929713648196356,0.00297508367422834,0.00226850130159911,0.000223131275567125,0.000446262551134251,0.000669393826701376,0.000185942729639271,0.00026031982149498,0.000743770918557084
Otu81,0.00200818148010413,0.00386760877649684,0.000780959464484939,0.00182223875046486,0.00152473038304202,0.00223131275567125,0.00104127928597992,0.000855336556340647,0.00100409074005206,0.000223131275567125,0.000929713648196356
Otu82,0.00137597619933061,0.00026031982149498,0.00026031982149498,0.000780959464484939,3.71885459278542e-05,0.000148754183711417,0.00111565637783563,0.00145035329118631,0.000483451097062105,0.00115284492376348,0.00234287839345482
Otu83,0.00152473038304202,0.00204537002603198,0.00345853477129044,0.00312383785793975,0.00368166604685757,0.00323540349572332,0.00409074005206396,0.00345853477129044,0.00442543696541465,0.00632205280773522,0.00334696913350688
Otu84,0.00070658237262923,0.000223131275567125,0.000520639642989959,0.000371885459278542,0.000557828188917813,0.000297508367422834,0.00070658237262923,0.000595016734845668,0.000855336556340647,7.43770918557084e-05,0.000520639642989959
Otu85,0,0,0,0,0,0,0,0,0,0,0.000111565637783563
Otu86,0.00122722201561919,7.43770918557084e-05,0.000780959464484939,0.000111565637783563,7.43770918557084e-05,7.43770918557084e-05,0.000371885459278542,0.001785050204537,0.00152473038304202,0.00171067311268129,0.00226850130159911
Otu87,0.00405355150613611,0.00650799553737449,0.00171067311268129,0.00360728895500186,0.00338415767943473,0.00420230568984753,0.00301227222015619,0.00405355150613611,0.00583860171067311,0.000743770918557084,0.00409074005206396
Otu88,0.000632205280773522,0.00141316474525846,0.000520639642989959,0.00126441056154704,0.00211974711788769,0.00148754183711417,0.00133878765340275,0.00145035329118631,0.00200818148010413,0.000111565637783563,0.000632205280773522
Otu90,0.0013015991074749,0.000185942729639271,0.000409074005206396,0.000483451097062105,0.000185942729639271,0.000446262551134251,0.000334696913350688,0.000632205280773522,0.00026031982149498,0.000334696913350688,0.00100409074005206
Otu91,0.00104127928597992,0.00264038676087765,0.00211974711788769,0.00409074005206396,0.00435105987355894,0.00316102640386761,0.00241725548531052,0.00241725548531052,0.00409074005206396,0.000743770918557084,0.00148754183711417
Otu92,0.000818148010412793,0.00375604313871328,0.00275195239866121,0.0026031982149498,0.00327259204165117,0.00185942729639271,0.00174786165860915,0.00435105987355894,0.00145035329118631,0.0013015991074749,0.0013015991074749
Otu93,0.00070658237262923,0.00026031982149498,0.000223131275567125,0.00119003346969134,0,0.000185942729639271,0.000334696913350688,0.00100409074005206,0.00026031982149498,0.000669393826701376,0.0013015991074749
Otu94,0.0106731126812942,0.00145035329118631,7.43770918557084e-05,0.00100409074005206,0.000223131275567125,0.000148754183711417,0.0056898475269617,0.00111565637783563,0.000892525102268501,0.00174786165860915,0.00152473038304202
Otu95,0.000446262551134251,0.000148754183711417,0.00145035329118631,0.000223131275567125,0.000595016734845668,0.00156191892896988,0.00159910747489773,0.00115284492376348,0.00122722201561919,0.000409074005206396,0.00174786165860915
