,X10_19S_N_C_1,X11_19S_N_C_1,X12_19S_N_C_1,X13_19S_N_C_1,X14_19S_N_C_1,X15_19S_N_C_1,X16_19S_N_C_1,X17_19S_N_C_1,X18_19S_N_C_1,X19_19S_N_C_1,X20_19S_N_C_1
Otu1,0.014020081814801,0.0244328746746002,0.0229453328374861,0.011491260691707,0.0414652287095575,0.0529564894012644,0.0131647452584604,0.138490145035329,0.169133506879881,0.0499070286351804,0.0358497582744515
Otu2,0.0136853849014504,0.0317590182223875,0.121606545184083,0.0255857195983637,0.0457419114912607,0.0394570472294533,0.0114168835998512,0.0236519152101153,0.0317590182223875,0.0322424693194496,0.0273335812569729
Otu3,0.00431387132763109,0.0116028263294905,0.0153588694682038,0.00557828188917813,0.0186686500557828,0.0140572703607289,0.0056898475269617,0.0284120490888806,0.0510598735589438,0.0434734101896616,0.0130531796206768
Otu4,0.017590182223875,0.0227965786537746,0.0281145407214578,0.0302714763852733,0.0272592041651171,0.0194867980661956,0.000892525102268501,0.0117143919672741,0.0124581628858312,0.0174414280401636,0.0140572703607289
Otu5,0.0186686500557828,0.00111565637783563,0.0138341390851618,0.00301227222015619,0.00743770918557084,0,0.0021941242097434,0.000409074005206396,3.71885459278542e-05,0.000148754183711417,0.000185942729639271
Otu6,0.169542580885087,0,0,0,0,0,0,3.71885459278542e-05,0,0,0
Otu7,0.010449981405727,0.0483451097062105,0.0202305689847527,0.0101152844923763,0.0146150985496467,0.00870211974711789,0.0227593901078468,0.00948307921160283,0.00632205280773522,0.0061732986240238,0.00691706954258089
Otu8,0.0138713276310896,0.0168092227593901,0.00929713648196356,0.0155448121978431,0.0135738192636668,0.0137225734473782,0.0194867980661956,0.0166232800297508,0.0145779100037189,0.012235031610264,0.00959464484938639
Otu10,0.000371885459278542,0.000520639642989959,3.71885459278542e-05,0.000297508367422834,0,0.000185942729639271,0.00070658237262923,0.00133878765340275,0.00301227222015619,0.00159910747489773,0.0157307549274823
Otu11,0.00509483079211603,0.00952026775753068,0.0214577910003719,0.00814429155820007,0.0144291558200074,0.0119003346969134,0.00271476385273336,0.0103384157679435,0.00557828188917813,0.00550390479732242,0.00290070658237263
