,X10_10N_H_N_1,X10_10S_H_C_1,X10_11N_N_N_0,X10_11S_N_C_0,X10_12N_N_N_2,X10_12S_N_C_2,X10_13N_N_N_0,X10_13S_N_C_0,X10_14N_N_N_2,X10_14S_N_C_2,X10_15N_H_N_0,X10_15S_H_C_0,X10_16N_H_N_1,X10_16S_H_C_1,X10_17N_N_N_2,X10_17S_N_C_2,X10_18N_H_N_0,X10_18S_H_C_0,X10_19N_N_N_1,X10_19S_N_C_1,X10_1N_H_N_1,X10_1S_H_C_1,X10_20N_H_N_1,X10_20S_H_C_1,X10_21N_H_N_2,X10_21S_H_C_2,X10_22N_H_N_2,X10_22S_H_C_2,X10_23N_N_N_1,X10_23S_N_C_1,X10_24N_N_N_0,X10_24S_N_C_0,X10_2N_H_N_0,X10_2S_H_C_0,X10_3N_N_N_1,X10_3S_N_C_1,X10_4N_H_N_2,X10_4S_H_C_2,X10_5N_H_N_0,X10_5S_H_C_0,X10_6N_N_N_1,X10_6S_N_C_1,X10_7N_H_N_2,X10_7S_H_C_2,X10_8N_N_N_0,X10_8S_N_C_0,X10_9N_N_N_2,X10_9S_N_C_2,X11_10N_H_N_1,X11_10S_H_C_1,X11_11N_N_N_0,X11_11S_N_C_0,X11_12N_N_N_2,X11_12S_N_C_2,X11_13N_N_N_0,X11_13S_N_C_0,X11_14N_N_N_2,X11_14S_N_C_2,X11_15N_H_N_0,X11_15S_H_C_0,X11_16N_H_N_1,X11_16S_H_C_1,X11_17N_N_N_2,X11_17S_N_C_2,X11_18N_H_N_0,X11_18S_H_C_0,X11_19N_N_N_1,X11_19S_N_C_1,X11_1N_H_N_1,X11_1S_H_C_1,X11_20N_H_N_1,X11_20S_H_C_1,X11_21N_H_N_2,X11_21S_H_C_2,X11_22N_H_N_2,X11_22S_H_C_2,X11_23N_N_N_1,X11_23S_N_C_1,X11_24N_N_N_0,X11_24S_N_C_0,X11_2N_H_N_0,X11_2S_H_C_0,X11_3N_N_N_1,X11_3S_N_C_1,X11_4N_H_N_2,X11_4S_H_C_2,X11_5N_H_N_0,X11_5S_H_C_0,X11_6N_N_N_1,X11_6S_N_C_1,X11_7N_H_N_2,X11_7S_H_C_2,X11_8N_N_N_0,X11_8S_N_C_0,X11_9N_N_N_2,X11_9S_N_C_2,X12_10N_H_N_1,X12_10S_H_C_1,X12_11N_N_N_0,X12_11S_N_C_0,X12_12N_N_N_2,X12_12S_N_C_2,X12_13N_N_N_0,X12_13S_N_C_0,X12_14N_N_N_2,X12_14S_N_C_2,X12_15N_H_N_0,X12_15S_H_C_0,X12_16N_H_N_1,X12_16S_H_C_1,X12_17N_N_N_2,X12_17S_N_C_2,X12_18N_H_N_0,X12_18S_H_C_0,X12_19N_N_N_1,X12_19S_N_C_1,X12_1N_H_N_1,X12_1S_H_C_1,X12_20N_H_N_1,X12_20S_H_C_1,X12_21N_H_N_2,X12_21S_H_C_2,X12_22N_H_N_2,X12_22S_H_C_2,X12_23N_N_N_1,X12_23S_N_C_1,X12_24N_N_N_0,X12_24S_N_C_0,X12_2N_H_N_0,X12_2S_H_C_0,X12_3N_N_N_1,X12_3S_N_C_1,X12_4N_H_N_2,X12_4S_H_C_2,X12_5N_H_N_0,X12_5S_H_C_0,X12_6N_N_N_1,X12_6S_N_C_1,X12_7N_H_N_2,X12_7S_H_C_2,X12_8N_N_N_0,X12_8S_N_C_0,X12_9N_N_N_2,X12_9S_N_C_2,X13_10N_H_N_1,X13_10S_H_C_1,X13_11N_N_N_0,X13_11S_N_C_0,X13_12N_N_N_2,X13_12S_N_C_2,X13_13N_N_N_0,X13_13S_N_C_0,X13_14N_N_N_2,X13_14S_N_C_2,X13_15N_H_N_0,X13_15S_H_C_0,X13_16N_H_N_1,X13_16S_H_C_1,X13_17N_N_N_2,X13_17S_N_C_2,X13_18N_H_N_0,X13_18S_H_C_0,X13_19N_N_N_1,X13_19S_N_C_1,X13_1N_H_N_1,X13_1S_H_C_1,X13_20N_H_N_1,X13_20S_H_C_1,X13_21N_H_N_2,X13_21S_H_C_2,X13_22N_H_N_2,X13_22S_H_C_2,X13_23N_N_N_1,X13_23S_N_C_1,X13_24N_N_N_0,X13_24S_N_C_0,X13_2N_H_N_0,X13_2S_H_C_0,X13_3N_N_N_1,X13_3S_N_C_1,X13_4N_H_N_2,X13_4S_H_C_2,X13_5N_H_N_0,X13_5S_H_C_0,X13_6N_N_N_1,X13_6S_N_C_1,X13_7N_H_N_2,X13_7S_H_C_2,X13_8N_N_N_0,X13_8S_N_C_0,X13_9N_N_N_2,X13_9S_N_C_2,X14_10N_H_N_1,X14_10S_H_C_1,X14_11N_N_N_0,X14_11S_N_C_0,X14_12N_N_N_2,X14_12S_N_C_2,X14_13N_N_N_0,X14_13S_N_C_0,X14_14N_N_N_2,X14_14S_N_C_2,X14_15N_H_N_0,X14_15S_H_C_0,X14_16N_H_N_1,X14_16S_H_C_1,X14_17N_N_N_2,X14_17S_N_C_2,X14_18N_H_N_0,X14_18S_H_C_0,X14_19N_N_N_1,X14_19S_N_C_1,X14_1N_H_N_1,X14_1S_H_C_1,X14_20N_H_N_1,X14_20S_H_C_1,X14_21N_H_N_2,X14_21S_H_C_2,X14_22N_H_N_2,X14_22S_H_C_2,X14_23N_N_N_1,X14_23S_N_C_1,X14_24N_N_N_0,X14_24S_N_C_0,X14_2N_H_N_0,X14_2S_H_C_0,X14_3N_N_N_1,X14_3S_N_C_1,X14_4N_H_N_2,X14_4S_H_C_2,X14_5N_H_N_0,X14_5S_H_C_0,X14_6N_N_N_1,X14_6S_N_C_1,X14_7N_H_N_2,X14_7S_H_C_2,X14_8N_N_N_0,X14_8S_N_C_0,X14_9N_N_N_2,X14_9S_N_C_2,X15_10N_H_N_1,X15_10S_H_C_1,X15_11N_N_N_0,X15_11S_N_C_0,X15_12N_N_N_2,X15_12S_N_C_2,X15_13N_N_N_0,X15_13S_N_C_0,X15_14N_N_N_2,X15_14S_N_C_2,X15_15N_H_N_0,X15_15S_H_C_0,X15_16N_H_N_1,X15_16S_H_C_1,X15_17N_N_N_2,X15_17S_N_C_2,X15_18N_H_N_0,X15_18S_H_C_0,X15_19N_N_N_1,X15_19S_N_C_1,X15_1N_H_N_1,X15_1S_H_C_1,X15_20N_H_N_1,X15_20S_H_C_1,X15_21N_H_N_2,X15_21S_H_C_2,X15_22N_H_N_2,X15_22S_H_C_2,X15_23N_N_N_1,X15_23S_N_C_1,X15_24N_N_N_0,X15_24S_N_C_0,X15_2N_H_N_0,X15_2S_H_C_0,X15_3N_N_N_1,X15_3S_N_C_1,X15_4N_H_N_2,X15_4S_H_C_2,X15_5N_H_N_0,X15_5S_H_C_0,X15_6N_N_N_1,X15_6S_N_C_1,X15_7N_H_N_2,X15_7S_H_C_2,X15_8N_N_N_0,X15_8S_N_C_0,X15_9N_N_N_2,X15_9S_N_C_2,X16_10N_H_N_1,X16_10S_H_C_1,X16_11N_N_N_0,X16_11S_N_C_0,X16_12N_N_N_2,X16_12S_N_C_2,X16_13N_N_N_0,X16_13S_N_C_0,X16_14N_N_N_2,X16_14S_N_C_2,X16_15N_H_N_0,X16_15S_H_C_0,X16_16N_H_N_1,X16_16S_H_C_1,X16_17N_N_N_2,X16_17S_N_C_2,X16_18N_H_N_0,X16_18S_H_C_0,X16_19N_N_N_1,X16_19S_N_C_1,X16_1N_H_N_1,X16_1S_H_C_1,X16_20N_H_N_1,X16_20S_H_C_1,X16_21N_H_N_2,X16_21S_H_C_2,X16_22N_H_N_2,X16_22S_H_C_2,X16_23N_N_N_1,X16_23S_N_C_1,X16_24N_N_N_0,X16_24S_N_C_0,X16_2N_H_N_0,X16_2S_H_C_0,X16_3N_N_N_1,X16_3S_N_C_1,X16_4N_H_N_2,X16_4S_H_C_2,X16_5N_H_N_0,X16_5S_H_C_0,X16_6N_N_N_1,X16_6S_N_C_1,X16_7N_H_N_2,X16_7S_H_C_2,X16_8N_N_N_0,X16_8S_N_C_0,X16_9N_N_N_2,X16_9S_N_C_2,X17_10N_H_N_1,X17_10S_H_C_1,X17_11N_N_N_0,X17_11S_N_C_0,X17_12N_N_N_2,X17_12S_N_C_2,X17_13N_N_N_0,X17_13S_N_C_0,X17_14N_N_N_2,X17_14S_N_C_2,X17_15N_H_N_0,X17_15S_H_C_0,X17_16N_H_N_1,X17_16S_H_C_1,X17_17N_N_N_2,X17_17S_N_C_2,X17_18N_H_N_0,X17_18S_H_C_0,X17_19N_N_N_1,X17_19S_N_C_1,X17_1N_H_N_1,X17_1S_H_C_1,X17_20N_H_N_1,X17_20S_H_C_1,X17_21N_H_N_2,X17_21S_H_C_2,X17_22N_H_N_2,X17_22S_H_C_2,X17_23N_N_N_1,X17_23S_N_C_1,X17_24N_N_N_0,X17_24S_N_C_0,X17_2N_H_N_0,X17_2S_H_C_0,X17_3N_N_N_1,X17_3S_N_C_1,X17_4N_H_N_2,X17_4S_H_C_2,X17_5N_H_N_0,X17_5S_H_C_0,X17_6N_N_N_1,X17_6S_N_C_1,X17_7N_H_N_2,X17_7S_H_C_2,X17_8N_N_N_0,X17_8S_N_C_0,X17_9N_N_N_2,X17_9S_N_C_2,X18_10N_H_N_1,X18_10S_H_C_1,X18_11N_N_N_0,X18_11S_N_C_0,X18_12N_N_N_2,X18_12S_N_C_2,X18_13N_N_N_0,X18_13S_N_C_0,X18_14N_N_N_2,X18_14S_N_C_2,X18_15N_H_N_0,X18_15S_H_C_0,X18_16N_H_N_1,X18_16S_H_C_1,X18_17N_N_N_2,X18_17S_N_C_2,X18_18N_H_N_0,X18_18S_H_C_0,X18_19N_N_N_1,X18_19S_N_C_1,X18_1N_H_N_1,X18_1S_H_C_1,X18_20N_H_N_1,X18_20S_H_C_1,X18_21N_H_N_2,X18_21S_H_C_2,X18_22N_H_N_2,X18_22S_H_C_2,X18_23N_N_N_1,X18_23S_N_C_1,X18_24N_N_N_0,X18_24S_N_C_0,X18_2N_H_N_0,X18_2S_H_C_0,X18_3N_N_N_1,X18_3S_N_C_1,X18_4N_H_N_2,X18_4S_H_C_2,X18_5N_H_N_0,X18_5S_H_C_0,X18_6N_N_N_1,X18_6S_N_C_1,X18_7N_H_N_2,X18_7S_H_C_2,X18_8N_N_N_0,X18_8S_N_C_0,X18_9N_N_N_2,X18_9S_N_C_2,X19_10N_H_N_1,X19_10S_H_C_1,X19_11N_N_N_0,X19_11S_N_C_0,X19_12N_N_N_2,X19_12S_N_C_2,X19_13N_N_N_0,X19_13S_N_C_0,X19_14N_N_N_2,X19_14S_N_C_2,X19_15N_H_N_0,X19_15S_H_C_0,X19_16N_H_N_1,X19_16S_H_C_1,X19_17N_N_N_2,X19_17S_N_C_2,X19_18N_H_N_0,X19_18S_H_C_0,X19_19N_N_N_1,X19_19S_N_C_1,X19_1N_H_N_1,X19_1S_H_C_1,X19_20N_H_N_1,X19_20S_H_C_1,X19_21N_H_N_2,X19_21S_H_C_2,X19_22N_H_N_2,X19_22S_H_C_2,X19_23N_N_N_1,X19_23S_N_C_1,X19_24N_N_N_0,X19_24S_N_C_0,X19_2N_H_N_0,X19_2S_H_C_0,X19_3N_N_N_1,X19_3S_N_C_1,X19_4N_H_N_2,X19_4S_H_C_2,X19_5N_H_N_0,X19_5S_H_C_0,X19_6N_N_N_1,X19_6S_N_C_1,X19_7N_H_N_2,X19_7S_H_C_2,X19_8N_N_N_0,X19_8S_N_C_0,X19_9N_N_N_2,X19_9S_N_C_2,X20_10N_H_N_1,X20_10S_H_C_1,X20_11N_N_N_0,X20_11S_N_C_0,X20_12N_N_N_2,X20_12S_N_C_2,X20_13N_N_N_0,X20_13S_N_C_0,X20_14N_N_N_2,X20_14S_N_C_2,X20_15N_H_N_0,X20_15S_H_C_0,X20_16N_H_N_1,X20_16S_H_C_1,X20_17N_N_N_2,X20_17S_N_C_2,X20_18N_H_N_0,X20_18S_H_C_0,X20_19N_N_N_1,X20_19S_N_C_1,X20_1N_H_N_1,X20_1S_H_C_1,X20_20N_H_N_1,X20_20S_H_C_1,X20_21N_H_N_2,X20_21S_H_C_2,X20_22N_H_N_2,X20_22S_H_C_2,X20_23N_N_N_1,X20_23S_N_C_1,X20_24N_N_N_0,X20_24S_N_C_0,X20_2N_H_N_0,X20_2S_H_C_0,X20_3N_N_N_1,X20_3S_N_C_1,X20_4N_H_N_2,X20_4S_H_C_2,X20_5N_H_N_0,X20_5S_H_C_0,X20_6N_N_N_1,X20_6S_N_C_1,X20_7N_H_N_2,X20_7S_H_C_2,X20_8N_N_N_0,X20_8S_N_C_0,X20_9N_N_N_2,X20_9S_N_C_2
Otu31,50,19,32,8,43,3,117,0,95,11,11,37,17,9,162,68,37,14,30,10,9,6,90,30,117,38,17,64,103,54,102,14,16,21,44,25,29,50,5,111,51,16,36,32,14,9,41,36,5,8,15,9,14,23,7,1,18,7,0,1,2,0,5,17,1,1,36,3,0,9,3,15,2,0,14,20,2,38,0,17,2,1,15,19,11,1,1,8,10,6,2,4,6,5,21,6,2,4,16,5,94,15,44,2,39,2,0,0,2,0,24,4,2,0,1,3,0,2,0,0,0,8,15,3,29,22,107,22,0,0,9,19,69,5,0,4,128,3,11,89,3,0,10,6,12,57,25,14,19,19,13,39,55,17,1,1,0,0,27,2,48,0,33,86,101,0,20,96,3,27,30,50,79,44,19,12,3,2,1,27,8,13,40,38,11,99,16,10,14,32,33,7,2,5,26,28,13,3,2,20,10,6,8,0,0,3,24,11,16,0,16,0,0,1,0,16,0,19,9,9,4,16,12,27,0,1,5,15,2,0,0,17,2,86,28,21,33,7,16,5,0,13,6,12,22,15,5,13,48,12,6,0,0,0,16,13,11,38,0,0,0,11,0,17,4,4,18,60,9,2,26,15,60,14,14,5,15,9,17,28,23,16,19,34,11,54,1,4,3,26,28,3,22,0,59,24,59,9,2,0,0,32,47,30,6,111,6,0,1,3,2,6,2,3,18,31,13,0,6,11,0,12,6,2,3,2,0,5,8,5,1,43,22,10,49,2,2,59,22,78,41,15,37,16,32,35,11,2,35,15,31,25,18,7,10,6,1,20,82,13,14,5,11,45,32,20,31,25,1,5,40,38,14,32,13,13,79,34,28,11,29,19,48,13,1,15,5,16,13,23,50,3,14,9,9,7,3,10,12,15,2,9,4,4,23,11,1,45,9,13,0,23,8,18,35,21,4,4,24,4,13,11,3,8,14,14,8,10,47,14,6,15,13,0,24,5,8,6,42,13,6,13,82,34,7,1,6,0,67,35,21,10,22,15,9,3,30,3,4,10,3,25,23,9,15,8,1,13,7,2,8,14,9,11,23,5,7,12,22,29,3,35,17,32,11,43,8,31,15,79,8,13,1,47,22,38,6,1,11,26,20,35,8,26,10,36,12,16,2,12,13,53,27,7,17,41,69,24,28,44,17,38,20,31,32,40,5,30
Otu201,1,0,0,0,0,0,0,0,0,0,1,1,7,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,1,0,1,1,0,1,4,2,1,0,0,0,7,0,0,0,22,3,1,7,1,2,1,0,0,0,0,0,0,9,0,7,1,0,0,0,0,0,0,1,4,0,3,2,0,1,0,1,0,0,0,0,1,0,0,6,3,4,0,0,1,0,0,1,5,0,0,2,0,5,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,3,0,0,0,0,0,2,0,0,0,4,3,31,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,4,4,5,0,0,1,0,0,10,1,0,0,10,1,0,0,0,0,0,0,7,0,1,3,0,0,0,0,0,1,0,0,7,5,0,0,3,0,0,0,0,0,0,0,4,2,2,3,0,3,1,0,0,0,1,0,9,11,0,0,12,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,3,2,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,4,1,0,0,0,0,2,0,0,0,5,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0
Otu199,0,4,0,0,20,4,0,0,1,0,0,40,0,10,0,0,0,0,0,0,0,3,16,0,70,0,0,0,0,0,9,1,0,3,4,1,1,0,0,0,0,0,0,0,1,0,0,13,0,0,2,0,5,0,11,0,5,2,0,0,0,0,0,0,0,6,0,0,0,0,28,0,1,72,3,0,0,0,0,24,31,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,3,0,6,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,2,0,0,0,0,0,0,0,2,0,0,0,17,7,9,0,0,23,0,0,0,7,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu315,0,1,0,1,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,4,2,16,2,1,15,0,2,2,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,17,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,2,0,24,0,0,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu212,6,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,1,0,0,13,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,87,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,58,1,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36,0,0,3,0,0,6,23,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,20,2,0,0,18,0,0,0,70,3,0,0,1,0,0,28,0,0,0,5,9,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,3,0,0,12,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,8,0,0,0,0,0,3,0,1,6,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,0,0,0,0,36,0,0,0,0,0,1,4,0,0,3,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,7,5,0,0,0,0,14,16,0,0,15,0,0,0,0,4,0,0,0,0,0,0,2,0,2,5,7,4,0,1,0,13,0,0,1,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,1,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,24,0,0,0,4,0,9,1,0
Otu1856,9,5,2,19,0,4,3,18,1,15,6,0,8,10,13,0,11,13,2,0,1,11,1,9,2,2,4,19,11,3,4,13,2,8,3,15,6,8,0,12,2,4,5,21,4,9,0,1,0,0,0,0,1,23,0,0,9,2,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,10,0,2,3,2,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,5,1,0,1,0,4,0,0,0,0,26,0,3,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,22,8,4,13,0,6,2,0,4,4,7,0,0,0,0,4,5,0,0,7,8,0,5,0,0,0,0,6,1,4,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,6,17,5,10,0,7,15,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,8,32,2,6,1,1,0,0,0,0,0,0,0,0,1,0,0,3,11,5,1,0,7,2,10,35,21,21,23,25,12,45,16,0,0,12,20,26,1,25,0,6,0,6,0,4,0,4,63,10,1,4,6,9,0,2,10,8,7,9,0,0,0,3,1,18,43,0,65,51,0,25,43,36,8,1,8,4,29,5,0,0,0,10,5,22,0,12,3,0,0,6,0,2,5,2,54,11,7,1,15,15,0,0,3,51,5,14,0,13,3,4,69,14,5,23,6,77,0,3,0,5,4,6,7,2,4,4,0,0,2,2,38,11,0,0,10,4,1,1,7,0,8,18,14,5,2,14,11,9,0,0,3,1,0,1,0,1,1,3,3,7,1,7,0,7,5,3,0,4,1,3,0,1,7,1,7,0,0,0,16,3,0,4,1,2,0,1,0,0,0,0,3,5,2,4,6,6,0,0,0,12,0,1,0,0,2,3,0,6,0,2,0,2,7,3,16,2,24,27,5,6,11,17,2,1,1,4,40,12,4,2,5,11,7,4,1,6,8,2,16,10,2,6,4,4,0,4,6,7,6,9,0,0,0,13,10,12,16,7,3,9,3,0,2,3,6,0,5,0,12,2,0,0,0,7,3,3,2,0,4,0,0,0,4,1,1,1,3,8,0,9,7,3,0,0,5,0,0,7,0,0,0,0,7,7,2,4,3,11
Otu117,4,3,14,13,5,7,7,2,3,3,3,0,5,0,1,2,4,4,23,4,0,5,0,2,0,1,10,6,4,0,6,1,9,3,7,5,7,3,28,1,2,9,7,4,7,1,7,1,0,0,0,0,1,7,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,1,1,2,8,18,0,3,1,4,0,0,0,0,7,5,0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,11,0,0,7,0,0,5,0,0,0,2,1,10,0,0,2,10,3,5,2,7,17,1,7,10,28,3,0,0,0,0,13,11,0,0,11,13,2,4,1,0,0,3,3,7,6,31,8,7,0,2,26,6,2,5,0,0,0,10,2,13,3,9,8,19,0,1,11,2,7,3,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,9,2,2,4,0,0,8,3,0,0,0,3,6,1,1,13,3,0,2,8,3,0,5,3,9,6,9,10,4,9,2,0,2,11,5,6,0,1,11,16,4,1,22,4,1,2,1,1,10,3,3,3,2,7,4,11,7,3,0,2,9,4,1,2,9,20,4,15,2,4,10,1,3,4,5,4,0,5,1,1,1,6,4,3,0,4,9,0,0,1,3,3,0,10,4,2,12,3,5,6,1,2,3,1,1,2,0,4,11,11,1,5,7,11,6,1,3,7,5,6,5,5,5,8,2,6,0,1,1,6,6,3,2,0,6,4,2,3,3,3,9,3,3,3,14,10,5,7,1,0,1,3,10,3,0,3,3,6,3,5,8,9,5,7,0,1,3,1,9,4,2,8,3,0,10,3,0,4,5,8,2,0,5,16,1,0,8,1,5,3,4,2,6,6,10,0,0,1,0,3,2,0,1,0,5,6,0,9,3,4,0,6,4,3,16,4,5,17,8,8,7,6,6,6,1,10,8,12,12,2,8,17,8,6,0,7,1,13,12,14,5,4,15,12,3,5,3,14,9,5,9,2,13,8,1,6,2,10,18,10,9,14,25,15,1,10,9,8,7,5,5,5,2,6,5,16,11,1,12,10,7,8,3,2,10,7,1,11,8,13,4,31,3,3,14,9,5,8,0,0,9,9,5,1,6,6,4,9
