,X10_10N_H_N_1,X10_10S_H_C_1,X10_11N_N_N_0,X10_11S_N_C_0,X10_12N_N_N_2,X10_12S_N_C_2,X10_13N_N_N_0,X10_13S_N_C_0,X10_14N_N_N_2,X10_14S_N_C_2,X10_15N_H_N_0,X10_15S_H_C_0,X10_16N_H_N_1,X10_16S_H_C_1,X10_17N_N_N_2,X10_17S_N_C_2,X10_18N_H_N_0,X10_18S_H_C_0,X10_19N_N_N_1,X10_19S_N_C_1,X10_1N_H_N_1,X10_1S_H_C_1,X10_20N_H_N_1,X10_20S_H_C_1,X10_21N_H_N_2,X10_21S_H_C_2,X10_22N_H_N_2,X10_22S_H_C_2,X10_23N_N_N_1,X10_23S_N_C_1,X10_24N_N_N_0,X10_24S_N_C_0,X10_2N_H_N_0,X10_2S_H_C_0,X10_3N_N_N_1,X10_3S_N_C_1,X10_4N_H_N_2,X10_4S_H_C_2,X10_5N_H_N_0,X10_5S_H_C_0,X10_6N_N_N_1,X10_6S_N_C_1,X10_7N_H_N_2,X10_7S_H_C_2,X10_8N_N_N_0,X10_8S_N_C_0,X10_9N_N_N_2,X10_9S_N_C_2,X11_10N_H_N_1,X11_10S_H_C_1,X11_11N_N_N_0,X11_11S_N_C_0,X11_12N_N_N_2,X11_12S_N_C_2,X11_13N_N_N_0,X11_13S_N_C_0,X11_14N_N_N_2,X11_14S_N_C_2,X11_15N_H_N_0,X11_15S_H_C_0,X11_16N_H_N_1,X11_16S_H_C_1,X11_17N_N_N_2,X11_17S_N_C_2,X11_18N_H_N_0,X11_18S_H_C_0,X11_19N_N_N_1,X11_19S_N_C_1,X11_1N_H_N_1,X11_1S_H_C_1,X11_20N_H_N_1,X11_20S_H_C_1,X11_21N_H_N_2,X11_21S_H_C_2,X11_22N_H_N_2,X11_22S_H_C_2,X11_23N_N_N_1,X11_23S_N_C_1,X11_24N_N_N_0,X11_24S_N_C_0,X11_2N_H_N_0,X11_2S_H_C_0,X11_3N_N_N_1,X11_3S_N_C_1,X11_4N_H_N_2,X11_4S_H_C_2,X11_5N_H_N_0,X11_5S_H_C_0,X11_6N_N_N_1,X11_6S_N_C_1,X11_7N_H_N_2,X11_7S_H_C_2,X11_8N_N_N_0,X11_8S_N_C_0,X11_9N_N_N_2,X11_9S_N_C_2,X12_10N_H_N_1,X12_10S_H_C_1,X12_11N_N_N_0,X12_11S_N_C_0,X12_12N_N_N_2,X12_12S_N_C_2,X12_13N_N_N_0,X12_13S_N_C_0,X12_14N_N_N_2,X12_14S_N_C_2,X12_15N_H_N_0,X12_15S_H_C_0,X12_16N_H_N_1,X12_16S_H_C_1,X12_17N_N_N_2,X12_17S_N_C_2,X12_18N_H_N_0,X12_18S_H_C_0,X12_19N_N_N_1,X12_19S_N_C_1,X12_1N_H_N_1,X12_1S_H_C_1,X12_20N_H_N_1,X12_20S_H_C_1,X12_21N_H_N_2,X12_21S_H_C_2,X12_22N_H_N_2,X12_22S_H_C_2,X12_23N_N_N_1,X12_23S_N_C_1,X12_24N_N_N_0,X12_24S_N_C_0,X12_2N_H_N_0,X12_2S_H_C_0,X12_3N_N_N_1,X12_3S_N_C_1,X12_4N_H_N_2,X12_4S_H_C_2,X12_5N_H_N_0,X12_5S_H_C_0,X12_6N_N_N_1,X12_6S_N_C_1,X12_7N_H_N_2,X12_7S_H_C_2,X12_8N_N_N_0,X12_8S_N_C_0,X12_9N_N_N_2,X12_9S_N_C_2,X13_10N_H_N_1,X13_10S_H_C_1,X13_11N_N_N_0,X13_11S_N_C_0,X13_12N_N_N_2,X13_12S_N_C_2,X13_13N_N_N_0,X13_13S_N_C_0,X13_14N_N_N_2,X13_14S_N_C_2,X13_15N_H_N_0,X13_15S_H_C_0,X13_16N_H_N_1,X13_16S_H_C_1,X13_17N_N_N_2,X13_17S_N_C_2,X13_18N_H_N_0,X13_18S_H_C_0,X13_19N_N_N_1,X13_19S_N_C_1,X13_1N_H_N_1,X13_1S_H_C_1,X13_20N_H_N_1,X13_20S_H_C_1,X13_21N_H_N_2,X13_21S_H_C_2,X13_22N_H_N_2,X13_22S_H_C_2,X13_23N_N_N_1,X13_23S_N_C_1,X13_24N_N_N_0,X13_24S_N_C_0,X13_2N_H_N_0,X13_2S_H_C_0,X13_3N_N_N_1,X13_3S_N_C_1,X13_4N_H_N_2,X13_4S_H_C_2,X13_5N_H_N_0,X13_5S_H_C_0,X13_6N_N_N_1,X13_6S_N_C_1,X13_7N_H_N_2,X13_7S_H_C_2,X13_8N_N_N_0,X13_8S_N_C_0,X13_9N_N_N_2,X13_9S_N_C_2,X14_10N_H_N_1,X14_10S_H_C_1,X14_11N_N_N_0,X14_11S_N_C_0,X14_12N_N_N_2,X14_12S_N_C_2,X14_13N_N_N_0,X14_13S_N_C_0,X14_14N_N_N_2,X14_14S_N_C_2,X14_15N_H_N_0,X14_15S_H_C_0,X14_16N_H_N_1,X14_16S_H_C_1,X14_17N_N_N_2,X14_17S_N_C_2,X14_18N_H_N_0,X14_18S_H_C_0,X14_19N_N_N_1,X14_19S_N_C_1,X14_1N_H_N_1,X14_1S_H_C_1,X14_20N_H_N_1,X14_20S_H_C_1,X14_21N_H_N_2,X14_21S_H_C_2,X14_22N_H_N_2,X14_22S_H_C_2,X14_23N_N_N_1,X14_23S_N_C_1,X14_24N_N_N_0,X14_24S_N_C_0,X14_2N_H_N_0,X14_2S_H_C_0,X14_3N_N_N_1,X14_3S_N_C_1,X14_4N_H_N_2,X14_4S_H_C_2,X14_5N_H_N_0,X14_5S_H_C_0,X14_6N_N_N_1,X14_6S_N_C_1,X14_7N_H_N_2,X14_7S_H_C_2,X14_8N_N_N_0,X14_8S_N_C_0,X14_9N_N_N_2,X14_9S_N_C_2,X15_10N_H_N_1,X15_10S_H_C_1,X15_11N_N_N_0,X15_11S_N_C_0,X15_12N_N_N_2,X15_12S_N_C_2,X15_13N_N_N_0,X15_13S_N_C_0,X15_14N_N_N_2,X15_14S_N_C_2,X15_15N_H_N_0,X15_15S_H_C_0,X15_16N_H_N_1,X15_16S_H_C_1,X15_17N_N_N_2,X15_17S_N_C_2,X15_18N_H_N_0,X15_18S_H_C_0,X15_19N_N_N_1,X15_19S_N_C_1,X15_1N_H_N_1,X15_1S_H_C_1,X15_20N_H_N_1,X15_20S_H_C_1,X15_21N_H_N_2,X15_21S_H_C_2,X15_22N_H_N_2,X15_22S_H_C_2,X15_23N_N_N_1,X15_23S_N_C_1,X15_24N_N_N_0,X15_24S_N_C_0,X15_2N_H_N_0,X15_2S_H_C_0,X15_3N_N_N_1,X15_3S_N_C_1,X15_4N_H_N_2,X15_4S_H_C_2,X15_5N_H_N_0,X15_5S_H_C_0,X15_6N_N_N_1,X15_6S_N_C_1,X15_7N_H_N_2,X15_7S_H_C_2,X15_8N_N_N_0,X15_8S_N_C_0,X15_9N_N_N_2,X15_9S_N_C_2,X16_10N_H_N_1,X16_10S_H_C_1,X16_11N_N_N_0,X16_11S_N_C_0,X16_12N_N_N_2,X16_12S_N_C_2,X16_13N_N_N_0,X16_13S_N_C_0,X16_14N_N_N_2,X16_14S_N_C_2,X16_15N_H_N_0,X16_15S_H_C_0,X16_16N_H_N_1,X16_16S_H_C_1,X16_17N_N_N_2,X16_17S_N_C_2,X16_18N_H_N_0,X16_18S_H_C_0,X16_19N_N_N_1,X16_19S_N_C_1,X16_1N_H_N_1,X16_1S_H_C_1,X16_20N_H_N_1,X16_20S_H_C_1,X16_21N_H_N_2,X16_21S_H_C_2,X16_22N_H_N_2,X16_22S_H_C_2,X16_23N_N_N_1,X16_23S_N_C_1,X16_24N_N_N_0,X16_24S_N_C_0,X16_2N_H_N_0,X16_2S_H_C_0,X16_3N_N_N_1,X16_3S_N_C_1,X16_4N_H_N_2,X16_4S_H_C_2,X16_5N_H_N_0,X16_5S_H_C_0,X16_6N_N_N_1,X16_6S_N_C_1,X16_7N_H_N_2,X16_7S_H_C_2,X16_8N_N_N_0,X16_8S_N_C_0,X16_9N_N_N_2,X16_9S_N_C_2,X17_10N_H_N_1,X17_10S_H_C_1,X17_11N_N_N_0,X17_11S_N_C_0,X17_12N_N_N_2,X17_12S_N_C_2,X17_13N_N_N_0,X17_13S_N_C_0,X17_14N_N_N_2,X17_14S_N_C_2,X17_15N_H_N_0,X17_15S_H_C_0,X17_16N_H_N_1,X17_16S_H_C_1,X17_17N_N_N_2,X17_17S_N_C_2,X17_18N_H_N_0,X17_18S_H_C_0,X17_19N_N_N_1,X17_19S_N_C_1,X17_1N_H_N_1,X17_1S_H_C_1,X17_20N_H_N_1,X17_20S_H_C_1,X17_21N_H_N_2,X17_21S_H_C_2,X17_22N_H_N_2,X17_22S_H_C_2,X17_23N_N_N_1,X17_23S_N_C_1,X17_24N_N_N_0,X17_24S_N_C_0,X17_2N_H_N_0,X17_2S_H_C_0,X17_3N_N_N_1,X17_3S_N_C_1,X17_4N_H_N_2,X17_4S_H_C_2,X17_5N_H_N_0,X17_5S_H_C_0,X17_6N_N_N_1,X17_6S_N_C_1,X17_7N_H_N_2,X17_7S_H_C_2,X17_8N_N_N_0,X17_8S_N_C_0,X17_9N_N_N_2,X17_9S_N_C_2,X18_10N_H_N_1,X18_10S_H_C_1,X18_11N_N_N_0,X18_11S_N_C_0,X18_12N_N_N_2,X18_12S_N_C_2,X18_13N_N_N_0,X18_13S_N_C_0,X18_14N_N_N_2,X18_14S_N_C_2,X18_15N_H_N_0,X18_15S_H_C_0,X18_16N_H_N_1,X18_16S_H_C_1,X18_17N_N_N_2,X18_17S_N_C_2,X18_18N_H_N_0,X18_18S_H_C_0,X18_19N_N_N_1,X18_19S_N_C_1,X18_1N_H_N_1,X18_1S_H_C_1,X18_20N_H_N_1,X18_20S_H_C_1,X18_21N_H_N_2,X18_21S_H_C_2,X18_22N_H_N_2,X18_22S_H_C_2,X18_23N_N_N_1,X18_23S_N_C_1,X18_24N_N_N_0,X18_24S_N_C_0,X18_2N_H_N_0,X18_2S_H_C_0,X18_3N_N_N_1,X18_3S_N_C_1,X18_4N_H_N_2,X18_4S_H_C_2,X18_5N_H_N_0,X18_5S_H_C_0,X18_6N_N_N_1,X18_6S_N_C_1,X18_7N_H_N_2,X18_7S_H_C_2,X18_8N_N_N_0,X18_8S_N_C_0,X18_9N_N_N_2,X18_9S_N_C_2,X19_10N_H_N_1,X19_10S_H_C_1,X19_11N_N_N_0,X19_11S_N_C_0,X19_12N_N_N_2,X19_12S_N_C_2,X19_13N_N_N_0,X19_13S_N_C_0,X19_14N_N_N_2,X19_14S_N_C_2,X19_15N_H_N_0,X19_15S_H_C_0,X19_16N_H_N_1,X19_16S_H_C_1,X19_17N_N_N_2,X19_17S_N_C_2,X19_18N_H_N_0,X19_18S_H_C_0,X19_19N_N_N_1,X19_19S_N_C_1,X19_1N_H_N_1,X19_1S_H_C_1,X19_20N_H_N_1,X19_20S_H_C_1,X19_21N_H_N_2,X19_21S_H_C_2,X19_22N_H_N_2,X19_22S_H_C_2,X19_23N_N_N_1,X19_23S_N_C_1,X19_24N_N_N_0,X19_24S_N_C_0,X19_2N_H_N_0,X19_2S_H_C_0,X19_3N_N_N_1,X19_3S_N_C_1,X19_4N_H_N_2,X19_4S_H_C_2,X19_5N_H_N_0,X19_5S_H_C_0,X19_6N_N_N_1,X19_6S_N_C_1,X19_7N_H_N_2,X19_7S_H_C_2,X19_8N_N_N_0,X19_8S_N_C_0,X19_9N_N_N_2,X19_9S_N_C_2,X20_10N_H_N_1,X20_10S_H_C_1,X20_11N_N_N_0,X20_11S_N_C_0,X20_12N_N_N_2,X20_12S_N_C_2,X20_13N_N_N_0,X20_13S_N_C_0,X20_14N_N_N_2,X20_14S_N_C_2,X20_15N_H_N_0,X20_15S_H_C_0,X20_16N_H_N_1,X20_16S_H_C_1,X20_17N_N_N_2,X20_17S_N_C_2,X20_18N_H_N_0,X20_18S_H_C_0,X20_19N_N_N_1,X20_19S_N_C_1,X20_1N_H_N_1,X20_1S_H_C_1,X20_20N_H_N_1,X20_20S_H_C_1,X20_21N_H_N_2,X20_21S_H_C_2,X20_22N_H_N_2,X20_22S_H_C_2,X20_23N_N_N_1,X20_23S_N_C_1,X20_24N_N_N_0,X20_24S_N_C_0,X20_2N_H_N_0,X20_2S_H_C_0,X20_3N_N_N_1,X20_3S_N_C_1,X20_4N_H_N_2,X20_4S_H_C_2,X20_5N_H_N_0,X20_5S_H_C_0,X20_6N_N_N_1,X20_6S_N_C_1,X20_7N_H_N_2,X20_7S_H_C_2,X20_8N_N_N_0,X20_8S_N_C_0,X20_9N_N_N_2,X20_9S_N_C_2
Otu1514,0,3,0,1,3,0,1,3,0,1,12,0,2,26,1,0,4,5,3,0,0,3,0,0,0,61,2,10,0,11,1,2,0,1,0,42,0,4,1,0,12,4,0,0,0,0,0,7,2,25,14,0,1,3,0,0,0,1,0,2,1,33,0,5,1,0,2,0,2,5,0,3,1,0,0,18,5,2,98,2,26,56,0,0,0,3,0,0,22,1,0,0,0,5,0,8,1,21,0,3,0,3,1,0,3,0,3,1,0,3,2,0,0,2,8,8,0,5,5,35,2,1,2,2,0,2,11,2,13,7,0,1,1,2,0,0,0,0,0,0,0,14,0,2,0,6,0,0,0,4,0,0,1,1,3,1,3,65,2,61,0,11,4,2,0,5,3,3,2,32,0,2,1,0,0,2,3,3,0,29,0,0,1,0,1,0,0,0,0,0,1,1,1,22,0,3,0,0,0,0,0,1,0,15,2,11,0,3,1,19,0,2,0,6,2,2,4,0,0,2,0,1,66,5,1,8,0,0,0,0,0,0,1,15,0,2,0,0,1,2,1,2,2,1,0,16,1,5,1,2,7,1,1,12,0,0,3,1,1,1,2,4,0,4,0,0,0,2,2,3,3,1,16,1,0,1,4,0,0,0,10,1,0,5,0,5,1,8,0,1,1,0,1,4,33,0,0,0,0,2,4,4,0,0,0,0,7,0,0,12,0,5,5,2,0,3,1,7,0,0,0,2,0,0,0,11,0,0,3,0,0,0,3,3,9,0,3,2,0,18,0,0,0,0,1,0,0,0,3,3,0,2,0,5,1,0,3,9,0,2,2,6,0,0,0,1,0,0,72,6,0,0,1,3,0,2,0,0,0,1,0,5,0,0,1,9,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,3,0,82,0,1,1,0,1,1,0,0,1,0,0,0,0,0,121,0,0,0,5,0,0,20,0,1,1,0,0,6,0,1,0,1,0,4,3,0,0,2,0,4,1,1,1,3,4,5,0,2,0,2,1,0,3,1,2,0,4,0,1,2,0,1,3,0,7,1,0,0,0,0,0,0,47,2,0,7,0,0,1,4,0,2,5,0,0,2,0,0,0,0,0,1,0,1,0,0,0,6,0,0,22,0,0,2,0,1,1,0,0,0,0,0,0
Otu53,12,74,4,18,33,83,0,2,1,0,1,1,6,15,1,1,9,2,12,3,12,47,36,36,1,53,9,36,1,19,54,319,2,2,237,42,8,3,15,30,17,39,2,66,160,2,122,5,40,67,2,7,9,12,2,90,9,39,15,6,2,0,112,4,24,9,18,391,21,1,1,26,47,2,72,10,94,111,10,0,18,12,241,4,10,1,9,12,6,18,11,186,7,4,18,6,88,4,10,1,18,6,62,24,49,1,2,17,4,23,28,29,19,87,2,5,38,20,8,6,0,2,1,11,32,3,16,4,27,169,6,3,248,39,100,4,204,0,6,9,14,29,32,0,123,1,1,2,18,3,28,3,279,0,85,20,7,6,14,6,61,92,303,231,16,48,59,122,58,69,11,9,6,27,0,11,7,6,24,3,79,4,108,81,3,8,20,8,88,48,2,11,19,2,1,0,0,16,1,26,5,4,2,7,206,7,0,0,3,9,4,52,144,58,298,3,1,25,0,8,125,440,2,24,8,8,0,1,1,6,299,0,0,2,9,25,393,0,0,28,7,2,2,23,296,0,1,4,43,234,99,3,61,2,4,1,9,61,71,45,3,138,1,17,0,1,3,1,45,4,9,15,1,63,28,1,16,149,2,5,6,6,7,2,27,5,22,19,18,3,103,23,15,3,43,0,2,0,0,2,270,7,91,91,2,3,24,0,34,8,15,9,1,31,4,18,112,4,2,18,0,1,10,0,0,8,1,43,19,9,12,19,4,3,13,0,47,140,0,5,13,2,3,5,5,7,26,34,8,238,3,42,12,166,2,12,3,13,13,9,2,49,6,6,3,13,169,14,28,9,0,73,53,41,12,12,2,5,6,0,15,35,4,45,13,7,0,4,2,2,12,5,0,2,228,2,4,6,3,1,5,4,3,3,25,24,10,3,7,0,8,4,3,0,1,8,7,1,5,3,11,3,9,1,9,10,0,12,4,3,2,7,39,6,16,6,3,6,4,14,6,10,5,15,58,32,12,1,13,30,10,0,12,13,30,2,8,7,15,2,20,65,5,0,6,5,6,22,50,2,3,10,10,7,84,117,53,11,5,14,23,13,5,1,3,1,2,5,15,2,6,3,5,21,6,4,3,11,3,0,29,9,0,14,7,10,8,14,2,15,8,112,3,13,1,0,4,3,8,13,8,17,1,5,1,2,0,3
Otu5576,3,16,0,0,9,1,4,0,2,12,0,1,3,0,1,0,0,41,2,0,0,0,18,1,11,16,1,1,3,25,1,0,4,12,0,16,0,7,0,0,3,1,0,0,2,1,3,6,1,0,4,0,1,0,23,2,2,0,0,3,0,1,5,0,1,0,58,0,0,0,0,0,0,1,0,6,0,0,1,1,1,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,3,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,14,0,8,1,0,0,0,2,0,0,1,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,14,0,1,1,0,0,1,3,0,1,1,0,4,0,11,0,0,0,1,0,0,0,0,2,1,1,0,1,18,0,1,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,8,0,0,1,0,1,3,0,0,3,0,0,4,0,74,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,5,0,27,5,0,1,0,0,0,0,2,1,1,0,0,0,0,6,2,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,0,0,2,1,1,0,1,0,0,3,0,0,0,0,0,2,2,0,1,0,0,1,0,7,0,8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,2,3,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,2,2,0,3,0,0,11,0,0,3,2,0,6,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,2
Otu143,0,0,2,0,1,6,0,0,0,0,0,0,15,1,0,0,0,6,1,0,0,0,0,1,0,0,4,1,0,0,1,0,0,2,0,0,9,1,50,1,0,0,3,2,6,5,0,2,29,13,0,3,3,15,0,12,0,0,1,0,0,1,12,7,3,0,0,2,5,9,0,2,5,11,0,4,1,2,0,1,0,0,0,7,2,0,1,3,0,0,0,1,19,11,1,1,1,1,2,1,9,14,0,0,0,0,1,2,2,1,3,0,1,3,3,0,0,5,0,19,3,4,4,8,0,0,0,44,11,0,2,8,4,0,0,9,1,21,0,10,1,14,4,0,12,13,20,38,7,24,7,20,29,27,1,15,7,55,13,34,12,45,3,20,3,14,14,35,2,23,0,22,0,5,35,7,2,4,19,6,30,36,1,27,13,12,3,32,2,6,9,33,11,0,0,5,0,47,8,0,1,0,1,8,0,19,11,5,3,19,4,0,0,5,0,2,10,4,0,3,0,5,1,6,0,1,0,0,2,9,0,17,0,3,0,2,1,9,0,2,1,34,2,2,3,0,16,1,1,1,20,47,6,40,69,7,14,39,2,11,0,10,7,68,23,1,12,9,7,4,6,12,6,27,4,23,2,24,1,31,6,43,21,8,0,9,3,6,3,2,3,29,0,4,1,23,0,10,23,0,1,15,13,13,19,1,3,61,0,4,2,2,7,7,1,1,3,4,2,0,110,3,1,15,204,1,199,2,0,4,22,2,11,0,6,5,25,3,3,1,5,2,1,0,0,2,0,1,4,2,4,3,1,8,7,0,5,7,18,0,2,4,6,2,0,0,3,3,5,7,2,0,5,7,1,4,2,0,0,0,1,1,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,2,0,3,0,0,1,1,1,2,2,0,0,0,0,13,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0,1,4,2,1,0,0,0,1,1,0,1,0,2,1,1,0,0,1,4,7,0,0,0,1,0,0,0,1,0,0,2,1,1,2,0,0,0,0,1,0,7,5,1,0,0,0,0,2,0,0,1
Otu52,42,15,5,0,32,18,2,14,79,80,2,21,10,18,1,2,7,68,30,23,4,50,71,8,6,16,12,3,10,3,103,2,34,44,15,123,3,48,38,19,22,2,13,1,3,1,31,101,21,3,22,4,18,1,19,12,12,9,26,19,68,12,11,13,6,13,11,17,5,9,25,1,5,13,82,58,56,5,6,3,34,38,7,1,58,5,33,16,19,12,9,16,32,55,3,4,46,4,19,3,25,1,153,3,4,6,35,8,138,102,11,2,3,6,9,11,31,46,10,22,13,71,15,15,84,3,19,2,65,25,13,1,9,0,52,2,36,6,36,63,2,11,2,4,10,3,9,5,0,5,17,2,3,3,6,37,101,161,32,5,0,6,5,0,167,8,40,13,5,11,5,12,21,17,4,6,9,12,14,5,1,10,53,16,9,65,14,1,183,1,132,1,223,5,2,1,0,1,8,5,2,1,14,62,21,67,0,4,9,10,19,9,14,8,28,6,8,2,13,19,79,10,7,6,19,40,19,2,5,18,5,38,7,4,30,0,2,3,4,37,10,5,25,2,4,0,10,5,10,2,4,15,4,9,11,2,39,46,5,4,52,30,1,6,5,93,14,25,25,28,2,9,30,4,2,7,30,15,7,5,72,2,8,4,10,4,35,5,16,9,4,1,3,51,20,3,19,12,6,29,26,63,8,22,1,7,8,1,54,26,95,16,31,6,8,44,8,4,8,5,3,3,25,0,3,18,2,47,20,2,0,8,7,14,14,1,7,6,2,16,37,8,15,5,24,28,26,16,19,15,18,17,14,31,19,9,41,21,21,8,12,2,6,10,9,6,13,13,40,36,10,8,11,5,26,20,4,3,10,36,9,15,6,9,18,61,3,22,5,5,16,14,9,7,21,13,41,10,6,20,5,30,3,13,19,13,7,2,13,2,4,3,10,0,7,4,135,13,54,17,19,9,32,35,4,58,1,36,6,8,33,4,13,13,9,6,2,2,9,12,6,9,45,6,12,4,9,13,25,11,10,5,27,23,3,12,36,12,25,3,23,6,4,0,4,17,6,18,21,4,24,13,24,10,25,7,24,17,5,6,8,8,3,2,2,7,15,2,3,13,1,10,7,7,25,14,5,10,31,6,24,11,7,1,7,7,4,4,2,4,3,12,14,156,21,2,24,7,16,9,2,7,2,5,2,17,2,10
Otu440,1,1,0,0,0,4,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,7,4,0,2,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,8,0,0,0,0,5,0,0,16,2,0,0,0,1,10,4,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,2,1,0,0,0,0,2,1,1,0,0,1,1,3,0,2,2,6,0,0,3,0,5,1,1,0,0,2,2,0,0,0,3,2,0,2,0,0,1,4,0,0,0,1,1,2,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,2,0,0,2,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,3,0,0,1,3,1
Otu9728,5,21,22,3,7,14,17,3,2,9,5,2,17,13,1,1,5,7,3,16,2,29,0,28,0,0,14,13,1,3,9,3,53,2,1,5,11,14,5,7,8,15,3,22,18,3,29,4,22,8,14,33,33,11,12,6,34,16,1,4,5,2,8,18,27,14,39,8,9,40,1,5,14,24,4,0,17,21,11,6,10,24,31,48,9,5,16,2,3,15,5,2,21,23,38,21,20,40,8,97,80,26,4,22,8,19,1,44,4,7,30,10,1,9,21,3,9,13,27,20,9,23,12,16,6,13,15,28,35,11,38,49,14,12,1,21,2,22,3,6,41,27,21,25,9,2,17,35,36,14,68,14,4,7,1,6,4,0,25,4,0,5,1,12,2,6,5,0,12,7,35,3,5,37,17,6,9,17,18,1,18,19,3,3,1,3,7,14,19,7,30,7,2,1,37,20,42,19,29,16,11,22,3,19,0,34,26,14,8,15,13,1,5,6,0,6,1,5,13,12,9,1,19,8,5,3,12,14,16,39,23,25,5,0,5,28,3,7,18,2,2,16,3,12,5,2,18,6,3,17,3,1,2,10,13,5,2,13,5,3,1,3,0,3,1,8,0,5,13,22,10,7,1,2,27,17,19,8,4,2,4,0,22,6,52,5,7,1,20,22,14,11,34,6,5,8,5,1,4,1,5,10,13,1,2,5,20,1,9,10,9,9,5,21,37,13,15,25,43,39,3,9,25,2,5,31,14,3,8,17,4,23,19,23,18,3,12,11,21,12,20,16,7,20,15,11,6,4,7,1,25,21,15,6,4,0,11,8,7,36,15,12,28,65,35,6,38,43,9,8,29,23,24,14,7,5,8,2,16,64,22,30,37,44,64,19,12,74,34,72,41,53,7,55,8,6,0,32,72,38,8,14,10,4,20,10,9,23,29,45,107,41,22,7,33,30,9,6,62,28,29,34,67,17,15,31,1,58,34,6,94,8,30,10,81,74,14,13,31,15,16,17,6,23,6,53,48,48,10,21,12,19,18,9,12,19,11,30,54,10,26,9,14,3,64,26,36,46,40,37,22,68,26,28,33,13,24,34,40,15,125,49,70,63,58,35,61,19,75,33,56,46,78,68,58,33,53,54,12,80,59,38,58,56,25,123,54,56,116,38,23,21,103,24,103,127,156,82,86,76,86,37,66,41,220,119,71,39
