,X10_23S_N_C_1,X11_23S_N_C_1,X12_23S_N_C_1,X13_23S_N_C_1,X14_23S_N_C_1,X15_23S_N_C_1,X16_23S_N_C_1,X17_23S_N_C_1,X18_23S_N_C_1,X19_23S_N_C_1,X20_23S_N_C_1
493564de8deafaaca9b2ed27d2b6920b,0.547691915327723,0.646646263708238,0.380005100739607,0.147666411629686,0.520020402958429,0.469905636317266,0.694848252996685,0.436623310380005,0.604820198928845,0.415965314970671,0.447207345065034
c0c154e05660037ec3b4a48f7b790364,0.165008926294313,0.0455241009946442,0.0149196633511859,0.0683499107370569,0.105967865340474,0.0675847997959704,0.0153022188217292,0.0770211680693701,0.0660545779137975,0.0675847997959704,0.14932415200204
646d5b9062b22a1e3a1ec1986a855f62,0.021678143330783,0.0524100994644223,0.0192552920173425,0.172787554195358,0.0498597296608008,0.0678398367763326,0.0220606988013262,0.0864575363427697,0.0599336903851058,0.0424636572302984,0.0399132874266769
3be82cf832cada69d2385e3ae4d148a9,0.0910482019892885,0.121907676613109,0.381152767151237,0.126115786789084,0.134914562611579,0.170874776842642,0.0942361642438154,0.113618974751339,0.0980617189492476,0.212573323131854,0.105202754399388
9d7af83a1e2fc91556d87b6865292a9a,0.0355776587605203,0.00765110941086458,0.00497322111706197,0.00573833205814843,0.0360877327212446,0.0232083652129559,0.00548329507778628,0.0202754399387911,0.0327722519765366,0.0359602142310635,0.0655445039530732
7cfc4db5e6907cc0ca798828dfa8bf51,0,0,0.000510073960724305,0,0,0,0,0,0,0,0
23a112a9a135efefb7832a8891209e74,0.0427186942106605,0.0506248406018873,0.101249681203775,0.328615149196634,0.083652129558786,0.135934710533027,0.0921958684009181,0.129941341494517,0.0372353991328743,0.078551389951543,0.0399132874266769
30663607798226a8669ca7c6e3deb903,0.0314970670747258,0.0109665901555726,0.0258862535067585,0.0225707727620505,0.0225707727620505,0.0191277735271614,0.0312420300943637,0.0642693190512624,0.0563631726600357,0.0455241009946442,0.0371078806426932
7860130e7d02cabbef9dc43635bf2bf3,0.0147921448610048,0.00293292527416475,0.00879877582249426,0.0169599591940831,0.00637592450905381,0.0110941086457536,0.00306044376434583,0.00688599846977812,0.00178525886253507,0.00459066564651875,0.00382555470543229
692d7ee2bb2bddb29ea7c71a17e961a2,0.000892629431267534,0,0,0,0,0.000127518490181076,0,0,0,0.00510073960724305,0.000255036980362153
03f210497c0c675e81fcbb852d4ce60e,0.00573833205814843,0.000382555470543229,0.000255036980362153,0.000765110941086458,0.00242285131344045,0.000510073960724305,0.000637592450905381,0.00408059168579444,0.00153022188217292,0.00178525886253507,0.00816118337158888
d5db5b89d3757cfb56bacc6bd406cae8,0.000637592450905381,0.000127518490181076,0.00178525886253507,0.00280540678398368,0.000255036980362153,0.000382555470543229,0.000255036980362153,0.00178525886253507,0.000255036980362153,0.000382555470543229,0.000127518490181076
79d7fab84f7fc95646fe8f9bc52a4088,0.00433562866615659,0.0306044376434583,0.00624840601887274,0.0146646263708238,0.00382555470543229,0.00191277735271614,0.0053557765876052,0.00446314715633767,0.00153022188217292,0.0107115531752104,0.00114766641162969
5da2d45b0bbd06a8f6fbbce9633fa374,0.000765110941086458,0.000127518490181076,0.00446314715633767,0.0075235909206835,0.000127518490181076,0.000127518490181076,0.000765110941086458,0.00255036980362153,0.000637592450905381,0.00114766641162969,0.00153022188217292
7aa38cec7f0ff0da1ec16c8883fd2fc2,0,0,0,0,0,0,0,0,0,0,0.00153022188217292
b8de2ca2510e7193c9b40c74e6eb2a0b,0.000510073960724305,0.00127518490181076,0.00140270339199184,0.00102014792144861,0.00127518490181076,0.00242285131344045,0.00344299923488906,0.00165774037235399,0.000382555470543229,0.00280540678398368,0.00102014792144861
d73db7165b8f5daaafc14661fd5e514f,0.000255036980362153,0.000127518490181076,0,0.0021678143330783,0,0.000127518490181076,0.000892629431267534,0.000127518490181076,0,0.0170874776842642,0.0156847742922724
74a97f6c261a13abbb0b5a7e60c93b27,0.000255036980362153,0,0.000127518490181076,0.000765110941086458,0.000510073960724305,0.000255036980362153,0.000127518490181076,0.000255036980362153,0.000127518490181076,0.000255036980362153,0.00140270339199184
f718c55cbdf135388d262c8694259841,0,0.000127518490181076,0,0,0.000255036980362153,0,0,0,0.000510073960724305,0.000510073960724305,0.000255036980362153
5408d9d7ea48760cc3958cd7f0e0e1e2,0.000255036980362153,0,0,0,0,0,0,0,0,0,0
91b403bf28c846b3fed445f419768be0,0.0135169599591941,0.00153022188217292,0.000765110941086458,0.000127518490181076,0.00548329507778628,0.00459066564651875,0.00165774037235399,0.00255036980362153,0.0135169599591941,0.00612088752869166,0.0137719969395562
ea5e872f4f2c06c63d2221b3c78dded3,0.000255036980362153,0.00140270339199184,0.00140270339199184,0.0158122927824535,0.000892629431267534,0.00191277735271614,0.0026778882938026,0.00229533282325937,0.00165774037235399,0.00165774037235399,0.000892629431267534
4108ed12719f89edc78c6ef5246c5625,0.000510073960724305,0.000127518490181076,0.00280540678398368,0.00114766641162969,0.000892629431267534,0.00102014792144861,0.00204029584289722,0.00280540678398368,0.000892629431267534,0.00599336903851058,0.000892629431267534
5ae18ef98de230850f2e0aa00ffad913,0.000382555470543229,0.000510073960724305,0.00140270339199184,0,0.00114766641162969,0.000510073960724305,0.000892629431267534,0.00102014792144861,0.00331548074470798,0.00344299923488906,0.00127518490181076
e487145a0664e0118c90d46597f1cc09,0,0,0,0,0,0,0,0,0,0.000127518490181076,0.000255036980362153
5a57689f480a337f67b718a66c58c6c0,0.000382555470543229,0.00612088752869166,0.00140270339199184,0.00599336903851058,0.00140270339199184,0.000765110941086458,0.000765110941086458,0.00114766641162969,0.000637592450905381,0.00102014792144861,0.000765110941086458
25a3bbb3b9422aa8140a93985ae467b5,0.000510073960724305,0.00191277735271614,0.000510073960724305,0.000127518490181076,0.000127518490181076,0,0.000127518490181076,0,0.000255036980362153,0.000255036980362153,0.000892629431267534
1797dd00499cabae8df156ec4460309f,0.000510073960724305,0.000637592450905381,0.00408059168579444,0.00280540678398368,0.00242285131344045,0.00178525886253507,0.00102014792144861,0.00114766641162969,0.00165774037235399,0.0021678143330783,0.000765110941086458
ec7664d1bdebe77416d7d3b6360be425,0,0,0.000382555470543229,0.000382555470543229,0,0.000127518490181076,0.000510073960724305,0.000127518490181076,0.000255036980362153,0.000255036980362153,0
5af7c72c817ba99e2d4a8d1ffde7630a,0.000127518490181076,0,0,0,0.000892629431267534,0,0,0,0,0,0
